event_id,server_timestamp,client_id,client_timestamp
joined_room,1656940625318,Linux_34,1656940625198
link_access,1656940589975,Windows_768,1656940589999
link_access,1656940586584,Linux_590,1656940586288
avatar_selected,1656940636972,Windows_768,1656940636997
avatar_selected,1656940626485,Linux_34,1656940626376
joined_room,1656940617185,Linux_590,1656940617045
joined_room,1656940636730,Windows_768,1656940636745
link_access,1656940483383,Linux_340,1656940482728
avatar_selected,1656940617716,Linux_590,1656940617585
link_access,1656940585064,Linux_34,1656940584909
