ts,ul_kBps,dl_kBps
1656858680.4695973,3.07, 8.69
1656858681.5208385,22.81, 2216.32
1656858682.5362418,6.99, 64.74
1656858683.553308,15.61, 3068.59
1656858684.5922453,9.88, 82.42
1656858685.6280246,11.72, 3983.24
1656858686.6589289,16.26, 6725.87
1656858687.6729474,22.08, 6603.32
1656858688.692685,15.09, 6124.37
1656858689.708417,13.66, 5776.14
1656858690.7223957,15.20, 6661.37
1656858691.7390294,8.85, 3741.79
1656858692.75878,11.27, 4507.01
1656858693.7814627,13.87, 6161.40
1656858694.8160481,13.09, 5702.74
1656858695.8497496,15.77, 6618.05
1656858696.8859494,16.15, 6442.43
1656858697.9145412,16.74, 6825.62
1656858698.9492276,14.72, 6126.84
1656858699.9829218,28.51, 6412.25
1656858701.0121996,41.12, 6391.09
1656858702.0406892,52.15, 6818.35
1656858703.066786,62.77, 7143.70
1656858704.0873663,60.20, 7283.63
1656858705.1139636,55.88, 7127.44
1656858706.1280904,53.15, 5997.97
1656858707.1523283,23.40, 3027.35
1656858708.1731815,61.97, 7419.52
1656858709.1930625,64.32, 7199.21
1656858710.2183657,61.29, 6860.78
1656858711.2369163,17.97, 5721.11
1656858712.2602067,15.65, 6424.13
1656858713.2910886,19.39, 5939.24
1656858714.3162737,7.16, 2930.27
1656858715.3431587,1.20, 3.05
1656858716.3669672,1.27, 249.31
1656858717.3945787,0.79, 0.24
1656858718.4142175,9.82, 23.72
1656858719.43999,19.12, 1049.97
1656858720.4626768,11.51, 2.61
1656858721.4959602,13.87, 775.61
1656858722.518927,9.72, 1.49
1656858723.5489697,11.60, 1.59
1656858724.5806248,10.99, 1.85
1656858725.6077852,10.03, 1.67
1656858726.632818,14.39, 2.82
1656858727.6577387,15.16, 13.94
1656858728.6794548,11.21, 2.91
1656858729.7155402,10.12, 1.56
1656858730.7428076,15.12, 11.54
1656858731.77189,19.66, 671.89
1656858732.7991316,35.77, 2373.66
1656858733.8292322,10.38, 13.85
1656858734.859847,13.04, 226.11
1656858735.9041917,15.27, 1562.36
1656858736.9298637,9.15, 22.59
1656858737.9546814,11.73, 19.64
1656858738.9783576,12.34, 23.11
1656858740.0064676,18.12, 27.77
1656858741.034951,12.12, 33.50
1656858742.0599127,11.56, 27.96
1656858743.092584,58.41, 34.24
1656858744.1264985,11.72, 27.93
1656858745.158079,12.94, 29.88
1656858746.1847823,11.25, 28.22
1656858747.2101386,11.51, 26.16
1656858748.244344,11.55, 26.24
1656858749.2808375,11.36, 27.76
1656858750.3066814,11.48, 26.39
1656858751.3405375,11.26, 28.69
1656858752.3683403,10.89, 26.24
1656858753.3989942,12.05, 26.50
1656858754.4285848,11.39, 26.75
1656858755.4516213,11.17, 27.44
1656858756.4833047,11.38, 26.21
1656858757.5052085,11.31, 26.34
1656858758.5379755,12.91, 26.54
1656858759.5640543,11.24, 26.78
1656858760.595704,10.66, 27.77
1656858761.6209426,10.83, 26.62
1656858762.6465292,11.15, 25.89
1656858763.6779168,12.10, 26.08
1656858764.7128649,11.53, 26.21
1656858765.7453501,11.64, 28.90
1656858766.7738543,10.79, 29.26
1656858767.7997506,10.90, 22.17
1656858768.8336985,12.03, 25.76
1656858769.8659754,11.50, 28.56
1656858770.8863952,11.32, 25.82
1656858771.9113157,11.42, 27.12
1656858772.939552,12.05, 28.15
1656858773.9600906,12.62, 28.37
1656858774.9824889,11.53, 29.71
1656858776.0116427,11.27, 27.87
1656858777.0403314,10.73, 26.73
1656858778.0624833,10.72, 27.24
1656858779.0900886,12.16, 29.09
1656858780.1213288,11.61, 29.10
1656858781.1493082,13.82, 37.72
1656858782.1757772,13.82, 92.36
1656858783.2063582,12.03, 145.30
1656858784.2307959,13.52, 568.12
1656858785.25728,14.93, 1146.92
1656858786.2901752,17.65, 2309.64
1656858787.325607,18.35, 2586.36
1656858788.3549836,12.29, 28.70
1656858789.3784354,15.49, 36.82
1656858790.4028885,10.89, 26.41
1656858791.4353669,11.62, 29.43
1656858792.4680896,11.07, 27.60
1656858793.4946308,19.36, 35.38
1656858794.5306728,11.24, 29.43
1656858795.556166,10.87, 29.45
1656858796.5863347,12.44, 27.75
1656858797.6127954,11.34, 28.22
1656858798.6461189,11.48, 29.03
1656858799.66484,11.63, 27.97
1656858800.6935441,11.31, 27.43
1656858801.717223,11.68, 28.01
1656858802.7487268,10.71, 27.18
1656858803.7792952,12.33, 28.89
1656858804.8029633,11.70, 29.65
1656858805.8298604,10.59, 28.73
1656858806.8594913,9.74, 29.15
1656858807.8940504,6.98, 26.82
1656858808.9213817,11.42, 28.05
1656858809.9501064,11.59, 30.52
1656858810.9780998,10.58, 28.80
1656858812.0108068,10.64, 28.79
1656858813.0367942,13.72, 28.50
1656858814.0693283,11.97, 28.86
1656858815.0996451,11.06, 29.85
1656858816.1288855,10.87, 29.39
1656858817.156361,11.45, 27.35
1656858818.1801887,11.12, 26.77
1656858819.2048666,12.58, 29.74
1656858820.2378528,10.90, 28.82
1656858821.2673962,10.18, 28.07
1656858822.2965562,11.23, 26.49
1656858823.3302538,11.52, 27.84
1656858824.356749,10.83, 29.19
1656858825.3874807,10.78, 28.43
1656858826.40999,11.63, 29.07
1656858827.4324684,16.18, 36.54
1656858828.4635818,12.00, 27.59
1656858829.4917839,11.61, 29.15
1656858830.5272832,11.35, 29.43
1656858831.554676,13.72, 36.28
1656858832.5845578,11.14, 28.23
1656858833.6131916,12.53, 18.77
1656858834.6531584,13.08, 34.49
