ts,ul_kBps,dl_kBps
1656940582.4607675,2.12, 6.97
1656940583.462259,8.29, 49.16
1656940584.4641602,77.08, 2334.62
1656940585.4655576,66.09, 3210.91
1656940586.4668424,8.79, 62.25
1656940587.468297,36.91, 2320.48
1656940588.4697423,55.06, 5064.04
1656940589.4708471,50.16, 4555.00
1656940590.4721923,53.71, 5219.29
1656940591.4735763,43.76, 4713.69
1656940592.4748933,54.17, 5093.61
1656940593.4763122,57.08, 5137.79
1656940594.4776652,49.43, 4086.17
1656940595.478843,54.66, 5129.84
1656940596.4798045,47.82, 4568.62
1656940597.4811885,53.63, 5094.52
1656940598.4825585,41.70, 4585.84
1656940599.4840329,53.71, 4504.35
1656940600.4846041,40.53, 4466.12
1656940601.486034,50.47, 5015.38
1656940602.4868398,50.42, 4939.62
1656940603.4882348,54.62, 5103.30
1656940604.489617,50.69, 4444.62
1656940605.490822,48.42, 4442.86
1656940606.4921901,52.12, 4893.60
1656940607.4935927,41.70, 4471.38
1656940608.4948494,51.40, 4843.27
1656940609.4962606,44.71, 4435.74
1656940610.4976947,49.05, 4897.14
1656940611.4988613,45.08, 4230.65
1656940612.4998133,54.73, 5314.21
1656940613.501301,54.61, 5200.73
1656940614.5026813,51.95, 5072.95
1656940615.5040538,14.51, 1011.99
1656940616.5054178,4.32, 259.70
1656940617.5067992,1.13, 2.53
1656940618.508221,19.45, 23.83
1656940619.5089972,32.52, 370.26
1656940620.5102572,45.19, 535.98
1656940621.510828,25.58, 990.27
1656940622.5121934,12.13, 1.56
1656940623.5136025,13.86, 1.80
1656940624.5148053,12.85, 1.92
1656940625.516177,12.44, 2.99
1656940626.5175374,11.83, 1.73
1656940627.5188344,18.48, 12.82
1656940628.5193825,17.50, 18.91
1656940629.520318,12.92, 14.32
1656940630.5217261,13.14, 11.10
1656940631.522905,12.74, 12.36
1656940632.524371,12.94, 13.77
1656940633.5257223,13.31, 14.24
1656940634.5268567,12.72, 11.32
1656940635.5283153,12.10, 12.90
1656940636.5290625,12.72, 12.78
1656940637.5304759,12.93, 21.89
1656940638.5318954,39.30, 1936.13
1656940639.5333374,25.07, 1236.44
1656940640.5347548,13.59, 21.40
1656940641.5361912,13.23, 22.92
1656940642.537576,13.95, 27.41
1656940643.5387886,76.04, 3735.30
1656940644.5402236,54.04, 3281.96
1656940645.5416796,13.74, 26.62
1656940646.5428393,25.15, 699.17
1656940647.544209,63.34, 4722.72
1656940648.545235,18.29, 243.44
1656940649.5466259,15.71, 34.15
1656940650.5480478,14.03, 27.15
1656940651.5494072,15.72, 35.02
1656940652.550811,15.12, 34.57
1656940653.5523553,14.55, 29.35
1656940654.5538018,17.72, 53.75
1656940655.5548165,16.34, 31.47
1656940656.5562336,12.57, 27.82
1656940657.556713,18.30, 186.99
1656940658.5582242,14.67, 28.40
1656940659.5587864,16.44, 37.26
1656940660.5601778,17.48, 57.29
1656940661.5616333,13.60, 28.53
1656940662.562825,26.74, 870.33
1656940663.5633101,14.87, 28.88
1656940664.5648253,18.34, 171.67
1656940665.5662374,13.34, 26.86
1656940666.5668035,15.79, 39.09
1656940667.5681274,12.60, 26.21
1656940668.5694902,21.02, 433.97
1656940669.5708203,13.14, 28.16
1656940670.5721588,17.39, 144.03
1656940671.573512,14.11, 28.03
1656940672.5747857,13.94, 28.07
1656940673.5761518,44.98, 2613.99
1656940674.5775597,12.95, 24.87
1656940675.578803,13.68, 27.07
1656940676.5801983,16.76, 32.47
