ts,ul_kBps,dl_kBps
1657373850.0243275,0.34, 0.19
1657373851.0585024,4.02, 23.99
1657373852.078724,29.39, 2239.14
1657373853.0919056,5.92, 606.08
1657373854.115345,17.50, 2150.02
1657373855.1361036,4.42, 546.27
1657373856.1584296,14.17, 4047.53
1657373857.1863053,17.42, 5381.14
1657373858.2068837,24.49, 5286.36
1657373859.2285554,13.33, 4685.58
1657373860.2434058,15.47, 5236.53
1657373861.272769,12.38, 3361.51
1657373862.3154974,5.42, 1662.36
1657373863.353928,7.73, 2828.05
1657373864.3855634,9.32, 3110.02
1657373865.4064548,15.82, 5541.26
1657373866.4418886,18.20, 5004.91
1657373867.4655213,33.61, 5433.99
1657373868.4910316,45.39, 5186.73
1657373869.5121202,44.44, 5255.77
1657373870.5415733,41.50, 5181.01
1657373871.5756667,48.10, 5691.48
1657373872.6071718,53.05, 5083.66
1657373873.6299613,60.01, 5466.57
1657373874.6599903,43.62, 5749.42
1657373875.6817193,73.82, 5367.91
1657373876.7142627,86.43, 5495.84
1657373877.7489426,44.22, 5435.03
1657373878.772024,44.96, 5336.39
1657373879.7889955,43.69, 5133.00
1657373880.812418,46.71, 5575.18
1657373881.8397002,45.30, 5271.33
1657373882.8589747,47.68, 5587.07
1657373883.8899972,48.25, 5468.97
1657373884.9121995,45.75, 5259.58
1657373885.9443164,39.92, 4716.82
1657373886.9724612,34.29, 4377.16
1657373887.9950693,41.65, 5175.07
1657373889.022517,46.49, 5482.37
1657373890.040919,46.58, 5334.05
1657373891.0578065,26.60, 5137.44
1657373892.0767808,3.77, 934.62
1657373893.089584,0.44, 2.90
1657373894.104238,0.44, 0.25
1657373895.1251366,6.79, 35.97
1657373896.150495,20.20, 2522.46
1657373897.1800773,10.37, 593.18
1657373898.2046208,9.65, 1.45
1657373899.23724,11.62, 1.81
1657373900.262651,11.35, 1.55
1657373901.282846,13.14, 4.55
1657373902.3049102,10.95, 1.86
1657373903.3372207,10.50, 1.67
1657373904.358767,9.90, 1.67
1657373905.3892174,11.36, 1.56
1657373906.4183195,9.99, 1.72
1657373907.4413626,10.85, 1.56
1657373908.4741757,10.23, 1.52
1657373909.5072846,9.96, 1.55
1657373910.5359392,17.74, 8.18
1657373911.5686285,10.71, 7.97
1657373912.5928864,9.92, 1.50
1657373913.6244633,13.87, 2.60
1657373914.6572793,10.38, 1.67
1657373915.68779,11.93, 3.98
1657373916.7073057,10.36, 1.64
1657373917.7399237,10.00, 1.52
1657373918.7733145,12.14, 2.40
1657373919.794461,10.17, 1.52
1657373920.8323355,10.70, 1.43
1657373921.8610575,10.76, 2.51
1657373922.885095,9.63, 1.39
1657373923.9195986,9.93, 1.60
1657373924.9549959,10.05, 1.34
1657373925.9849973,11.15, 1.48
1657373927.0015233,11.62, 5.57
1657373928.0372171,9.88, 1.62
1657373929.0611858,11.19, 11.37
1657373930.090248,23.07, 1720.03
1657373931.1183038,13.25, 982.27
1657373932.1461473,11.22, 22.96
1657373933.1644492,11.06, 34.23
1657373934.1960876,11.74, 42.75
1657373935.2293794,12.30, 99.94
1657373936.2555645,10.29, 15.64
1657373937.284026,11.00, 14.23
1657373938.3158336,10.53, 12.91
1657373939.3468547,10.84, 13.53
1657373940.3695688,18.24, 142.15
1657373941.403785,15.31, 373.46
1657373942.4397035,14.17, 732.53
1657373943.46534,21.85, 3144.06
1657373944.4923153,14.10, 1317.77
1657373945.5182698,26.13, 4783.14
1657373946.5345287,16.89, 2162.58
1657373947.57225,14.23, 369.13
1657373948.604886,13.90, 45.03
1657373949.6330953,21.09, 45.94
1657373950.663914,18.84, 46.45
1657373951.6934102,11.49, 48.67
1657373952.730105,11.45, 46.44
1657373953.7546794,11.73, 45.45
1657373954.7806756,11.36, 44.73
1657373955.8364065,13.06, 50.04
1657373956.8791928,28.43, 142.73
1657373957.9155762,14.59, 329.57
1657373958.9475293,14.83, 104.68
1657373959.9697568,11.62, 49.97
1657373960.993721,13.93, 47.14
1657373962.0277328,12.18, 48.85
1657373963.0561635,11.77, 46.53
1657373964.0903234,12.15, 50.86
1657373965.110351,10.98, 48.70
1657373966.140216,12.48, 48.00
1657373967.1793885,11.76, 51.00
1657373968.2023346,11.07, 48.56
1657373969.2364502,11.95, 52.66
1657373970.2746918,12.38, 48.88
1657373971.3042817,11.31, 51.83
1657373972.330054,12.41, 53.19
1657373973.3530178,14.61, 54.24
1657373974.3843575,28.87, 4453.77
1657373975.4184213,15.73, 972.28
1657373976.4493732,11.32, 48.51
1657373977.486059,11.62, 43.12
1657373978.5076869,11.74, 33.93
1657373979.5301015,10.16, 25.87
1657373980.559631,10.91, 25.18
1657373981.5875034,10.00, 25.38
1657373982.6116881,11.28, 25.46
1657373983.649323,10.19, 24.16
1657373984.6825826,10.14, 21.50
1657373985.7186346,9.51, 26.41
1657373986.7549167,10.33, 26.15
1657373987.792547,6.75, 25.55
1657373988.832832,10.35, 24.84
1657373989.862415,9.84, 22.95
1657373990.9003062,10.29, 23.60
1657373991.929167,7.85, 26.31
1657373992.9696598,9.94, 21.22
1657373993.9926696,8.81, 20.73
1657373995.023507,5.93, 21.99
1657373996.0509264,6.30, 29.52
1657373997.0809476,9.12, 20.97
1657373998.1104856,10.20, 21.19
1657373999.1405013,9.02, 17.25
1657374000.161021,12.04, 26.10
1657374001.1909223,11.06, 23.31
1657374002.2173133,10.33, 19.72
1657374003.2470267,10.17, 18.52
1657374004.2881577,10.19, 20.41
1657374005.3225207,11.28, 20.22
1657374006.348967,9.98, 20.14
1657374007.3778462,9.89, 23.55
1657374008.4066098,4.67, 23.27
1657374009.4396687,7.62, 22.50
1657374010.473223,9.03, 22.77
1657374011.512081,6.91, 23.52
1657374012.5546346,7.84, 21.04
1657374013.59082,10.48, 20.86
1657374014.622065,11.87, 26.73
1657374015.654521,10.31, 22.40
1657374016.689493,17.45, 32.65
1657374017.7323182,11.04, 29.92
1657374018.7615132,8.89, 19.44
1657374019.7922235,9.62, 19.54
1657374020.832818,7.27, 22.25
1657374021.8654683,11.05, 51.55
1657374022.8971264,10.15, 19.25
1657374023.919412,11.97, 24.81
1657374024.9483461,10.46, 23.99
1657374025.9786346,8.92, 22.94
1657374027.006171,10.57, 23.83
1657374028.038529,10.53, 22.67
1657374029.078321,10.02, 23.70
1657374030.1102562,10.98, 20.69
1657374031.1409502,11.42, 19.90
1657374032.1841233,11.11, 23.68
1657374033.2232766,10.32, 17.08
1657374034.2655225,11.16, 23.20
1657374035.2978776,10.34, 22.42
1657374036.3259153,10.73, 19.86
1657374037.3683066,8.98, 18.96
1657374038.4031062,8.99, 19.72
1657374039.4408185,5.77, 23.83
1657374040.4679759,11.15, 25.12
1657374041.504366,8.29, 21.05
1657374042.5366254,8.75, 20.59
1657374043.58168,14.10, 40.37
1657374044.6152291,10.39, 22.60
1657374045.6607027,11.18, 23.26
1657374046.708566,9.95, 23.54
1657374047.7452402,11.04, 23.18
1657374048.7791917,10.51, 25.53
1657374049.8110578,10.44, 25.50
1657374050.8459566,10.74, 26.07
1657374051.8752928,10.82, 31.12
1657374052.902336,10.50, 23.21
1657374053.9381225,8.28, 20.78
1657374054.9647126,4.04, 24.37
1657374055.9985323,12.04, 31.06
1657374057.034201,9.87, 26.22
1657374058.0734475,10.70, 26.00
1657374059.1074004,10.90, 26.61
1657374060.1536853,10.61, 23.96
1657374061.1845825,10.11, 23.62
1657374062.2171578,9.57, 24.06
1657374063.248362,10.24, 24.21
1657374064.2772522,9.69, 23.70
1657374065.3079495,7.70, 24.63
1657374066.3364513,10.54, 23.60
1657374067.3734593,8.91, 23.69
1657374068.4020622,10.49, 24.31
1657374069.4355826,9.85, 23.98
1657374070.4593594,10.47, 23.85
1657374071.4880056,10.03, 22.23
1657374072.527527,10.41, 19.88
1657374073.5638123,16.42, 28.69
1657374074.5889595,10.09, 22.91
1657374075.6150906,7.92, 23.48
1657374076.6473427,10.07, 24.26
1657374077.6731179,10.70, 23.59
1657374078.7003968,4.90, 24.44
1657374079.7275662,9.50, 23.26
1657374080.767483,10.60, 23.87
1657374081.7993424,13.00, 25.08
1657374082.8333933,10.20, 23.21
1657374083.8802304,10.28, 23.61
1657374084.9185143,11.13, 24.43
1657374085.9641144,9.26, 34.04
1657374087.003619,11.43, 23.87
