ts,ul_kBps,dl_kBps
1657372788.4742577,0.35, 0.19
1657372789.5011027,4.62, 19.75
1657372790.5241992,25.36, 2181.58
1657372791.5503364,5.75, 70.58
1657372792.5768201,15.77, 2680.07
1657372793.6038418,10.30, 68.73
1657372794.630409,3.59, 672.98
1657372795.6602204,15.76, 4814.86
1657372796.6790297,13.05, 4743.78
1657372797.6922863,18.31, 5095.14
1657372798.707674,14.39, 5197.34
1657372799.7265172,14.42, 5132.37
1657372800.7531548,14.63, 5121.83
1657372801.7812607,12.92, 4482.72
1657372802.8136454,12.00, 4274.22
1657372803.8432703,13.33, 4902.90
1657372804.8705516,12.79, 4886.87
1657372805.8917432,18.49, 5369.07
1657372806.9128036,32.15, 5403.36
1657372807.9456356,41.27, 5748.49
1657372808.975451,43.33, 5367.30
1657372810.0068045,46.68, 5479.87
1657372811.039046,47.20, 5755.26
1657372812.069066,43.69, 5195.16
1657372813.0950243,45.14, 5179.45
1657372814.1237185,41.39, 5285.18
1657372815.1567557,43.00, 5165.84
1657372816.194229,41.42, 5000.39
1657372817.2275915,46.17, 5656.94
1657372818.246902,41.53, 5074.28
1657372819.2832925,37.62, 4394.47
1657372820.3097763,46.12, 5024.21
1657372821.3443758,41.51, 4335.51
1657372822.3678458,43.16, 5224.84
1657372823.4032686,38.49, 5181.79
1657372824.434394,43.50, 4734.77
1657372825.455549,52.21, 5929.04
1657372826.4750507,41.58, 4938.35
1657372827.5066886,13.34, 4473.58
1657372828.5352392,13.18, 4440.07
1657372829.5586674,14.35, 5198.81
1657372830.582862,5.53, 1563.03
1657372831.6007144,2.00, 253.28
1657372832.6199908,0.28, 0.24
1657372833.6461258,3.17, 13.00
1657372834.6842196,12.22, 85.80
1657372835.7195764,20.55, 1934.62
1657372836.7512069,8.40, 142.60
1657372837.7844992,10.84, 1.49
1657372838.821032,10.65, 1.65
1657372839.8569746,14.50, 4.16
1657372840.8849828,10.74, 2.56
1657372841.918504,10.79, 2.01
1657372842.9566064,14.47, 9.95
1657372843.994404,14.40, 10.58
1657372845.027769,11.00, 1.82
1657372846.0597281,10.81, 1.48
1657372847.0979583,11.44, 1.55
1657372848.1319697,10.00, 1.57
1657372849.1646457,19.62, 163.24
1657372850.1959422,10.40, 1.70
1657372851.2169082,10.86, 1.56
1657372852.2522476,54.48, 9.17
1657372853.289829,14.19, 7.92
1657372854.3175106,11.37, 2.69
