event_id,server_timestamp,client_id,client_timestamp
joined_room,1657375546177,Windows_875,1657375545597
joined_room,1657375589469,Windows_837,1657375587458
link_access,1657375498083,Windows_325,1657375495873
avatar_selected,1657375601065,Windows_901,1657375599072
joined_room,1657375601179,Windows_60,1657375599184
joined_room,1657375600314,Windows_325,1657375598305
link_access,1657375498917,Windows_837,1657375496070
avatar_selected,1657375546369,Windows_875,1657375545824
link_access,1657375450104,Windows_547,1657375447559
avatar_selected,1657375600645,Windows_325,1657375598646
joined_room,1657375600715,Windows_901,1657375598722
link_access,1657375498449,Windows_901,1657375495882
link_access,1657375498397,Windows_60,1657375495894
avatar_selected,1657375590380,Windows_837,1657375588381
link_access,1657375500641,Windows_875,1657375500175
avatar_selected,1657375601522,Windows_60,1657375599528
