event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656938300680,Linux_315,1656938300524
link_access,1656938082607,Linux_525,1656938082412
link_access,1656938080588,Linux_107,1656938080446
avatar_selected,1656938296741,Linux_973,1656938296598
avatar_selected,1656938464667,Linux_865,1656938464494
avatar_selected,1656938146023,Windows_161,1656938145867
avatar_selected,1656938465894,Linux_668,1656938465755
joined_room,1656938295487,Linux_973,1656938295147
link_access,1656938080649,Linux_993,1656938080516
link_access,1656938081012,Windows_161,1656938081065
avatar_selected,1656938303544,Linux_87,1656938303395
avatar_selected,1656938390111,Linux_947,1656938389981
link_access,1656938079224,Linux_668,1656938078433
joined_room,1656938298004,Linux_312,1656938297840
joined_room,1656938298904,Linux_315,1656938298754
avatar_selected,1656938448843,Linux_525,1656938448709
link_access,1656938078071,Linux_973,1656938077254
joined_room,1656938388286,Linux_947,1656938388150
avatar_selected,1656938298620,Linux_947,1656938298469
joined_room,1656938472385,Linux_993,1656938472244
link_access,1656938079843,Linux_380,1656938079691
joined_room,1656938145712,Windows_161,1656938145628
joined_room,1656938457635,Linux_865,1656938457497
avatar_selected,1656938453246,Linux_138,1656938453098
joined_room,1656938449640,Linux_138,1656938449490
avatar_selected,1656938477195,Linux_107,1656938477063
link_access,1656938078130,Linux_315,1656938077183
joined_room,1656938297115,Linux_947,1656938296970
joined_room,1656938300342,Linux_85,1656938300190
avatar_selected,1656938303241,Linux_261,1656938303086
joined_room,1656938301351,Linux_87,1656938301042
avatar_selected,1656938302587,Linux_85,1656938302424
link_access,1656937974510,Linux_718,1656937973720
link_access,1656938078653,Linux_911,1656938077601
link_access,1656938080809,Linux_947,1656938080655
joined_room,1656938464473,Linux_380,1656938464343
avatar_selected,1656938301831,Linux_911,1656938301662
link_access,1656938078902,Linux_312,1656938078750
joined_room,1656938460291,Linux_668,1656938460164
joined_room,1656938469903,Linux_107,1656938469772
joined_room,1656938301108,Linux_261,1656938300959
joined_room,1656938300036,Linux_911,1656938299882
link_access,1656938078813,Linux_85,1656938078026
link_access,1656938079633,Linux_138,1656938079486
link_access,1656938078158,Linux_261,1656938077353
avatar_selected,1656938472516,Linux_380,1656938472384
joined_room,1656938446743,Linux_525,1656938446601
link_access,1656938078060,Linux_947,1656938077240
link_access,1656938078547,Linux_87,1656938077615
avatar_selected,1656938481000,Linux_993,1656938480867
link_access,1656938083510,Linux_865,1656938083339
avatar_selected,1656938299517,Linux_312,1656938299360
