event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1657291140019,Windows_588,1657291139563
link_access,1657291078233,Windows_178,1657291077780
link_access,1657291078487,Windows_265,1657291078040
avatar_selected,1657291110505,Windows_186,1657291110349
link_access,1657291033806,Windows_802,1657291033156
joined_room,1657291130859,Windows_265,1657291130401
avatar_selected,1657291148106,Windows_464,1657291147649
joined_room,1657291147641,Windows_464,1657291147180
link_access,1657291094879,Windows_186,1657291094512
link_access,1657291078156,Windows_464,1657291077698
avatar_selected,1657291144746,Windows_178,1657291144299
link_access,1657291077862,Windows_753,1657291077411
link_access,1657291078032,Windows_579,1657291077573
avatar_selected,1657291145122,Windows_153,1657291144666
joined_room,1657291148081,Windows_571,1657291147632
link_access,1657291078359,Windows_588,1657291077782
joined_room,1657291039707,Windows_802,1657291039056
joined_room,1657291138797,Windows_588,1657291138331
joined_room,1657291109086,Windows_579,1657291108624
avatar_selected,1657291131161,Windows_265,1657291130689
avatar_selected,1657291148536,Windows_571,1657291148070
link_access,1657291078452,Windows_571,1657291078007
joined_room,1657291144799,Windows_153,1657291144343
joined_room,1657291144488,Windows_178,1657291143982
joined_room,1657291131325,Windows_753,1657291130744
avatar_selected,1657291131461,Windows_753,1657291130985
link_access,1657291078240,Windows_153,1657291077783
joined_room,1657291110318,Windows_186,1657291110131
