ts,ul_kBps,dl_kBps
1657291670.8887813,12.07, 47.79
1657291671.9081855,8.64, 74.93
1657291672.926414,125.81, 10934.02
1657291673.9394114,59.10, 8360.26
1657291674.9604113,11.50, 88.91
1657291675.967419,57.65, 367.90
1657291676.9854116,35.94, 4098.07
1657291678.000411,54.45, 32046.68
1657291679.019413,61.60, 37220.14
1657291680.0265617,29.26, 20275.29
1657291681.0416207,41.95, 26079.75
1657291682.0606604,28.12, 19631.65
1657291683.081659,26.58, 20342.30
1657291684.1006587,31.45, 20269.70
1657291685.1226606,29.74, 18929.72
1657291686.1306605,30.36, 18034.45
1657291687.1426592,109.67, 20964.98
1657291688.165661,130.33, 30347.03
1657291689.1826599,157.24, 36187.84
1657291690.1906574,163.84, 35447.55
1657291691.2066596,164.01, 35850.08
1657291692.2236936,147.43, 28887.73
1657291693.237658,163.90, 26910.65
1657291694.2516613,123.35, 26748.47
1657291695.2626586,124.55, 27296.36
1657291696.2826622,124.05, 28525.25
1657291697.2946963,143.10, 26190.11
1657291698.3156583,140.72, 26472.87
1657291699.328666,135.49, 25086.29
1657291700.3456588,124.82, 26037.13
1657291701.3616638,131.08, 23849.61
1657291702.3846607,153.31, 18522.03
1657291703.400662,133.62, 13190.68
1657291704.4156609,144.23, 12520.96
1657291705.4356618,125.48, 11718.90
1657291706.46066,87.26, 5970.53
1657291707.4866617,88.92, 4146.54
1657291708.4946609,84.22, 5211.30
1657291709.5096629,56.69, 5857.51
1657291710.5206602,43.83, 163.74
1657291711.5356634,43.99, 170.64
1657291712.551663,39.70, 171.20
1657291713.5656881,39.79, 155.45
1657291714.5806623,37.14, 130.96
1657291715.593663,38.12, 128.81
1657291716.6116638,39.44, 128.38
1657291717.6266606,45.51, 157.56
1657291718.6406589,39.94, 141.36
1657291719.6546636,40.83, 138.28
1657291720.6726627,39.60, 147.40
1657291721.6836638,42.55, 144.81
1657291722.6946616,41.86, 145.00
1657291723.7136643,40.45, 142.01
1657291724.7276623,36.27, 136.59
1657291725.7396634,37.93, 132.57
1657291726.758662,38.54, 139.36
1657291727.77566,38.18, 136.14
1657291728.7886627,34.48, 131.72
1657291729.8016667,36.15, 124.29
1657291730.8126643,63.86, 161.23
1657291731.821663,84.10, 12443.14
1657291732.8426616,70.29, 14737.26
1657291733.859659,71.61, 15228.98
1657291734.8766615,69.15, 211.21
1657291735.8896623,63.04, 242.22
1657291736.9056633,71.66, 260.17
1657291737.9196625,70.34, 364.00
1657291738.9276624,68.15, 5698.87
1657291739.9486609,61.16, 2512.25
1657291740.9636626,62.09, 744.12
1657291741.9786623,62.82, 2720.85
1657291742.993661,56.96, 340.56
1657291744.0126584,58.20, 562.06
1657291745.0246606,85.55, 3418.61
1657291746.0346613,61.86, 1373.97
1657291747.0516608,71.35, 355.22
1657291748.0706613,63.79, 355.68
1657291749.0826619,61.12, 199.55
1657291750.098666,68.40, 2624.81
1657291751.1156616,57.12, 960.03
1657291752.131667,58.76, 1899.34
1657291753.1446629,58.56, 232.85
1657291754.1606603,63.49, 334.14
1657291755.174662,56.03, 207.96
1657291756.1896753,58.30, 221.85
1657291757.2046626,57.74, 203.84
1657291758.217659,53.58, 211.67
1657291759.2306614,52.95, 196.74
1657291760.2456632,52.96, 197.78
1657291761.260664,50.66, 190.08
1657291762.277663,57.12, 201.77
1657291763.289661,56.71, 215.65
1657291764.301664,52.80, 208.75
1657291765.3156626,57.02, 214.68
1657291766.3306603,54.77, 214.05
1657291767.349663,55.59, 209.96
1657291768.363662,49.60, 202.78
1657291769.3856628,53.89, 209.60
1657291770.401664,51.82, 203.39
1657291771.416664,50.77, 199.26
1657291772.4286633,50.46, 196.27
1657291773.4456658,49.78, 206.09
1657291774.4676628,51.35, 191.52
1657291775.484663,55.74, 207.41
1657291776.4966657,51.46, 190.46
1657291777.5147352,51.72, 197.93
1657291778.5266635,54.79, 218.91
1657291779.5386627,48.99, 193.11
1657291780.5526617,53.81, 208.61
1657291781.5666642,54.13, 212.69
1657291782.5786645,57.48, 215.42
1657291783.592664,52.87, 207.38
1657291784.603664,52.55, 202.28
1657291785.618662,55.91, 200.31
1657291786.6336596,51.55, 199.26
1657291787.6546648,55.79, 210.83
1657291788.6656635,52.56, 208.48
1657291789.6786637,53.40, 209.56
1657291790.693661,54.61, 209.84
1657291791.707659,53.32, 198.18
1657291792.717665,59.15, 222.43
1657291793.7326627,52.55, 204.95
1657291794.7446594,55.28, 205.27
1657291795.7586637,55.16, 203.86
1657291796.7736642,52.93, 204.24
1657291797.784663,57.03, 222.96
1657291798.803659,48.94, 188.60
1657291799.8186603,53.57, 196.90
1657291800.834663,52.36, 214.39
1657291801.8506684,50.17, 186.77
1657291802.8606606,52.53, 212.50
1657291803.8766646,48.47, 192.66
1657291804.8936644,48.82, 194.80
1657291805.9056706,48.38, 188.26
1657291806.915658,50.96, 193.45
1657291807.9256628,54.51, 195.17
1657291808.938663,47.17, 187.61
1657291809.9526622,47.76, 191.93
1657291810.9666631,53.20, 200.12
1657291811.984662,47.20, 189.38
1657291812.9956632,56.18, 215.66
1657291814.0096614,49.14, 199.71
1657291815.0236635,49.19, 193.02
1657291816.042666,51.30, 203.34
1657291817.054662,51.41, 200.12
1657291818.0686622,50.43, 202.04
1657291819.087663,49.37, 191.08
1657291820.0986624,47.55, 189.55
1657291821.1146612,48.28, 182.98
1657291822.1286638,55.14, 210.05
1657291823.1436625,53.77, 208.09
1657291824.1566648,51.00, 202.01
1657291825.1746616,51.50, 195.98
1657291826.1876636,50.88, 200.88
1657291827.2046626,53.43, 203.58
1657291828.21866,53.87, 213.26
1657291829.2346601,48.09, 194.11
1657291830.2546587,50.72, 193.71
1657291831.2736616,47.94, 195.49
1657291832.2826648,52.15, 203.09
1657291833.3026624,47.61, 195.20
1657291834.3166635,51.80, 196.76
1657291835.3296592,51.81, 193.04
1657291836.346663,47.68, 193.03
1657291837.3666592,50.13, 183.14
1657291838.3786604,49.78, 203.42
1657291839.3926623,50.13, 181.65
1657291840.4096603,52.84, 192.16
1657291841.4236586,50.99, 192.36
1657291842.437664,52.77, 190.94
1657291843.451661,51.66, 196.90
1657291844.470663,49.10, 180.86
1657291845.4876597,52.41, 188.11
1657291846.50366,52.79, 196.22
1657291847.5166612,53.54, 193.95
1657291848.531661,52.84, 203.04
1657291849.5466633,49.85, 182.21
1657291850.5626628,52.26, 187.46
1657291851.5756662,49.10, 186.51
1657291852.585665,52.81, 185.48
1657291853.6036599,52.04, 202.06
1657291854.6166627,52.67, 184.79
1657291855.6336632,51.99, 186.86
1657291856.651661,54.28, 199.07
1657291857.6676633,54.64, 205.73
1657291858.673664,52.59, 202.13
1657291859.6936622,53.26, 191.35
1657291860.711662,50.58, 190.27
1657291861.7266667,51.75, 192.88
1657291862.734663,50.33, 188.43
1657291863.7486627,50.91, 191.77
1657291864.7626598,51.03, 185.60
1657291865.7796614,52.39, 194.27
1657291866.7946632,53.78, 197.93
1657291867.8146586,52.68, 190.59
1657291868.829666,49.16, 187.76
1657291869.8436632,49.20, 181.51
1657291870.8626635,51.31, 186.33
1657291871.8816626,49.04, 182.78
1657291872.8936627,54.07, 201.32
1657291873.908919,50.30, 191.05
1657291874.927922,50.43, 188.50
1657291875.9379206,50.83, 186.65
1657291876.952922,53.37, 196.07
1657291877.9689214,51.30, 191.94
