ts,ul_kBps,dl_kBps
1656949966.3030758,4.92, 13.74
1656949967.3047552,107.31, 2339.94
1656949968.3055234,84.93, 1666.79
1656949969.3071756,64.04, 1619.19
1656949970.308847,4.79, 23.83
1656949971.3105216,3.15, 16.45
1656949972.3122406,34.77, 935.17
1656949973.3137035,243.21, 7762.09
1656949974.3156486,245.16, 7773.58
1656949975.3174226,173.40, 5555.58
1656949976.3191485,156.06, 4986.32
1656949977.3207955,115.71, 3730.61
1656949978.3221812,144.55, 4711.47
1656949979.3239949,95.43, 4965.42
1656949980.3255198,69.09, 3913.81
1656949981.327278,83.79, 4466.36
1656949982.329034,90.21, 4775.41
1656949983.3307498,90.08, 4760.63
1656949984.3324573,81.38, 4420.96
1656949985.333393,78.88, 4363.60
1656949986.3349793,106.28, 5583.72
1656949987.3367124,74.78, 4242.63
1656949988.337528,104.63, 4709.53
1656949989.3392467,126.93, 4685.58
1656949990.3409731,137.72, 4541.07
1656949991.342733,150.74, 4743.72
1656949992.3444765,160.06, 5051.60
1656949993.345676,132.28, 4186.64
1656949994.347561,142.79, 4544.13
1656949995.3492937,151.63, 4788.02
1656949996.3510292,151.85, 4753.81
1656949997.352759,156.15, 4995.14
1656949998.3535182,142.96, 4795.70
1656949999.355304,137.73, 4753.86
1656950000.3570364,137.06, 4730.01
1656950001.3588014,167.58, 6321.78
1656950002.3604512,110.09, 4441.89
1656950004.363393,109.47, 4567.21
1656950005.3651395,117.70, 4469.45
1656950006.3659308,117.03, 4418.11
1656950007.3676233,113.77, 4426.30
1656950008.3695126,71.05, 2561.94
1656950009.371313,77.32, 2849.16
1656950010.3730597,117.17, 4629.20
1656950011.3748152,110.79, 4475.86
1656950012.3765326,62.66, 1986.88
1656950013.377524,10.42, 271.05
1656950014.3791451,1.40, 13.43
1656950015.3809004,1.39, 12.55
1656950016.3826206,0.89, 12.19
1656950017.384194,1.40, 13.15
1656950018.3853238,12.62, 35.01
1656950019.3860054,23.90, 131.00
1656950020.3873203,14.26, 116.52
1656950021.388955,75.45, 1926.59
1656950022.3906605,34.57, 691.39
1656950023.3922007,16.70, 16.49
1656950024.3932893,16.57, 20.47
1656950025.3944294,28.23, 346.95
1656950026.3962662,137.28, 3156.37
1656950027.3974833,217.10, 6676.59
1656950028.3991172,22.34, 28.99
