event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656951318415,Linux_639,1656951318305
link_access,1656951209202,Linux_88,1656951209073
link_access,1656951210731,Windows_548,1656951210605
avatar_selected,1656951429892,Linux_53,1656951429757
joined_room,1656951317130,Linux_639,1656951317013
link_access,1656951104812,Linux_431,1656951104709
joined_room,1656951428645,Linux_53,1656951428511
link_access,1656951209387,Linux_308,1656951209120
avatar_selected,1656951426884,Linux_88,1656951426755
avatar_selected,1656951318906,Linux_509,1656951318806
link_access,1656951209922,Linux_53,1656951209785
joined_room,1656951317821,Linux_509,1656951317721
avatar_selected,1656951314844,Linux_256,1656951314743
link_access,1656951208093,Linux_242,1656951207967
link_access,1656951207729,Linux_509,1656951207565
avatar_selected,1656951426607,Linux_308,1656951426477
joined_room,1656951268514,Windows_548,1656951268377
joined_room,1656951425626,Linux_308,1656951425258
avatar_selected,1656951268737,Windows_548,1656951268604
avatar_selected,1656951431501,Linux_447,1656951431364
joined_room,1656951430561,Linux_447,1656951430430
joined_room,1656951317236,Linux_242,1656951317133
link_access,1656951209304,Linux_447,1656951209123
joined_room,1656951314165,Linux_256,1656951313961
link_access,1656951207994,Linux_256,1656951207886
avatar_selected,1656951318534,Linux_242,1656951318432
link_access,1656951208227,Linux_639,1656951208119
joined_room,1656951425662,Linux_88,1656951425535
