event_id,server_timestamp,client_id,client_timestamp
link_access,1656949969553,Linux_643,1656949969426
avatar_selected,1656950017136,Linux_92,1656950017036
joined_room,1656950002092,Linux_643,1656950001962
link_access,1656949868012,Linux_543,1656949867233
avatar_selected,1656950002963,Linux_643,1656950002821
joined_room,1656950016342,Linux_92,1656950016244
link_access,1656949968991,Linux_92,1656949968708
joined_room,1656950022061,Windows_125,1656950021957
avatar_selected,1656950022632,Windows_125,1656950022529
link_access,1656949972671,Windows_125,1656949972496
