ts,ul_kBps,dl_kBps
1656589024.8083222,316.13, 10072.89
1656589025.8098943,0.00, 0.15
1656589026.8118088,20.78, 55.15
1656589027.8138149,353.94, 7116.52
1656589028.8145077,592.65, 12516.27
1656589029.8153875,233.80, 6394.09
1656589030.8165376,360.21, 8701.50
1656589031.818306,381.66, 13572.75
1656589032.820616,237.84, 13639.73
1656589033.822225,250.48, 13898.44
1656589034.823744,276.08, 13830.23
1656589035.8244991,291.87, 13011.45
1656589036.8260572,218.86, 11290.44
1656589037.8301175,190.83, 13147.99
1656589038.831709,188.08, 14101.80
1656589039.832409,183.57, 13857.82
1656589040.8340313,185.71, 13481.39
1656589041.835604,230.30, 13447.92
1656589042.836442,264.32, 12800.22
1656589043.8380394,243.00, 12385.31
1656589044.8396711,223.08, 11640.35
1656589045.8403876,333.53, 13629.87
1656589046.8413537,408.65, 14279.44
1656589047.843095,393.82, 14337.37
1656589048.8443801,402.40, 14119.68
1656589049.8457665,380.39, 13493.85
1656589050.8472366,336.05, 12108.03
1656589051.8486078,293.77, 10064.32
1656589052.8502545,346.84, 12725.93
1656589053.8518422,374.19, 12542.10
1656589054.8534608,398.86, 13082.92
1656589055.8545423,376.52, 12657.91
1656589056.856254,389.38, 12943.27
1656589057.8580084,379.38, 13000.79
1656589058.8597713,0.00, 0.00
1656589059.8604171,414.45, 13968.00
1656589060.8625214,428.81, 14118.87
1656589061.8645213,436.23, 14309.21
1656589062.8661609,308.76, 9735.64
1656589063.8670714,360.30, 12400.35
1656589064.8689346,361.13, 13293.58
1656589065.8704722,285.59, 11869.88
1656589066.8720212,309.18, 13691.82
1656589067.8736062,302.35, 13919.63
1656589068.8751037,283.68, 14236.75
1656589069.8763468,299.50, 14131.74
1656589070.87784,329.01, 14285.13
1656589071.8793406,326.33, 14328.50
1656589072.8813531,262.64, 12286.39
1656589073.8825946,313.02, 14648.49
1656589074.884289,379.16, 14679.22
1656589075.8858159,422.18, 13951.47
1656589076.8873055,427.09, 14299.53
1656589077.888405,361.79, 11741.61
1656589078.8900023,432.02, 14237.38
1656589079.8913217,427.80, 14105.93
1656589080.8923867,377.20, 12345.54
1656589081.8940258,437.66, 14473.15
1656589082.8952556,444.37, 14435.42
1656589083.896265,403.31, 13960.92
1656589084.897769,341.29, 13702.08
1656589085.8993423,316.11, 13652.11
1656589086.900418,408.44, 13788.56
1656589087.902025,421.12, 12924.45
1656589088.9035876,428.72, 13603.61
1656589089.9044106,416.79, 14167.28
1656589090.9060233,401.49, 13919.45
1656589091.9072402,336.90, 11251.01
1656589092.9083047,430.16, 14734.94
1656589093.909742,420.33, 13894.60
1656589094.9112298,399.41, 13019.36
1656589095.9124057,448.12, 14227.17
1656589096.9139667,394.91, 13539.94
1656589097.9151006,301.85, 13222.91
1656589098.9166372,239.92, 13067.37
1656589099.9188223,376.40, 14076.32
1656589100.9203484,431.20, 14495.29
1656589101.921403,392.55, 12535.21
1656589102.922958,425.66, 13657.36
1656589103.9244328,443.15, 14007.63
1656589104.9260046,0.00, 0.00
1656589105.9275763,472.24, 14805.36
1656589106.9284437,443.42, 13836.28
1656589107.9299376,348.44, 11017.23
1656589108.9325404,463.00, 14876.24
1656589109.9342542,407.95, 12967.02
1656589110.935843,389.95, 12542.50
1656589111.9370599,451.37, 14536.29
1656589112.9386563,453.71, 14442.38
1656589113.9403415,449.71, 14368.32
1656589114.9420037,428.00, 14082.53
1656589115.9427865,452.62, 14477.94
1656589116.944093,448.80, 14554.76
1656589117.9447093,403.78, 12858.05
1656589118.9463372,453.40, 14394.16
1656589119.9479444,404.25, 13057.02
1656589120.9496655,455.13, 14604.53
1656589121.9513032,377.01, 12340.68
1656589122.952461,448.22, 14395.46
1656589123.954049,476.34, 15551.28
1656589124.9555426,462.49, 14968.78
1656589125.9568112,456.58, 14543.17
1656589126.9582827,430.82, 13886.37
1656589127.9598289,527.66, 16702.77
1656589128.9603534,493.55, 14712.65
1656589129.9618819,434.25, 12920.50
1656589130.9633653,452.69, 14190.46
1656589131.9643967,407.73, 13075.13
1656589132.9660733,433.14, 13871.00
1656589133.9677017,428.11, 13810.54
1656589134.9682941,458.91, 14694.21
1656589135.9698603,439.08, 13809.37
1656589136.9713736,362.74, 11683.88
1656589137.972435,474.46, 15499.78
1656589138.974107,510.76, 16777.62
1656589139.9752085,349.11, 11422.40
1656589140.9764655,526.27, 17759.52
1656589141.9780073,469.64, 17626.74
1656589142.9795113,436.06, 16466.87
1656589143.9809763,476.85, 17177.92
1656589144.9828024,404.01, 16900.44
1656589145.9843671,308.41, 10605.08
1656589146.9860578,115.56, 4390.66
1656589147.9876332,21.99, 531.72
1656589148.9888098,19.14, 371.60
1656589149.990343,0.00, 0.00
1656589150.9918854,175.96, 5665.06
1656589151.9935033,179.89, 3315.25
1656589152.9951396,376.30, 12921.62
1656589153.996388,427.64, 14784.47
1656589154.998411,494.37, 13460.59
1656589156.0000453,478.53, 14009.24
1656589157.0019135,390.12, 14032.00
1656589158.003477,475.06, 14286.11
1656589159.0049458,398.56, 13450.29
1656589160.008061,126.04, 2645.06
1656589161.0095153,69.60, 315.43
1656589162.0118337,237.29, 5348.39
1656589163.0135229,318.96, 11120.69
1656589164.0151832,103.44, 822.89
1656589165.0166996,93.96, 468.45
1656589166.0186555,101.09, 505.08
1656589167.0202577,106.99, 522.98
1656589168.0218294,93.68, 453.57
1656589169.0233357,109.17, 550.45
1656589170.0243177,104.00, 521.21
1656589171.0253632,96.65, 495.96
1656589172.0269408,95.73, 504.24
1656589173.0288274,100.32, 514.56
1656589174.0320492,91.15, 485.44
1656589175.0335674,97.87, 647.80
1656589176.0351498,105.12, 525.56
1656589177.0364237,104.83, 570.75
1656589178.03802,99.76, 504.98
1656589179.039561,105.08, 573.62
1656589180.0404096,103.22, 546.58
1656589181.041979,101.57, 546.64
1656589182.0433123,109.59, 569.32
1656589183.0444007,116.02, 630.72
1656589184.049477,121.27, 670.68
