ts,ul_kBps,dl_kBps
1656589667.8482554,282.50, 9804.34
1656589668.8497686,0.07, 0.06
1656589669.8512564,16.74, 43.33
1656589670.8523588,409.61, 8960.80
1656589671.8539922,138.46, 2819.04
1656589672.8555198,349.20, 10504.95
1656589673.856429,71.62, 364.24
1656589674.858142,324.83, 9952.62
1656589675.85984,462.29, 13833.32
1656589676.8614836,366.76, 12837.46
1656589677.8631659,379.01, 14390.24
1656589678.864394,407.44, 14592.78
1656589679.8660395,387.32, 14151.03
1656589680.8676517,384.97, 14683.43
1656589681.8683465,375.60, 13826.20
1656589682.869864,431.66, 14026.98
1656589683.87147,387.68, 12340.47
1656589684.8723252,396.82, 14355.00
1656589685.8740416,274.31, 12030.18
1656589686.8759792,270.01, 13129.36
1656589687.8775191,271.90, 12869.55
1656589688.878952,309.21, 14293.68
1656589689.8804133,309.42, 14404.81
1656589690.8818913,292.50, 13216.83
1656589691.8833911,309.69, 14030.51
1656589692.8845658,297.59, 14017.43
1656589693.8862422,305.66, 13697.86
1656589694.8869905,356.31, 14340.67
1656589695.8884387,364.32, 13993.12
1656589696.8901176,367.22, 13441.66
1656589697.8911903,411.24, 13815.57
1656589698.8924544,359.88, 12391.85
1656589699.8941128,390.20, 14742.26
1656589700.8960087,0.00, 0.00
1656589701.8975189,371.87, 14154.66
1656589702.8990374,369.91, 14644.54
1656589703.900425,338.18, 13858.22
1656589704.9009361,347.65, 13618.47
1656589705.902349,365.62, 14021.71
1656589706.9039252,361.56, 12878.25
1656589707.9053705,461.92, 14751.42
1656589708.9066315,412.46, 13208.66
1656589709.908261,438.90, 14036.39
1656589710.9099047,363.96, 11649.88
1656589711.9115448,444.79, 14248.71
1656589712.9123998,461.47, 14831.24
1656589713.9140172,411.16, 13117.49
1656589714.9153945,455.45, 14483.14
1656589715.9163625,445.75, 14182.10
1656589716.9179883,433.15, 13831.55
1656589717.9196908,440.10, 14008.89
1656589718.9214058,405.25, 12921.46
1656589719.9231453,446.79, 14397.68
