ts,ul_kBps,dl_kBps
1656307941.2483423,0.21, 0.00
1656307942.2873302,4.62, 18.98
1656307943.3143265,29.78, 2317.85
1656307944.3378737,19.61, 3060.38
1656307945.3867633,10.12, 83.02
1656307946.4117522,38.83, 13368.04
1656307947.4337373,37.86, 21063.16
1656307948.4530125,56.55, 24167.97
1656307949.4773138,63.26, 32031.75
1656307950.4941463,78.07, 27532.32
1656307951.5373554,103.57, 22212.08
1656307952.5636122,138.36, 21851.92
1656307953.592607,70.39, 10390.91
1656307954.6130147,6.51, 15.45
1656307955.6320474,4.50, 16.38
1656307956.6582527,17.14, 114.60
1656307957.6850588,11.92, 104.55
1656307958.704054,20.25, 1866.39
1656307959.720187,24.14, 4084.92
1656307960.7583427,9.51, 21.74
1656307961.7872868,12.51, 126.69
1656307962.8180518,12.08, 234.23
1656307963.8362057,15.40, 1487.45
1656307964.8671973,8.41, 23.50
1656307965.8934307,14.22, 38.75
1656307966.918464,11.08, 21.35
1656307967.9493773,11.72, 21.89
1656307968.974973,11.05, 22.48
1656307970.0000124,11.96, 24.99
1656307971.0249448,11.72, 25.50
1656307972.0492644,11.56, 26.96
1656307973.0734725,10.96, 31.11
1656307974.104597,10.98, 31.10
1656307975.1306179,10.58, 28.28
1656307976.1588404,11.71, 28.37
1656307977.182063,11.91, 29.51
1656307978.215718,10.81, 28.33
1656307979.248067,11.82, 28.84
1656307980.282686,10.55, 26.90
1656307981.3107388,21.94, 36.27
1656307982.331344,11.39, 33.37
1656307983.3572748,10.81, 31.60
1656307984.3892298,10.81, 29.56
1656307985.4166172,11.08, 31.67
1656307986.4415457,11.51, 33.65
1656307987.475433,10.85, 34.24
1656307988.50495,10.86, 35.73
1656307989.5321455,10.66, 32.06
1656307990.5573983,11.03, 29.76
1656307991.5862758,14.94, 70.34
1656307992.6186764,11.49, 42.43
1656307993.6590226,11.94, 32.46
1656307994.6926343,11.84, 37.75
1656307995.7165222,15.69, 40.44
1656307996.7382233,11.98, 29.94
1656307997.7602644,10.30, 35.41
1656307998.7883117,10.73, 30.37
1656307999.8148046,10.43, 35.21
1656308000.8375447,12.13, 36.49
1656308001.8660655,18.32, 41.45
1656308002.9038901,11.47, 44.00
1656308003.933704,34.66, 10939.93
1656308004.9591877,48.95, 19324.05
1656308006.0023077,16.34, 3123.51
1656308007.0318108,8.39, 12.53
1656308008.0478408,9.45, 18.30
1656308009.070868,8.66, 26.26
1656308010.099449,10.80, 23.54
1656308011.1296983,15.68, 21.04
1656308012.1609325,11.86, 21.03
1656308013.1921446,14.94, 29.70
1656308014.2160034,13.79, 27.35
1656308015.2432308,11.01, 23.78
1656308016.2646303,11.29, 22.31
1656308017.293533,11.69, 25.55
1656308018.3199224,11.70, 24.60
1656308019.3522747,24.90, 33.59
1656308020.3851523,11.34, 18.79
1656308021.4084384,12.12, 18.93
1656308022.437192,13.61, 26.05
1656308023.4720116,14.14, 18.57
1656308024.4950497,11.45, 20.17
1656308025.525718,11.49, 18.79
1656308026.5587451,12.39, 19.11
1656308027.5828848,11.80, 19.66
1656308028.617482,11.66, 19.28
1656308029.6467652,11.60, 19.16
1656308030.6814368,11.22, 18.55
1656308031.7132723,12.00, 18.40
1656308032.7381675,11.86, 21.01
1656308033.7634099,14.19, 35.97
1656308034.7852697,11.08, 29.76
1656308035.8160331,11.68, 28.08
1656308036.8424401,11.46, 25.94
1656308037.8677948,11.65, 28.67
1656308038.9035017,11.58, 35.72
1656308039.9265723,12.32, 90.04
1656308040.956778,12.10, 109.33
1656308041.9814167,10.97, 28.68
1656308043.012259,18.16, 36.13
1656308044.037849,14.02, 40.06
1656308045.0691895,14.28, 31.04
