ts,ul_kBps,dl_kBps
1656867782.8734307,11.34, 48.10
1656867783.8751786,207.62, 4731.40
1656867784.8769636,143.77, 3663.04
1656867785.8786643,108.39, 2840.35
1656867786.8802917,7.60, 25.40
1656867787.8815002,164.53, 5020.91
1656867788.8825426,147.87, 4324.96
1656867789.8842945,213.36, 6867.47
1656867790.8859322,269.21, 8558.09
1656867791.8872113,219.60, 6960.98
1656867792.8889754,132.70, 4284.34
1656867793.8905163,136.43, 4322.13
1656867794.8921402,125.74, 4508.43
1656867795.8933964,79.15, 4851.10
1656867796.894957,83.59, 4444.78
1656867797.8966382,92.94, 4606.21
1656867798.8984208,99.70, 4091.45
1656867799.900263,123.82, 5215.69
1656867800.901509,108.28, 4379.28
1656867801.9032562,110.12, 4242.95
1656867802.9053974,105.56, 4051.43
1656867803.9074228,109.11, 4323.25
1656867804.9091582,114.80, 4496.18
1656867805.9107673,110.63, 4278.51
1656867806.9123557,75.16, 2852.05
1656867808.914367,106.76, 4222.20
1656867809.915066,107.75, 4101.88
1656867810.9160867,66.08, 2379.54
1656867811.9174562,113.90, 4201.92
1656867812.9190931,125.15, 4370.47
1656867813.9208066,108.21, 3904.95
1656867814.9218905,108.17, 3984.78
1656867815.9236522,104.86, 3839.23
1656867816.9253263,95.01, 3634.21
1656867817.9269948,110.57, 4191.66
1656867818.928651,109.73, 4095.98
1656867819.929453,115.65, 4177.90
1656867820.9310968,114.12, 4089.74
1656867821.9327626,111.14, 4081.14
1656867822.9334226,115.51, 4169.43
1656867823.9353898,109.26, 4037.08
1656867824.9372509,107.56, 3948.25
1656867825.938897,117.11, 4258.44
1656867826.9408276,102.69, 4078.94
1656867827.9427235,102.43, 4128.85
1656867828.94435,87.11, 3668.38
1656867829.945452,100.46, 4492.43
1656867830.9472227,89.01, 4033.08
1656867831.9482682,93.96, 4254.03
1656867832.9495173,89.13, 3948.99
1656867833.951198,95.73, 4312.33
1656867834.952842,97.13, 4264.87
1656867835.954519,81.18, 3517.46
1656867836.9562838,95.50, 3982.48
1656867837.9576578,97.00, 4090.52
1656867838.9592314,96.36, 4145.98
1656867839.9604623,82.91, 3739.04
1656867840.961477,94.84, 4288.83
1656867841.9630666,108.95, 3975.74
1656867842.9646933,161.73, 4376.79
1656867843.9653254,147.36, 4461.16
1656867844.9668987,133.29, 4137.81
1656867845.9685986,147.92, 4541.30
1656867846.9694433,95.88, 2958.38
1656867847.971095,96.11, 4170.35
1656867848.972776,90.85, 4145.60
1656867849.9734194,101.47, 3874.70
1656867850.9751167,112.77, 3530.78
1656867851.9768143,133.00, 4474.74
1656867852.9774475,127.21, 4164.71
1656867854.9809017,127.23, 4291.30
1656867855.9825737,123.16, 4304.96
1656867856.9841547,130.56, 4460.77
1656867857.9854722,142.87, 4572.56
1656867858.9870524,109.42, 3407.54
1656867859.9887605,92.48, 2588.28
1656867860.9895194,126.71, 3827.69
1656867861.9911785,141.62, 4335.39
1656867862.9928544,144.31, 4422.44
1656867863.994596,136.11, 4199.19
1656867864.9962704,130.66, 4036.70
1656867865.997599,143.24, 4486.57
1656867866.9992723,125.84, 4193.22
1656867868.0009143,66.59, 2004.53
1656867869.002497,22.67, 675.09
1656867870.004227,11.60, 354.21
1656867871.005505,24.26, 527.52
1656867872.00714,14.49, 344.84
1656867873.0087826,25.42, 714.18
1656867874.0105739,69.42, 1973.27
1656867875.012254,109.39, 3345.26
1656867876.0134835,133.01, 4224.84
1656867877.0151572,129.81, 4048.26
1656867878.016856,134.11, 4231.72
1656867879.0186005,134.25, 4134.61
1656867880.0203743,118.27, 3737.84
1656867881.021454,209.91, 7012.10
1656867882.023008,140.49, 4515.62
1656867883.0237145,128.09, 4012.41
1656867884.0254228,98.60, 3012.71
1656867885.0271087,110.69, 3504.25
1656867886.0287137,120.85, 3775.53
1656867887.0295093,143.91, 4544.89
1656867888.031222,173.43, 5633.84
1656867889.0328352,213.85, 7206.13
1656867890.0334983,84.13, 2720.16
1656867891.0353122,15.40, 344.36
1656867892.0372584,4.66, 53.19
1656867893.0389948,5.95, 59.55
1656867894.04072,3.93, 55.26
1656867895.041425,8.43, 69.87
1656867896.042979,31.61, 94.42
1656867897.0445914,89.82, 2192.17
1656867898.0453858,86.77, 1766.51
1656867900.048057,128.82, 3300.38
1656867901.049363,38.94, 537.13
1656867902.0508482,22.52, 66.16
1656867903.0523558,25.09, 71.89
1656867904.0533514,28.97, 75.89
1656867905.0549219,27.19, 71.05
1656867906.0557199,26.45, 72.88
1656867907.0563316,25.72, 73.32
1656867908.057416,27.32, 73.98
1656867909.0588424,24.08, 72.21
1656867910.0603156,25.41, 73.55
1656867911.0614004,26.16, 90.43
1656867912.062908,21.74, 99.42
1656867913.0643783,23.60, 101.17
1656867914.0653913,22.24, 91.33
1656867915.0668848,22.97, 88.90
