event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656869455703,Linux_418,1656869455599
link_access,1656869106745,Linux_312,1656869106602
avatar_selected,1656869221633,Windows_114,1656869220988
joined_room,1656869430036,Linux_785,1656869429928
link_access,1656869111255,Linux_593,1656869111116
link_access,1656869109453,Linux_811,1656869109311
avatar_selected,1656869287163,Linux_811,1656869287024
joined_room,1656869221435,Windows_114,1656869220784
link_access,1656869108839,Linux_652,1656869108717
avatar_selected,1656869343500,Linux_433,1656869343362
link_access,1656869110414,Linux_418,1656869110287
joined_room,1656869351253,Linux_746,1656869351122
avatar_selected,1656869351483,Linux_905,1656869351334
avatar_selected,1656869356539,Linux_312,1656869356398
avatar_selected,1656869356150,Linux_745,1656869356019
avatar_selected,1656869350767,Linux_992,1656869350638
joined_room,1656869350920,Linux_697,1656869350789
joined_room,1656869354086,Linux_312,1656869353837
link_access,1656869003344,Linux_571,1656869003212
link_access,1656869108442,Linux_992,1656869107678
avatar_selected,1656869434058,Linux_675,1656869433948
joined_room,1656869416960,Linux_652,1656869416840
joined_room,1656869440780,Linux_418,1656869440667
avatar_selected,1656869420292,Linux_652,1656869420183
avatar_selected,1656869354992,Linux_790,1656869354854
joined_room,1656869418135,Linux_593,1656869418025
avatar_selected,1656869352365,Linux_697,1656869352224
link_access,1656869107441,Linux_433,1656869107305
joined_room,1656869342075,Linux_433,1656869341912
link_access,1656869107703,Linux_746,1656869107524
joined_room,1656869352926,Linux_790,1656869352601
link_access,1656869114195,Windows_114,1656869113588
joined_room,1656869353032,Linux_157,1656869352892
joined_room,1656869349598,Linux_992,1656869349471
avatar_selected,1656869427625,Linux_593,1656869427516
link_access,1656869107762,Linux_745,1656869107613
joined_room,1656869426966,Linux_675,1656869426859
avatar_selected,1656869451766,Linux_788,1656869451652
link_access,1656869108301,Linux_675,1656869107598
joined_room,1656869285934,Linux_811,1656869285785
link_access,1656869109291,Linux_905,1656869109145
link_access,1656869107535,Linux_790,1656869107398
link_access,1656869110897,Linux_785,1656869110776
link_access,1656869110846,Linux_788,1656869110708
joined_room,1656869353985,Linux_745,1656869353716
link_access,1656869107979,Linux_697,1656869107846
link_access,1656869107646,Linux_157,1656869107508
avatar_selected,1656869352722,Linux_746,1656869352581
joined_room,1656869439706,Linux_788,1656869439585
joined_room,1656869350415,Linux_905,1656869350300
avatar_selected,1656869440175,Linux_785,1656869440065
avatar_selected,1656869355025,Linux_157,1656869354899
