event_id,server_timestamp,client_id,client_timestamp
joined_room,1656867222449,Windows_119,1656867221878
avatar_selected,1656867166454,Linux_627,1656867166058
link_access,1656867132747,Linux_494,1656867132635
link_access,1656867137087,Windows_119,1656867136521
avatar_selected,1656867222689,Windows_119,1656867222123
link_access,1656867030146,Linux_68,1656867030038
avatar_selected,1656867186047,Linux_494,1656867184816
joined_room,1656867184156,Linux_494,1656867184047
link_access,1656867134952,Linux_627,1656867134829
joined_room,1656867165735,Linux_627,1656867165618
