event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656308398875,Windows_452,1656308399004
link_access,1656308376041,Windows_815,1656308376171
link_access,1656308314941,Windows_405,1656308315077
avatar_selected,1656308400134,Windows_727,1656308400261
avatar_selected,1656308387141,Windows_72,1656308386941
joined_room,1656308400241,Windows_954,1656308400362
joined_room,1656308386895,Windows_72,1656308386698
link_access,1656308375886,Windows_51,1656308376013
avatar_selected,1656308393484,Windows_815,1656308393611
joined_room,1656308392881,Windows_815,1656308393009
joined_room,1656308398455,Windows_727,1656308398580
joined_room,1656308397566,Windows_452,1656308397695
joined_room,1656308394431,Windows_51,1656308394559
link_access,1656308375912,Windows_397,1656308376009
joined_room,1656308318662,Windows_405,1656308318788
link_access,1656308375241,Windows_72,1656308374842
joined_room,1656308399106,Windows_397,1656308399235
avatar_selected,1656308400452,Windows_397,1656308400581
avatar_selected,1656308401592,Windows_954,1656308401716
link_access,1656308376184,Windows_452,1656308376298
avatar_selected,1656308396121,Windows_51,1656308396233
link_access,1656308377595,Windows_954,1656308377720
link_access,1656308376862,Windows_727,1656308376992
