ts,ul_kBps,dl_kBps
1656308188.8631008,1.85, 2.85
1656308189.8789837,14.20, 82.29
1656308190.8968408,101.04, 7324.11
1656308191.9120681,102.99, 10937.53
1656308192.921647,39.03, 3232.70
1656308193.9387252,82.40, 18849.19
1656308194.9531193,78.56, 15049.14
1656308195.9651766,125.89, 18883.11
1656308196.9808164,199.48, 22295.40
1656308198.00094,215.20, 19896.56
1656308199.015025,224.41, 22029.03
1656308200.0278838,186.27, 17584.14
1656308201.039196,255.13, 21320.02
1656308202.053669,149.72, 14474.96
1656308203.06821,95.66, 6650.03
1656308204.0830865,172.61, 13038.43
1656308205.0983357,194.02, 11280.63
1656308206.1122243,209.62, 13592.51
1656308207.1261568,215.54, 15319.60
1656308208.1415818,210.76, 14088.26
1656308209.1570249,257.48, 15291.42
1656308210.1736083,179.71, 14974.30
1656308211.1917443,206.66, 15725.42
1656308212.2071512,234.85, 15586.84
1656308213.2230997,200.00, 15808.42
1656308214.2387109,218.01, 14470.77
1656308215.259659,174.69, 14246.48
1656308216.27335,187.81, 14416.67
1656308217.2900152,159.37, 14189.99
1656308218.3106809,150.40, 15691.67
1656308219.3230343,176.91, 14802.08
1656308220.3409722,163.37, 13072.73
1656308221.3580189,179.86, 13078.93
1656308222.372684,181.67, 15931.59
1656308223.3873827,126.62, 14208.94
1656308224.4045026,146.40, 16168.01
1656308225.419133,108.75, 15246.47
1656308226.43509,101.93, 16946.51
1656308227.4484956,106.80, 15916.47
1656308228.4712436,107.77, 19145.64
1656308229.4832518,106.36, 17583.64
1656308230.4974911,113.61, 18639.17
1656308231.5121243,93.13, 15532.24
1656308232.5315738,124.40, 19875.94
1656308233.5473478,109.18, 17462.83
1656308234.5587027,112.36, 19616.81
1656308235.5745788,103.30, 17208.89
1656308236.5994606,83.43, 10480.41
1656308237.6113403,100.05, 16527.21
1656308238.6268597,102.41, 16068.85
1656308239.6384943,85.11, 15903.51
1656308240.6536157,88.16, 15915.52
1656308241.6665444,83.65, 14040.03
1656308242.677586,106.18, 18523.62
1656308243.6935785,58.29, 16785.40
1656308244.709358,54.32, 16989.25
1656308245.7225194,85.09, 16878.85
1656308246.7457385,67.38, 10462.33
1656308247.77316,21.26, 978.42
1656308248.7891126,15.79, 86.44
1656308249.8091812,40.34, 125.35
1656308250.8269727,14.60, 90.73
1656308251.8463423,14.43, 99.02
1656308252.8790011,13.30, 89.70
1656308253.9298236,26.76, 291.80
1656308254.9749885,68.13, 6854.00
1656308256.007439,123.71, 14161.58
1656308257.0408342,97.36, 10783.62
1656308258.0722303,48.22, 3043.89
1656308259.0994864,48.12, 211.39
1656308260.1283066,55.71, 243.79
1656308261.1625924,58.89, 249.21
1656308262.1883082,50.17, 228.72
1656308263.2037408,47.67, 260.98
1656308264.2327445,43.95, 262.39
1656308265.258651,46.49, 363.75
1656308266.28475,50.54, 224.39
1656308267.3104453,41.38, 191.11
1656308268.3234909,40.46, 172.72
1656308269.3407242,52.67, 236.46
1656308270.3657134,48.31, 235.85
1656308271.393857,41.01, 218.26
1656308272.4079921,39.80, 223.08
1656308273.4207056,42.82, 242.96
1656308274.4329545,43.10, 213.47
1656308275.4492397,47.73, 437.99
1656308276.479035,45.31, 604.45
1656308277.4959085,56.13, 892.43
1656308278.5099878,48.93, 1077.03
1656308279.5256112,52.53, 1737.27
1656308280.540079,53.30, 2368.46
1656308281.554383,68.62, 1081.52
1656308282.574864,47.27, 211.81
1656308283.6028495,3.99, 99.22
1656308284.6274686,41.51, 166.46
1656308285.6398375,77.17, 376.01
1656308286.6567495,61.54, 268.92
1656308287.6691875,54.72, 264.57
1656308288.6828172,65.14, 319.23
1656308289.7080748,66.69, 356.60
1656308290.736947,61.18, 337.55
1656308291.7600672,67.83, 291.52
1656308292.7860098,67.91, 300.92
1656308293.8002987,67.35, 305.88
1656308294.8170466,63.92, 319.26
1656308295.843121,60.40, 280.22
1656308296.8609076,62.53, 319.77
1656308297.8884761,60.78, 320.88
1656308298.90789,66.03, 378.17
1656308299.9270852,65.79, 461.21
1656308300.9554143,66.77, 604.64
1656308301.981123,356.54, 11928.37
