event_id,server_timestamp,client_id,client_timestamp
link_access,1656308142029,Windows_196,1656308142147
avatar_selected,1656308254174,Windows_130,1656308254302
link_access,1656308193466,Windows_147,1656308193592
joined_room,1656308145502,Windows_196,1656308145628
joined_room,1656308252876,Windows_147,1656308252998
avatar_selected,1656308202719,Windows_864,1656308202518
link_access,1656308192366,Windows_530,1656308192491
avatar_selected,1656308254047,Windows_147,1656308254161
joined_room,1656308243732,Windows_365,1656308243854
link_access,1656308190571,Windows_864,1656308190367
joined_room,1656308253000,Windows_130,1656308253003
avatar_selected,1656308253385,Windows_530,1656308253514
joined_room,1656308202487,Windows_864,1656308202268
link_access,1656308192665,Windows_365,1656308192701
link_access,1656308192571,Windows_130,1656308192696
avatar_selected,1656308244250,Windows_365,1656308244374
joined_room,1656308252632,Windows_530,1656308252760
