ts,ul_kBps,dl_kBps
1656307944.265936,13.37, 18.12
1656307945.2824395,23.46, 230.65
1656307946.3031156,89.75, 5047.38
1656307947.3211207,57.21, 2515.84
1656307948.3385472,315.88, 13361.73
1656307949.359144,28.43, 6896.85
1656307950.3704193,57.56, 18263.04
1656307951.392523,149.37, 21853.55
1656307952.4047685,111.49, 30210.67
1656307953.4201326,137.33, 34806.03
1656307954.4334767,635.81, 72844.89
1656307955.4623756,664.00, 63091.63
1656307956.4877217,32.34, 3075.17
1656307957.5011082,40.86, 3011.39
1656307958.5245616,56.78, 3936.40
1656307959.5425942,149.97, 8156.50
1656307960.5563226,230.15, 11707.74
1656307961.5658908,109.28, 6067.38
1656307962.5808804,57.57, 3134.60
1656307963.6109195,68.35, 5618.50
1656307964.6224258,120.71, 5302.99
1656307965.6487355,57.68, 2988.52
1656307966.6790037,59.06, 2935.08
1656307967.693326,55.76, 2969.42
1656307968.7138793,53.01, 2896.43
1656307969.734575,52.19, 3041.83
1656307970.747161,56.06, 3042.98
1656307971.7634852,57.77, 3025.16
1656307972.787032,57.52, 2904.73
1656307973.8102226,61.75, 3074.79
1656307974.825561,57.82, 3093.73
1656307975.8374577,61.62, 3055.06
1656307976.850197,57.99, 3084.00
1656307977.8678913,57.43, 3121.45
1656307978.8797274,59.59, 3070.41
1656307979.8986778,57.13, 2983.72
1656307980.9110644,57.09, 3078.90
1656307981.937807,64.75, 2984.06
1656307982.9519053,68.14, 3057.64
1656307983.964516,59.33, 3003.82
1656307984.9808934,47.30, 1824.51
1656307986.0068927,43.81, 926.20
1656307987.0207808,34.38, 103.88
1656307988.037162,34.45, 103.61
1656307989.0647507,36.18, 103.48
1656307990.0829453,29.78, 94.94
1656307991.098878,28.49, 91.85
1656307992.1121955,29.19, 95.54
1656307993.1348176,31.22, 99.03
1656307994.1519947,33.29, 95.56
1656307995.1691082,39.37, 106.54
1656307996.1870797,29.71, 94.97
1656307997.2027402,31.24, 90.33
1656307998.2159996,35.85, 104.93
1656307999.242495,31.04, 93.85
1656308000.2701366,37.72, 106.40
1656308001.282904,33.04, 103.87
1656308002.2968345,31.23, 95.25
1656308003.326155,41.43, 236.50
1656308004.3460774,160.27, 22624.20
1656308005.3656712,240.78, 34142.72
1656308006.3805158,60.61, 9656.52
1656308007.396079,6.86, 43.30
1656308008.4125335,18.47, 37.76
1656308009.4235764,30.54, 79.16
1656308010.4403098,22.97, 78.59
1656308011.458261,21.69, 74.47
1656308012.4800828,23.32, 76.20
1656308013.4954731,32.44, 82.65
1656308014.5073166,27.92, 80.00
1656308015.5281706,24.07, 77.99
1656308016.5558288,28.77, 75.68
1656308017.5699065,26.77, 81.89
1656308018.5878444,28.46, 82.58
1656308019.6004703,23.69, 80.48
1656308020.6152453,18.60, 68.47
1656308021.6297362,19.19, 69.64
1656308022.6470246,19.87, 73.57
1656308023.6633015,19.55, 66.73
1656308024.6780803,20.08, 71.93
1656308025.6937838,21.57, 71.28
1656308026.7088146,21.37, 76.93
1656308027.7213132,24.70, 75.57
1656308028.7403467,23.22, 75.75
1656308029.7519345,19.46, 72.08
1656308030.77443,19.29, 66.50
1656308031.791955,20.14, 73.92
1656308032.811295,21.90, 73.93
1656308033.8256133,30.54, 93.88
1656308034.8403933,30.18, 92.70
1656308035.8567777,30.05, 93.61
1656308036.8721776,27.55, 88.78
1656308037.8835037,29.10, 88.58
1656308038.8987515,30.84, 91.98
1656308039.9184444,29.99, 93.83
1656308040.9493914,32.43, 101.59
1656308041.9709992,42.98, 93.99
1656308042.987987,29.38, 92.57
1656308044.019406,33.84, 92.33
1656308045.0451057,28.27, 56.75
1656308046.0583272,30.75, 53.84
1656308047.0722857,29.92, 44.01
1656308048.0863926,26.87, 45.28
