event_id,server_timestamp,client_id,client_timestamp
joined_room,1656307957909,Windows_642,1656307958047
joined_room,1656307955131,Windows_824,1656307954928
joined_room,1656307898985,Windows_805,1656307899050
avatar_selected,1656307958338,Windows_642,1656307958474
link_access,1656307895345,Windows_805,1656307895259
link_access,1656307948879,Windows_642,1656307949013
avatar_selected,1656307955366,Windows_824,1656307955167
link_access,1656307918328,Windows_404,1656307918131
joined_room,1656307957369,Windows_941,1656307957501
avatar_selected,1656307957771,Windows_941,1656307957888
link_access,1656307945367,Windows_824,1656307945160
link_access,1656307947207,Windows_941,1656307947339
