event_id,server_timestamp,client_id,client_timestamp
joined_room,1657372041127,Windows_86,1657372039112
link_access,1657371755412,Windows_967,1657371753410
avatar_selected,1657371808328,Windows_530,1657371808004
link_access,1657371755794,Windows_163,1657371753797
joined_room,1657371808087,Windows_530,1657371807764
link_access,1657371755952,Windows_54,1657371753951
link_access,1657371754123,Windows_407,1657371752123
link_access,1657371752382,Windows_371,1657371750370
link_access,1657371756647,Windows_549,1657371754653
link_access,1657371702386,Windows_9,1657371700387
avatar_selected,1657371939634,Windows_407,1657371937621
link_access,1657371754783,Windows_407,1657371752776
link_access,1657371755105,Windows_207,1657371753109
link_access,1657371752381,Windows_86,1657371750374
avatar_selected,1657372031189,Windows_407,1657372029141
avatar_selected,1657372032396,Windows_54,1657372030388
link_access,1657371770946,Windows_530,1657371770618
joined_room,1657371937892,Windows_407,1657371935850
link_access,1657371757863,Windows_262,1657371755862
avatar_selected,1657372007545,Windows_207,1657372005548
link_access,1657371752770,Windows_252,1657371750768
link_access,1657371754449,Windows_844,1657371752442
joined_room,1657371984422,Windows_844,1657371982427
joined_room,1657372028685,Windows_407,1657372026670
joined_room,1657372004824,Windows_207,1657372002810
link_access,1657371756169,Windows_60,1657371754167
avatar_selected,1657372049511,Windows_86,1657372047516
joined_room,1657372051677,Windows_967,1657372049666
avatar_selected,1657371990362,Windows_844,1657371988348
link_access,1657371756419,Windows_573,1657371754420
link_access,1657371757830,Windows_213,1657371755828
link_access,1657371757027,Windows_30,1657371755032
joined_room,1657372056957,Windows_549,1657372054939
joined_room,1657372029336,Windows_54,1657372027331
