ts,ul_kBps,dl_kBps
1657370469.5541975,6.36, 28.45
1657370470.5724518,4.25, 41.44
1657370471.583478,67.47, 5517.53
1657370472.6001248,36.62, 4207.43
1657370473.618811,6.71, 41.91
1657370474.6420434,4.81, 34.52
1657370475.658876,16.65, 1771.08
1657370476.6798508,14.53, 4788.38
1657370477.6982183,16.75, 5534.50
1657370478.715544,12.34, 4192.34
1657370479.7321057,12.83, 4787.31
1657370480.7489808,15.56, 5413.16
1657370481.7631516,16.96, 5815.49
1657370482.7769623,13.31, 5151.07
1657370483.7878268,25.80, 6270.86
1657370484.8076134,16.00, 5235.19
1657370485.825095,38.96, 5081.80
1657370486.841051,38.50, 5190.60
1657370487.8579993,39.02, 5324.45
1657370488.8817499,24.78, 3955.03
1657370489.8905344,23.05, 3846.77
1657370490.9077144,31.11, 4669.73
1657370491.916199,34.01, 5319.87
1657370492.9349165,32.58, 5293.23
1657370493.9524357,44.59, 5619.11
1657370494.9724252,33.17, 4506.82
1657370495.99443,23.28, 4039.27
1657370497.01089,29.73, 4359.18
1657370498.0315628,41.64, 4487.01
1657370499.0501516,37.01, 4804.91
1657370500.0646596,22.25, 4125.75
1657370501.0828505,27.00, 4075.18
1657370502.115267,26.87, 4071.33
1657370503.150611,34.65, 5144.74
1657370504.1716962,25.03, 4563.90
1657370505.1944706,34.85, 4808.17
1657370506.20797,25.27, 4231.19
1657370507.2283242,29.87, 4036.93
1657370508.2408314,28.41, 4757.04
1657370509.257667,30.50, 4934.38
1657370510.2796586,44.27, 5253.94
1657370511.3038514,31.93, 5183.90
1657370512.3189387,31.09, 4401.47
1657370513.3352797,36.64, 4581.56
1657370514.346585,29.82, 4943.10
1657370515.3691335,90.47, 9930.65
1657370516.3818777,80.85, 11385.57
1657370517.3920946,77.98, 11842.64
1657370518.407546,75.23, 11591.60
1657370519.4396183,61.16, 10234.94
1657370520.4513392,51.77, 9647.44
1657370521.4641216,27.18, 7438.15
1657370522.479233,30.20, 10850.81
1657370523.494535,30.33, 11042.94
1657370524.5070376,32.06, 11054.51
1657370525.5240128,29.94, 8789.43
1657370526.5373921,22.31, 10113.34
1657370527.5606904,21.26, 9366.78
1657370528.574239,21.91, 9889.12
1657370529.582957,30.87, 9112.99
1657370530.5913844,34.61, 8927.51
1657370531.6098602,20.18, 1983.71
1657370532.6244516,24.83, 3771.82
1657370533.6398911,17.63, 1862.63
1657370534.6524382,35.02, 6135.86
1657370535.6950343,21.01, 594.00
1657370536.7142546,27.35, 468.27
1657370537.7289,29.59, 655.90
1657370538.7391677,30.16, 829.95
1657370539.7619102,41.00, 4666.25
1657370540.7714884,39.21, 3737.50
1657370541.7831697,21.43, 43.25
1657370542.800822,24.14, 55.03
1657370543.8210182,20.97, 45.01
1657370544.8338337,25.47, 46.03
1657370545.846892,25.51, 48.29
1657370546.8579996,40.04, 5722.31
1657370547.8684285,59.59, 4919.82
1657370548.8829064,30.05, 56.65
1657370549.895955,36.40, 81.67
1657370550.919698,33.48, 59.35
1657370551.9446208,32.52, 55.92
1657370552.9700794,41.85, 239.12
1657370553.9854984,31.97, 187.33
1657370554.9991376,34.62, 844.23
1657370556.0101655,43.79, 113.99
1657370557.0381858,36.17, 190.75
1657370558.052623,39.76, 108.39
1657370559.074713,48.14, 2580.66
1657370560.0880787,33.27, 60.60
1657370561.1028244,34.78, 548.76
1657370562.116306,36.77, 189.24
1657370563.1267722,22.27, 38.22
1657370564.1352856,38.76, 851.83
1657370565.1536272,20.01, 43.23
1657370566.1671352,34.55, 436.89
1657370567.1895661,25.91, 49.90
1657370568.203169,31.79, 80.21
1657370569.214377,26.33, 50.19
1657370570.2250311,38.09, 2496.16
1657370571.2403414,27.12, 50.93
1657370572.2657037,31.02, 53.89
1657370573.2910461,28.18, 50.17
1657370574.3042634,26.47, 50.55
1657370575.3189728,33.02, 58.88
1657370576.3334599,25.86, 49.50
1657370577.3512316,28.50, 50.31
1657370578.3766868,26.69, 49.76
1657370579.3907673,25.95, 49.59
1657370580.404442,27.02, 50.87
1657370581.4129305,27.44, 49.74
1657370582.4269168,26.05, 49.98
1657370583.4391987,26.28, 49.51
1657370584.4529493,26.44, 50.39
1657370585.4686403,26.73, 49.55
1657370586.4796264,28.41, 49.43
1657370587.4934776,26.60, 49.95
1657370588.5080445,23.15, 47.24
1657370589.5204985,26.20, 48.33
1657370590.5417833,28.31, 51.78
1657370591.5555828,30.06, 51.49
1657370592.5672956,27.55, 50.20
1657370593.5797753,27.45, 51.88
1657370594.5960367,24.68, 50.54
1657370595.6089644,24.78, 49.90
1657370596.6256733,24.09, 47.39
1657370597.647838,20.35, 42.82
1657370598.658856,22.26, 44.22
1657370599.6706696,23.23, 47.45
1657370600.689411,24.02, 46.95
1657370601.7009485,23.99, 48.50
1657370602.7142842,23.88, 46.03
1657370603.7250347,23.14, 45.77
1657370604.7403815,22.29, 47.72
1657370605.7585444,24.50, 47.30
1657370606.774914,24.85, 47.23
1657370607.786026,24.04, 46.61
1657370608.8015683,19.90, 47.75
1657370609.8246896,22.03, 41.53
1657370610.8409896,28.47, 53.92
1657370611.8561604,28.36, 51.27
1657370612.8766253,26.75, 48.39
1657370613.8930354,23.80, 49.03
1657370614.9044785,25.42, 48.11
1657370615.9180362,28.12, 52.88
1657370616.933548,26.64, 48.31
1657370617.948305,27.62, 49.35
1657370618.961833,23.60, 48.09
1657370619.9791634,25.15, 48.39
1657370620.9949603,26.41, 50.47
1657370622.0140543,25.15, 47.14
1657370623.0268803,24.92, 46.06
1657370624.039188,24.09, 49.07
