event_id,server_timestamp,client_id,client_timestamp
link_access,1656315210772,Windows_420,1656315210906
link_access,1656315211379,Windows_754,1656315210987
joined_room,1656315220513,Windows_754,1656315220202
avatar_selected,1656315217992,Windows_420,1656315218128
link_access,1656315174054,Windows_532,1656315173975
joined_room,1656315217534,Windows_420,1656315217657
avatar_selected,1656315220737,Windows_754,1656315220425
joined_room,1656315178789,Windows_532,1656315178921
link_access,1656315210975,Windows_144,1656315211109
joined_room,1656315218071,Windows_144,1656315218205
avatar_selected,1656315218546,Windows_144,1656315218679
