ts,ul_kBps,dl_kBps
1656314414.1505582,3.09, 2.33
1656314415.164074,8.48, 31.89
1656314416.177825,39.22, 2371.50
1656314417.1999474,19.14, 115.10
1656314418.2117457,119.97, 6350.86
1656314419.2461867,114.57, 11360.68
1656314420.282386,96.41, 8892.85
1656314421.3061292,274.67, 13806.60
1656314422.3362799,147.40, 27736.03
1656314423.3624945,194.77, 24100.55
1656314424.3816652,455.35, 41395.92
1656314425.4064353,170.40, 16381.79
1656314426.4342036,454.09, 48565.84
1656314427.4487586,452.23, 59389.91
1656314428.47615,492.88, 67251.40
1656314429.5021927,455.58, 62085.31
1656314430.5339055,549.35, 57419.95
1656314431.5676892,414.46, 53141.29
1656314432.5907612,449.54, 64052.56
1656314433.617229,455.70, 63926.67
1656314434.6347098,459.46, 64495.25
1656314435.666657,484.89, 58744.86
1656314436.6887534,381.39, 65686.40
1656314437.715216,479.00, 62900.07
1656314438.7417843,419.24, 64877.40
1656314439.7656627,399.75, 60818.10
1656314440.796119,379.73, 58109.69
1656314441.9125595,626.28, 54153.57
1656314442.9878068,258.74, 56387.18
1656314444.116242,142.94, 16683.68
1656314445.1530402,125.07, 11615.16
1656314446.1844718,128.68, 11749.71
1656314447.2112603,150.81, 12014.30
1656314448.2358372,143.45, 11773.74
1656314449.2648005,160.46, 13375.39
1656314450.293004,139.93, 13113.78
1656314451.3275805,148.96, 13921.38
1656314452.3559232,142.30, 12278.87
1656314453.3943403,140.64, 11870.35
1656314454.4316344,146.00, 11925.68
1656314455.482429,187.89, 15853.67
1656314456.5382924,220.71, 22167.75
1656314457.5912056,151.15, 13853.01
1656314458.6368942,163.08, 17300.90
1656314459.737333,104.17, 7989.63
1656314460.8155506,116.59, 3964.89
1656314461.8616927,58.66, 1099.07
1656314462.9071329,65.69, 704.07
1656314463.9567301,88.62, 2517.93
1656314465.0332754,183.41, 14915.05
1656314466.0863886,55.42, 355.61
1656314467.130757,77.77, 1386.27
1656314468.1777294,94.14, 2457.37
1656314469.3061051,116.14, 10465.18
1656314470.4335291,97.24, 3606.40
1656314471.5030696,297.31, 50563.99
1656314472.5471091,191.42, 47530.16
1656314473.6745265,158.40, 41355.12
1656314474.777152,127.60, 20810.88
1656314475.8456643,97.87, 920.32
1656314476.8971848,90.08, 1439.71
1656314477.9517686,90.68, 803.69
1656314479.0006135,77.59, 554.51
1656314480.0909107,87.19, 602.58
1656314481.168207,100.34, 1593.19
1656314482.2747278,94.06, 750.09
1656314483.3479273,138.16, 730.74
1656314484.4020767,93.95, 598.08
1656314485.4548414,85.20, 583.69
1656314486.5071096,276.46, 6921.32
1656314487.5490499,67.02, 476.33
1656314488.5951865,167.29, 6944.65
1656314489.6692631,307.87, 16740.92
1656314490.7208216,203.38, 7830.21
1656314491.759479,226.49, 7012.84
1656314492.8026772,100.06, 646.91
1656314493.8688366,95.80, 5694.80
1656314494.931717,113.44, 5650.63
1656314496.019449,90.77, 719.95
1656314497.0970223,109.56, 1009.39
1656314498.1579483,99.84, 933.36
1656314499.2251794,100.00, 629.18
1656314500.30639,119.51, 5594.09
1656314501.4147685,112.69, 624.08
1656314502.462041,98.05, 667.36
1656314503.5308032,99.00, 664.94
1656314504.603626,97.15, 648.21
1656314505.667971,94.46, 616.43
1656314506.7220604,103.24, 697.06
1656314507.7889397,93.83, 622.31
1656314508.8422801,102.19, 656.44
1656314509.9072208,107.37, 699.90
1656314511.0099578,98.33, 643.63
1656314512.054648,166.18, 10882.08
1656314513.1186914,103.07, 655.50
1656314514.1775644,94.11, 622.31
1656314515.2322807,109.03, 697.04
1656314516.3038394,102.73, 670.76
1656314517.3723814,108.95, 691.89
1656314518.458208,109.84, 5572.17
1656314519.5582263,119.61, 5519.48
1656314520.6234865,99.34, 637.99
1656314521.6889546,96.55, 661.04
1656314522.8214977,94.82, 617.97
1656314523.9014676,86.70, 592.93
1656314524.9382844,86.86, 545.95
1656314525.9850512,329.57, 7243.13
1656314527.02349,92.30, 681.84
1656314528.0707784,113.73, 685.94
1656314529.1285756,105.92, 715.36
1656314530.186897,96.49, 708.67
1656314531.2409685,110.94, 664.60
1656314532.289003,97.94, 798.23
1656314533.3272924,117.75, 5194.92
1656314534.3909972,101.34, 2019.45
1656314535.4607918,83.32, 694.47
1656314536.513761,105.93, 2065.93
1656314537.5986495,110.04, 693.78
1656314538.6490655,89.45, 634.72
1656314539.6928906,90.08, 2060.44
1656314540.7769485,101.55, 541.54
1656314541.8187027,77.61, 482.69
1656314542.8613634,124.25, 935.16
1656314543.901108,106.86, 758.97
1656314544.9401445,117.71, 702.63
1656314545.9916298,121.78, 1458.25
1656314547.0364993,111.37, 715.76
1656314548.0857015,118.03, 974.99
1656314549.1168678,109.85, 1170.00
1656314550.1767342,89.23, 633.88
1656314551.2216594,91.46, 3054.86
1656314552.2847073,78.83, 476.91
1656314553.3331013,97.18, 2292.19
1656314554.374052,85.24, 493.42
1656314555.4301667,84.57, 516.49
1656314556.4707108,106.48, 1166.71
1656314557.5234642,136.18, 832.87
1656314558.5777202,105.95, 715.65
1656314559.6486244,96.86, 1003.74
1656314560.6973646,99.79, 801.35
1656314561.73551,78.37, 503.72
1656314562.775247,79.17, 512.41
1656314563.8581686,81.64, 528.44
1656314564.9130576,121.32, 3510.80
1656314565.9652297,118.55, 1228.27
1656314567.0163155,110.12, 723.68
1656314568.0971408,105.11, 1006.09
1656314569.167642,95.50, 655.78
1656314570.2111511,92.06, 616.82
1656314571.2662446,103.22, 671.91
1656314572.342589,99.74, 635.63
1656314573.4060924,101.86, 747.54
1656314574.4858336,99.83, 611.62
1656314575.5481682,251.31, 3013.77
1656314576.5950086,96.14, 4775.34
1656314577.6396239,67.81, 428.41
1656314578.7140045,72.33, 2799.03
1656314579.7587953,75.89, 453.61
1656314580.8082337,79.09, 563.66
1656314581.8498018,76.90, 513.69
1656314582.9035578,98.55, 622.46
1656314583.9454477,87.59, 749.02
1656314584.9908175,90.71, 556.57
1656314586.0261796,99.22, 576.18
1656314587.0634084,86.08, 597.90
1656314588.0995154,89.48, 585.61
1656314589.1516511,94.49, 730.84
1656314590.1931138,91.88, 608.54
1656314591.2471275,96.54, 641.53
