ts,ul_kBps,dl_kBps
1656315207.3486269,1.78, 2.84
1656315208.363656,12.82, 24.09
1656315209.3782632,102.93, 5164.86
1656315210.3953638,47.86, 5588.28
1656315211.4147224,15.82, 105.28
1656315212.427993,1443.28, 54918.87
1656315213.4400585,1203.33, 74509.14
1656315214.4531684,811.81, 68197.47
1656315215.4716988,374.07, 57709.73
1656315216.4860747,375.25, 52734.29
1656315217.50618,292.93, 38144.49
1656315218.526998,11.52, 32.80
1656315219.542091,62.83, 4585.91
1656315220.5589533,41.33, 6122.13
1656315221.5871227,21.80, 56.74
1656315222.6018696,25.30, 74.74
1656315223.6219392,29.61, 79.89
1656315224.645976,211.64, 6176.33
1656315225.6582556,19.36, 65.42
1656315226.674725,23.46, 94.44
1656315227.6954935,26.74, 87.80
1656315228.711643,27.67, 71.34
1656315229.742534,21.75, 73.23
1656315230.769648,25.49, 86.78
1656315231.7906473,23.44, 83.25
1656315232.8084912,22.86, 74.44
1656315233.8202584,27.07, 89.66
1656315234.8432825,25.15, 74.85
1656315235.8597045,28.33, 76.95
1656315236.8770483,30.71, 97.76
1656315237.9038613,27.65, 77.47
1656315238.9154263,26.14, 73.67
1656315239.9358356,28.53, 82.74
1656315240.9493227,25.92, 83.10
1656315241.9655514,29.14, 94.39
1656315242.9839416,29.93, 81.05
1656315244.0032978,34.27, 95.36
1656315245.01719,32.15, 101.30
1656315246.0332189,32.99, 99.25
1656315247.0576663,29.30, 93.91
1656315248.0716503,32.29, 104.41
1656315249.085262,34.65, 99.72
1656315250.1035497,32.05, 103.34
1656315251.127024,30.09, 93.64
1656315252.1476178,25.79, 93.74
1656315253.1588154,31.99, 95.07
1656315254.1715524,44.40, 129.92
1656315255.1890922,39.67, 788.05
1656315256.2144933,42.56, 1602.68
1656315257.2283638,47.93, 3263.82
1656315258.2399738,33.26, 239.32
1656315259.2571814,29.91, 90.71
1656315260.2729,24.98, 70.48
1656315261.2860963,33.33, 95.73
1656315262.303146,34.78, 105.06
1656315263.3254833,31.22, 88.15
1656315264.3565443,31.74, 84.30
1656315265.3723986,34.94, 102.66
1656315266.390847,34.44, 106.84
1656315267.419472,34.88, 101.73
1656315268.4338272,65.35, 441.21
1656315269.4632387,411.20, 13215.76
1656315270.481675,53.15, 5410.09
1656315271.4994113,42.17, 119.06
1656315272.5167758,36.32, 118.77
1656315273.5492344,29.24, 5253.46
1656315274.5770767,29.59, 112.05
1656315275.592678,40.85, 109.07
1656315276.6211286,36.45, 112.68
1656315277.6306953,41.73, 277.48
1656315278.6460874,41.55, 923.42
1656315279.6621964,47.38, 159.64
1656315280.6870995,39.23, 389.72
1656315281.7177293,36.69, 792.14
1656315282.7484434,32.79, 1565.24
1656315283.7648416,40.05, 791.30
1656315284.7774422,33.59, 216.09
1656315285.791989,32.55, 96.67
1656315286.8186045,40.81, 2921.48
1656315287.8383934,27.15, 94.87
1656315288.861258,43.15, 2548.23
1656315289.8769853,35.26, 97.65
1656315290.8930185,40.11, 124.75
1656315291.9124753,39.66, 118.72
1656315292.9287817,39.47, 118.56
1656315293.9581532,33.21, 109.46
1656315294.974806,34.50, 115.82
1656315295.9935923,27.76, 98.18
1656315297.0150168,23.75, 80.40
1656315298.0384963,24.72, 72.23
1656315299.057198,33.00, 100.86
1656315300.0763233,34.11, 77.45
1656315301.1041536,28.88, 76.07
1656315302.1214814,34.67, 88.20
1656315303.1354523,33.97, 93.83
1656315304.1584332,34.58, 74.63
1656315305.17584,23.67, 69.82
1656315306.192314,26.08, 75.03
1656315307.2081158,32.66, 73.93
1656315308.2263653,31.82, 81.86
1656315309.2496722,36.78, 95.19
1656315310.275048,29.26, 82.33
