ts,ul_kBps,dl_kBps
1657370862.503556,7.60, 31.06
1657370863.5291624,11.82, 84.92
1657370864.5482247,119.86, 8587.46
1657370865.558087,68.09, 9643.89
1657370866.5743294,39.16, 1208.22
1657370867.5924053,39.70, 7747.53
1657370868.611141,43.10, 8738.92
1657370869.6255052,78.56, 12183.07
1657370870.6464138,31.36, 6951.22
1657370871.6686418,31.99, 6522.08
1657370872.6902957,31.33, 5766.10
1657370873.7052643,29.61, 6321.64
1657370874.725648,23.94, 4674.70
1657370875.7394764,25.68, 5028.74
1657370876.7618244,40.39, 6802.26
1657370877.7864587,25.94, 6393.13
1657370878.809195,31.61, 6022.56
1657370879.8243852,33.68, 5699.69
1657370880.844769,36.36, 5878.31
1657370881.8678508,61.80, 5805.60
1657370882.8917115,49.98, 5814.73
1657370883.9106247,51.14, 5808.14
1657370884.9297135,48.80, 5918.98
1657370885.9509459,56.10, 6151.12
1657370886.9668531,42.51, 5287.95
1657370887.9827743,37.87, 4498.33
1657370889.007457,46.72, 4727.94
1657370890.0305088,46.29, 5160.24
1657370891.0495996,54.45, 5443.21
1657370892.0675788,36.94, 4665.21
1657370893.0814,46.06, 5313.11
1657370894.0985122,71.36, 5786.38
1657370895.1187234,55.60, 5381.86
1657370896.137974,57.31, 5419.33
1657370897.1607666,67.07, 6354.96
1657370898.1821306,54.88, 5634.76
1657370899.202111,60.46, 5586.47
1657370900.2264292,56.72, 5663.95
1657370901.2386858,57.20, 5685.00
1657370902.2587354,53.39, 5865.05
1657370903.287786,105.48, 9173.95
1657370904.3076994,124.65, 11167.99
1657370905.328224,129.64, 11139.77
1657370906.3437605,133.45, 11661.47
1657370907.373496,111.52, 9876.30
1657370908.4024737,154.76, 10641.46
1657370909.427021,137.29, 10786.41
1657370910.4481764,97.31, 7740.76
1657370911.4777274,134.48, 11274.78
1657370912.4979856,132.03, 11932.79
1657370913.512018,127.43, 10898.08
1657370914.52929,158.52, 11945.26
1657370915.5554264,127.23, 10850.98
1657370916.5719671,127.97, 11178.56
1657370917.6009195,120.60, 10343.97
1657370918.6186833,82.55, 9558.02
1657370919.633311,67.40, 9885.27
1657370920.6594448,74.97, 10692.06
1657370921.6794434,65.49, 10168.75
1657370922.7091634,99.90, 10720.41
1657370923.727167,71.88, 10511.51
1657370924.743129,58.08, 9547.15
1657370925.7627783,62.59, 9995.80
1657370926.780751,74.03, 11196.33
1657370927.8088837,75.77, 10718.58
1657370928.8254664,56.85, 8189.77
1657370929.8390079,46.51, 7427.09
1657370930.8540182,41.51, 8681.86
1657370931.8708942,73.55, 10242.86
1657370932.8902068,70.39, 10992.08
1657370933.9111545,45.83, 10703.01
1657370934.9296508,55.81, 9943.13
1657370935.947325,83.75, 10741.82
1657370936.9656239,86.67, 11434.81
1657370937.9849901,67.23, 10247.78
1657370939.010617,63.13, 9451.16
1657370940.0326827,73.10, 10461.22
1657370941.0510995,72.27, 11572.31
1657370942.0716577,85.35, 10398.39
1657370943.089936,64.14, 10588.32
1657370944.1099646,73.92, 11999.64
1657370945.121203,59.72, 10829.00
1657370946.1409519,76.01, 11521.93
1657370947.1613388,68.94, 11254.48
1657370948.178377,38.23, 10382.36
1657370949.1898997,42.54, 9410.68
1657370950.212349,65.87, 11125.14
1657370951.2381086,64.70, 10904.73
1657370952.2554376,67.47, 8176.62
1657370953.2781506,64.00, 7676.15
1657370954.2961366,98.55, 9421.57
1657370955.313781,57.50, 8706.17
1657370956.340964,51.07, 8090.58
1657370957.3641746,57.37, 7171.38
1657370958.3790424,33.15, 475.15
1657370959.3922849,41.37, 165.27
1657370960.4079943,54.80, 732.42
1657370961.4269516,56.90, 1381.81
1657370962.443371,95.05, 7133.87
1657370963.4599862,64.81, 3221.42
1657370964.4873943,53.06, 176.16
1657370965.5033698,43.35, 267.14
1657370966.515521,63.64, 680.93
1657370967.52868,56.49, 2742.13
1657370968.5436022,44.27, 158.44
1657370969.560195,50.87, 176.28
1657370970.5761545,60.53, 1116.37
1657370971.5939765,49.82, 167.25
1657370972.6131282,52.58, 190.48
1657370973.628879,50.97, 173.80
1657370974.642447,52.10, 185.89
1657370975.6524346,58.27, 632.17
1657370976.670372,60.72, 2115.26
1657370977.6986058,73.69, 2711.12
1657370978.7151036,53.74, 194.26
1657370979.733967,56.37, 202.80
1657370980.748779,56.67, 192.64
1657370981.7634404,51.99, 196.27
1657370982.7794511,57.59, 202.98
1657370983.8004997,53.62, 193.57
1657370984.8180285,52.75, 188.35
1657370985.8362536,55.04, 199.31
1657370986.854535,54.09, 197.44
1657370987.872582,51.85, 186.73
1657370988.8896563,54.04, 203.17
1657370989.9071345,50.24, 191.08
1657370990.924206,55.30, 198.98
1657370991.9369957,53.70, 199.69
1657370992.949823,54.82, 199.46
1657370993.9685342,53.20, 196.43
1657370994.9817948,54.27, 198.80
1657370995.998526,56.83, 194.59
1657370997.0165913,55.25, 218.50
1657370998.0399084,54.67, 201.10
1657370999.0521665,55.59, 204.31
1657371000.06633,50.69, 192.75
1657371001.0812736,53.88, 197.99
1657371002.0983837,49.52, 186.79
1657371003.114931,51.92, 189.00
1657371004.1308076,55.68, 198.05
1657371005.147316,52.44, 194.78
1657371006.157668,51.22, 184.07
1657371007.1734364,46.76, 181.02
1657371008.1884859,46.48, 173.13
1657371009.2043793,50.41, 181.93
1657371010.2184615,48.94, 185.03
1657371011.234515,55.35, 195.81
1657371012.252188,51.91, 197.77
1657371013.2697606,47.71, 180.95
1657371014.2876966,50.76, 184.42
1657371015.3072536,50.95, 183.31
1657371016.322691,49.55, 186.94
1657371017.3373609,52.55, 189.45
1657371018.3483396,55.39, 204.67
1657371019.3670897,57.53, 209.37
1657371020.3820896,55.35, 202.87
1657371021.403592,55.93, 197.20
1657371022.4189987,49.37, 192.17
1657371023.4361687,50.02, 182.67
1657371024.4551208,48.01, 182.97
1657371025.474563,48.91, 184.03
1657371026.4937198,52.84, 191.16
1657371027.5125175,51.75, 193.32
1657371028.526402,49.61, 185.26
1657371029.5420086,46.37, 179.62
1657371030.5641377,48.58, 172.98
1657371031.587222,51.42, 190.29
1657371032.6019804,47.30, 184.43
1657371033.6160383,46.85, 178.24
1657371034.6271784,47.39, 176.23
1657371035.6483204,51.54, 181.92
1657371036.6685364,45.08, 181.26
1657371037.677692,48.98, 183.39
1657371038.6883366,48.04, 180.89
1657371039.7024267,42.58, 165.72
1657371040.7132776,43.84, 161.96
1657371041.723329,40.61, 158.25
1657371042.7381747,40.77, 158.80
1657371043.749056,43.93, 156.63
1657371044.7578452,52.13, 186.95
1657371045.7679532,54.35, 199.39
1657371046.7922137,49.67, 192.29
