event_id,server_timestamp,client_id,client_timestamp
joined_room,1657370537473,Windows_250,1657370535474
link_access,1657370426401,Windows_345,1657370424202
avatar_selected,1657370531652,Windows_453,1657370529646
joined_room,1657370531257,Windows_453,1657370529261
avatar_selected,1657370519937,Windows_794,1657370519634
link_access,1657370476453,Windows_794,1657370476161
link_access,1657370475042,Windows_250,1657370472858
link_access,1657370475046,Windows_453,1657370472864
joined_room,1657370519665,Windows_794,1657370519357
avatar_selected,1657370537956,Windows_250,1657370535951
