195
195
201
233
201
201
208
209
224
229
224
238
227
230
206
207
208
231
211
240
229
251
212
213
214
203
223
226
231
212
271
235
223
229
214
240
225
718
236
212
241
224
221
267
329
226
235
220
217
200
202
206
203
208
225
200
262
216
212
267
203
219
201
213
200
200
206
206
209
199
222
203
197
196
196
201
195
198
196
218
196
238
196
197
195
197
196
197
197
196
196
196
196
199
195
195
219
196
197
196
198
197
196
198
200
196
197
197
196
196
196
197
196
195
196
196
196
196
222
198
197
197
198
196
197
198
197
198
196
196
200
196
196
1178
197
197
197
196
198
197
250
196
200
198
199
199
196
197
736
197
198
196
196
196
197
234
197
198
196
198
198
203
200
197
200
197
198
197
197
197
199
196
198
198
198
201
198
200
198
197
198
197
198
197
197
197
199
198
196
196
196
198
198
197
197
196
196
196
200
196
197
198
203
196
208
199
197
697
196
247
196
196
196
196
196
198
196
196
196
195
197
195
198
197
196
195
196
196
195
198
196
197
195
197
197
196
197
196
195
197
197
196
196
196
196
200
196
196
196
196
196
196
197
198
199
196
198
197
196
197
196
200
196
196
199
196
197
198
197
197
197
200
197
196
197
197
196
197
197
198
196
666
196
197
197
198
197
198
197
196
200
198
200
198
199
198
198
197
198
197
196
196
197
199
197
198
199
197
197
196
197
196
199
196
199
198
196
197
199
196
196
196
198
197
197
197
197
197
198
197
196
198
199
202
197
197
198
196
198
198
197
201
196
197
196
199
197
196
197
197
196
196
197
198
196
196
197
200
197
198
197
196
200
198
196
196
197
201
198
196
197
196
197
198
197
199
198
197
199
198
197
197
201
198
267
198
199
196
199
196
202
196
197
197
201
196
197
198
196
231
198
197
197
197
197
197
196
305
197
199
196
197
201
199
196
198
198
196
197
197
197
205
199
197
196
196
213
202
196
388
197
198
196
197
196
196
210
198
200
198
198
197
195
197
196
200
199
196
197
197
197
764
197
197
197
201
196
196
229
197
197
197
197
197
196
197
200
200
200
198
198
197
197
934
197
197
198
197
198
