ts,ul_kBps,dl_kBps
1657288500.8122966,6.34, 28.31
1657288501.821739,4.12, 40.93
1657288502.834489,68.44, 7499.20
1657288503.8543713,25.60, 2122.83
1657288504.875551,14.48, 9868.14
1657288505.8962946,59.00, 25439.76
1657288506.9182665,45.41, 29624.68
1657288507.9296384,24.65, 21750.57
1657288508.9386396,35.87, 17148.82
1657288509.9587061,15.87, 16142.80
1657288510.9686635,16.17, 15337.37
1657288511.9751952,13.81, 14398.40
1657288512.9821253,13.00, 11428.98
1657288513.9901884,13.89, 16420.54
1657288515.008692,28.14, 16354.65
1657288516.0297246,25.29, 12462.05
1657288517.045692,22.58, 29344.91
1657288518.062358,32.95, 13455.21
1657288519.0799713,64.41, 4826.36
1657288520.0989563,74.65, 7771.41
1657288521.113958,94.15, 10109.88
1657288522.124955,76.92, 11269.70
1657288523.143957,76.03, 10913.09
1657288524.1611757,71.23, 6017.09
1657288525.1791754,77.84, 6159.95
1657288526.191174,75.93, 6287.15
1657288527.2051744,73.86, 6172.99
1657288528.2171752,76.63, 6120.98
1657288529.2301736,81.07, 6222.02
1657288530.2441797,80.68, 6296.52
1657288531.25918,79.83, 6231.69
1657288532.2721736,73.51, 6214.08
1657288533.2871916,75.89, 6268.35
1657288534.297176,79.63, 6286.12
1657288535.316178,30.66, 731.90
1657288536.3351753,23.26, 51.87
1657288537.3551762,24.28, 54.82
1657288538.3621764,25.38, 53.25
1657288539.384175,25.53, 52.39
1657288540.3911748,26.36, 54.91
1657288541.3991754,24.33, 54.70
1657288542.4071767,25.08, 52.60
1657288543.4251769,26.65, 54.96
1657288544.433175,23.61, 53.61
1657288545.455178,26.56, 54.87
1657288546.4731762,24.61, 53.59
1657288547.4911754,25.20, 52.33
1657288548.507175,27.09, 55.18
1657288549.5221741,24.84, 53.66
1657288550.536174,25.19, 55.22
1657288551.5541759,26.23, 54.94
1657288552.57018,24.99, 53.12
1657288553.592181,25.40, 53.52
1657288554.5991757,24.03, 50.30
1657288555.619178,26.08, 56.72
1657288556.6411796,27.12, 57.44
1657288557.649175,27.73, 56.43
1657288558.6672044,28.09, 57.50
1657288559.675178,27.32, 54.98
1657288560.695175,41.28, 71.86
1657288561.7161772,30.92, 216.86
1657288562.7241755,27.28, 55.43
1657288563.7431743,29.29, 59.79
1657288564.7611847,27.81, 58.34
1657288565.7761745,38.89, 74.90
1657288566.792189,28.63, 58.38
1657288567.8081822,28.41, 59.61
1657288568.8171759,30.36, 62.87
1657288569.8351793,28.70, 69.61
1657288570.8552115,30.44, 82.85
1657288571.8711782,33.43, 108.99
1657288572.888174,32.37, 121.11
1657288573.9071767,27.98, 57.72
1657288574.9281745,27.32, 57.99
1657288575.9431744,27.87, 60.25
1657288576.9641767,25.17, 59.07
1657288577.9811747,29.75, 71.22
1657288578.9964962,23.28, 75.52
1657288580.016722,24.40, 94.57
1657288581.0278895,27.00, 143.68
1657288582.0360444,24.78, 229.95
1657288583.0492277,25.52, 288.36
1657288584.071371,26.30, 757.33
1657288585.0854156,25.59, 1478.80
1657288586.0963838,29.24, 2906.65
1657288587.1104064,25.72, 1023.79
1657288588.1224077,24.55, 53.41
1657288589.1385088,31.41, 52.20
1657288590.1494877,24.88, 52.68
1657288591.1634889,26.61, 53.72
1657288592.1784635,25.71, 52.51
1657288593.1934633,25.45, 52.19
1657288594.2035787,33.17, 6597.85
1657288595.217517,22.52, 53.06
1657288596.231492,25.90, 44.09
1657288597.2445352,24.52, 52.76
1657288598.2574668,33.86, 110.65
1657288599.2714636,26.74, 53.04
1657288600.2864678,27.67, 54.63
1657288601.2994647,26.66, 55.33
