event_id,server_timestamp,client_id,client_timestamp
joined_room,1657288517446,Windows_198,1657288517008
avatar_selected,1657288520416,Windows_380,1657288519968
link_access,1657288504288,Windows_380,1657288503788
joined_room,1657288520192,Windows_380,1657288519740
avatar_selected,1657288518120,Windows_198,1657288517680
link_access,1657288460243,Windows_405,1657288459783
link_access,1657288506359,Windows_444,1657288506237
avatar_selected,1657288519649,Windows_444,1657288519532
joined_room,1657288519433,Windows_444,1657288519318
link_access,1657288504213,Windows_198,1657288503761
joined_room,1657288465510,Windows_405,1657288465067
