ts,ul_kBps,dl_kBps
1657289656.0500066,14.86, 95.40
1657289657.179234,46.25, 160.25
1657289658.2049162,309.42, 20510.25
1657289659.2269177,202.51, 17953.92
1657289660.3118224,84.98, 13911.13
1657289661.42721,167.88, 20626.20
1657289662.5655417,124.14, 25045.38
1657289663.736184,111.93, 26647.86
1657289664.751745,161.33, 30870.67
1657289665.779743,197.65, 30243.84
1657289666.794749,276.97, 33486.97
1657289667.876028,305.67, 33859.46
1657289668.9310277,207.74, 29423.27
1657289669.9570265,168.59, 32027.65
1657289670.9910276,182.94, 31077.73
1657289672.0250165,218.55, 30679.34
1657289673.0410821,303.50, 33562.93
1657289674.0530827,242.49, 29140.74
1657289675.0710826,210.62, 29044.01
1657289676.0908186,225.49, 30130.62
1657289677.110082,306.75, 35737.87
1657289678.137603,263.17, 23298.86
1657289679.1566072,280.39, 20567.55
1657289680.1663265,200.00, 20052.55
1657289681.1823275,182.67, 17949.06
1657289682.1953285,228.23, 17691.66
1657289683.2115626,290.19, 18124.48
1657289684.2245622,270.35, 18773.43
1657289685.2445621,309.65, 20731.71
1657289686.2668877,528.19, 31581.39
1657289687.2798893,511.88, 35008.08
1657289688.2948546,552.70, 36359.63
1657289689.307616,512.76, 33386.71
1657289690.3323326,451.05, 23918.39
1657289691.3599997,397.29, 23059.32
1657289692.370999,433.25, 26401.89
1657289693.3833745,407.59, 24783.29
1657289694.3953786,404.84, 23907.43
1657289695.410382,412.77, 24955.97
1657289696.4253793,463.68, 28314.50
1657289697.4513829,394.98, 23836.94
1657289698.48927,417.78, 25639.66
1657289699.5042646,441.75, 27608.54
1657289700.6090276,451.13, 29133.84
1657289701.7115796,339.98, 21604.06
1657289702.737864,420.99, 24372.10
1657289703.7638638,375.93, 21830.58
1657289704.791861,429.32, 25909.32
1657289705.8138618,406.06, 25385.93
1657289706.8282833,422.86, 25399.94
1657289707.8542821,446.74, 26351.08
1657289708.88314,470.95, 28066.70
1657289709.9041393,497.93, 31004.21
1657289710.9331403,570.23, 33811.43
1657289711.9581392,538.27, 34950.66
1657289712.9849546,485.65, 28456.15
1657289714.0129488,443.20, 29437.86
1657289715.0319526,493.72, 32453.62
1657289716.04895,490.11, 34460.50
1657289717.0649552,547.70, 33243.88
1657289718.081928,518.54, 33382.29
1657289719.1084256,459.68, 33777.63
1657289720.1246011,446.30, 35116.06
1657289721.1496,469.95, 34109.04
1657289722.1783428,469.87, 34689.20
1657289723.198345,484.13, 35017.68
1657289724.2243407,492.61, 34088.37
1657289725.249344,445.52, 30422.92
1657289726.264496,464.28, 28171.72
1657289727.3786592,465.00, 30750.15
1657289728.4086552,462.62, 33783.45
1657289729.5426552,380.85, 25111.34
1657289730.582658,410.16, 28410.13
1657289731.6346576,463.55, 31051.91
1657289732.657187,484.12, 35518.02
1657289733.6797001,449.33, 31896.13
1657289734.7057047,442.22, 29926.81
1657289735.733695,493.14, 31891.34
1657289736.7476995,517.40, 34784.66
1657289737.7777,476.78, 33708.04
1657289738.8286014,424.86, 31257.40
1657289739.8635998,430.46, 29617.14
1657289740.894599,424.46, 28764.73
1657289741.945597,430.51, 29555.55
1657289743.0055974,462.81, 32390.11
1657289744.0415964,460.36, 34524.82
1657289745.0756,484.88, 35492.25
1657289746.123528,444.08, 34593.89
1657289747.1545281,472.83, 31448.34
1657289748.1906772,421.00, 32010.77
1657289749.214677,364.48, 22389.37
1657289750.2276754,458.00, 26304.02
1657289751.2616806,405.27, 26765.51
1657289752.2966774,382.96, 25432.84
1657289753.3506787,289.99, 28167.62
1657289754.40968,307.73, 27433.69
1657289755.4541016,268.43, 19204.56
1657289756.5001006,267.45, 21227.13
1657289757.608099,291.55, 25354.47
1657289758.697099,179.53, 12125.39
1657289759.7360957,311.75, 23761.51
1657289760.8381045,262.07, 25519.95
1657289761.886101,194.17, 27421.11
1657289762.9551027,196.44, 28632.72
1657289764.0040975,135.10, 32077.88
1657289765.217099,117.83, 28362.93
1657289766.3030992,131.78, 6297.14
1657289767.3980985,92.28, 3752.50
1657289768.523096,100.36, 2998.38
1657289769.5470967,78.40, 2180.52
1657289770.5844069,56.84, 2158.73
1657289771.6364071,68.30, 5140.48
