event_id,server_timestamp,client_id,client_timestamp
link_access,1657289662377,Windows_554,1657289661915
avatar_selected,1657289778375,Windows_540,1657289777931
joined_room,1657289775158,Windows_699,1657289774636
link_access,1657289660346,Windows_338,1657289659902
joined_room,1657289778049,Windows_815,1657289777605
joined_room,1657289776239,Windows_540,1657289775693
avatar_selected,1657289747294,Windows_338,1657289746833
link_access,1657289662229,Windows_643,1657289661724
link_access,1657289661802,Windows_676,1657289661349
avatar_selected,1657289689594,Windows_701,1657289689285
joined_room,1657289746284,Windows_338,1657289745828
avatar_selected,1657289788057,Windows_505,1657289787613
avatar_selected,1657289753242,Windows_708,1657289752800
avatar_selected,1657289778138,Windows_515,1657289777678
joined_room,1657289768453,Windows_69,1657289768004
link_access,1657289660495,Windows_815,1657289660053
joined_room,1657289754466,Windows_342,1657289753989
joined_room,1657289769866,Windows_138,1657289769415
link_access,1657289676878,Windows_701,1657289676452
link_access,1657289661583,Windows_708,1657289661149
link_access,1657289662008,Windows_540,1657289661391
avatar_selected,1657289782250,Windows_327,1657289781796
joined_room,1657289777796,Windows_327,1657289777331
link_access,1657289662133,Windows_566,1657289661624
link_access,1657289660940,Windows_515,1657289660491
link_access,1657289662633,Windows_69,1657289662155
joined_room,1657289777950,Windows_505,1657289777504
avatar_selected,1657289746025,Windows_676,1657289745569
avatar_selected,1657289777822,Windows_186,1657289777368
link_access,1657289611209,Windows_901,1657289610567
link_access,1657289662854,Windows_699,1657289661693
joined_room,1657289752419,Windows_708,1657289751977
avatar_selected,1657289777960,Windows_699,1657289777516
avatar_selected,1657289777325,Windows_643,1657289776881
joined_room,1657289745496,Windows_566,1657289744948
joined_room,1657289775045,Windows_186,1657289774591
link_access,1657289662589,Windows_342,1657289662128
link_access,1657289663019,Windows_505,1657289662162
avatar_selected,1657289755807,Windows_342,1657289755342
joined_room,1657289616249,Windows_901,1657289615699
joined_room,1657289745615,Windows_676,1657289745148
joined_room,1657289778328,Windows_554,1657289777881
joined_room,1657289689239,Windows_701,1657289689039
link_access,1657289662858,Windows_186,1657289661933
avatar_selected,1657289789271,Windows_815,1657289788818
link_access,1657289661438,Windows_138,1657289660986
avatar_selected,1657289773466,Windows_138,1657289773018
avatar_selected,1657289770535,Windows_69,1657289770082
joined_room,1657289775038,Windows_515,1657289774592
joined_room,1657289773543,Windows_643,1657289773092
avatar_selected,1657289782568,Windows_554,1657289782123
link_access,1657289662047,Windows_327,1657289661594
avatar_selected,1657289746446,Windows_566,1657289745985
