ts,ul_kBps,dl_kBps
1656950585.1737154,0.34, 0.19
1656950586.2021503,4.01, 14.28
1656950587.2239044,23.88, 2246.69
1656950588.2589493,7.65, 88.46
1656950589.278554,21.08, 2854.41
1656950590.2999105,10.24, 242.58
1656950591.335073,6.30, 1053.21
1656950592.3607378,15.94, 3211.53
1656950593.3767145,16.91, 3733.40
1656950594.3920016,14.09, 4301.52
1656950595.404985,11.06, 3456.10
1656950596.428164,10.17, 3100.70
1656950597.4551337,19.85, 4620.67
1656950598.4801643,14.52, 3765.72
1656950599.5051298,13.58, 3446.66
1656950600.5440054,14.11, 3731.47
1656950601.58037,12.97, 3319.00
1656950602.6155066,15.34, 3607.72
1656950603.6472542,32.12, 3146.26
1656950604.66797,34.38, 3570.24
1656950605.702042,39.77, 3496.13
1656950606.7327607,30.58, 2524.75
1656950607.7553294,31.32, 2618.11
1656950608.78956,34.51, 3087.77
1656950609.8145843,33.23, 2797.90
1656950610.8345928,31.88, 2964.94
1656950611.8718135,41.40, 4322.34
1656950612.897209,36.60, 4136.68
1656950613.9252164,30.37, 2819.72
1656950614.956295,36.88, 3347.03
1656950615.9784458,27.86, 2686.51
1656950616.997906,27.17, 2504.05
1656950618.0196116,28.50, 3388.51
1656950619.0424395,27.62, 2842.33
1656950620.0745783,28.76, 3343.48
1656950621.1082008,27.14, 2909.20
1656950622.1363313,27.57, 2940.09
1656950623.1525795,37.64, 3620.89
1656950624.1842964,35.41, 3044.04
1656950625.2104423,35.79, 2959.40
1656950626.2463958,34.58, 2971.80
1656950627.2793832,40.15, 3359.25
1656950628.3055995,37.46, 3219.64
1656950629.3398972,39.12, 3501.88
1656950630.3716705,39.28, 3447.49
1656950631.3948348,37.20, 3105.22
1656950632.4264512,34.99, 3165.53
1656950633.4600036,41.22, 3908.95
1656950634.4909003,35.59, 3381.27
1656950635.5184479,37.56, 3471.30
1656950636.5405965,35.28, 3354.48
1656950637.5589185,38.26, 3661.94
1656950638.5803063,37.12, 2987.99
1656950639.6106987,36.05, 3247.42
1656950640.625924,36.04, 3615.71
1656950641.6454582,40.00, 4040.97
1656950642.6775868,35.48, 3481.29
1656950643.7055883,39.95, 3207.30
1656950644.729099,23.43, 2146.07
1656950645.757735,12.59, 748.09
1656950646.7756464,0.29, 0.29
1656950647.7989929,0.58, 0.25
1656950648.8197346,48.29, 31.46
1656950649.8583336,18.90, 480.86
1656950650.8833337,13.70, 566.43
1656950651.9115875,12.83, 214.12
1656950652.939693,12.96, 565.42
1656950653.9681332,11.02, 4.70
1656950655.0002406,11.95, 1.51
1656950656.0259473,10.90, 7.24
1656950657.0547745,13.21, 0.43
1656950658.0831487,14.25, 29.20
1656950659.109487,11.97, 46.24
1656950660.141108,11.12, 71.15
1656950661.1738446,10.57, 4.14
1656950662.2025099,22.09, 131.23
1656950663.2240255,15.32, 171.30
1656950664.254407,18.43, 770.94
1656950665.2839825,22.35, 2940.46
1656950666.3083544,20.16, 2731.30
1656950667.3420527,9.17, 12.09
1656950668.3706627,6.77, 18.11
1656950669.3967361,12.45, 20.08
1656950670.4213965,10.99, 18.26
1656950671.458025,13.06, 305.12
1656950672.4852655,14.63, 705.95
1656950673.5116808,18.59, 1410.87
1656950674.534247,18.70, 1847.13
1656950675.5711055,21.50, 2532.74
1656950676.5957627,12.01, 21.70
1656950677.624095,11.49, 25.13
1656950678.6550388,11.63, 24.17
1656950679.6909366,15.38, 14.30
1656950680.723631,11.94, 37.03
1656950681.7470307,11.38, 21.89
1656950682.7829173,10.49, 15.60
1656950683.805716,11.17, 32.05
1656950684.836337,10.92, 23.36
1656950685.8733284,15.43, 26.12
1656950686.8994634,11.20, 24.45
1656950687.925331,11.48, 23.11
1656950688.948621,11.54, 23.35
1656950689.9749746,12.01, 22.49
1656950691.0038748,11.38, 23.44
1656950692.029068,12.46, 24.16
1656950693.0608594,32.85, 5236.67
1656950694.092419,12.80, 43.54
1656950695.1298776,11.66, 23.28
1656950696.1602254,11.28, 23.19
1656950697.186678,12.56, 24.34
1656950698.2166526,11.08, 23.01
1656950699.241861,11.87, 24.56
1656950700.2686448,11.89, 24.79
1656950701.294289,11.22, 22.62
1656950702.3230922,11.48, 24.70
1656950703.3528361,11.43, 23.79
1656950704.3862336,11.58, 25.20
1656950705.416018,14.03, 25.00
1656950706.445729,11.05, 25.34
1656950707.4741964,12.41, 25.73
1656950708.4976733,12.34, 26.64
1656950709.521108,14.03, 27.47
1656950710.546685,11.72, 28.06
1656950711.5725563,11.15, 24.34
1656950712.5985386,11.46, 26.86
1656950713.623973,12.14, 24.25
1656950714.6551468,12.00, 30.38
1656950715.6931167,11.04, 22.31
1656950716.7210724,11.04, 26.29
1656950717.7611613,13.96, 26.55
1656950718.8175611,14.18, 39.81
1656950719.8594823,17.43, 28.97
1656950720.889036,11.69, 25.02
1656950721.9168336,11.11, 25.52
1656950722.9465585,11.44, 28.18
1656950723.989166,12.54, 24.86
1656950725.0305877,12.33, 26.73
1656950726.071487,11.06, 25.67
1656950727.1328824,11.73, 26.33
1656950728.1734161,11.22, 27.22
1656950729.2163386,12.12, 25.54
1656950730.2529655,10.67, 25.39
1656950731.2845716,13.60, 26.05
1656950732.3249538,12.21, 27.05
1656950733.3624454,11.82, 28.06
1656950734.4004698,11.57, 26.89
1656950735.445775,20.06, 32.24
1656950736.483331,16.57, 27.97
1656950737.517595,11.26, 26.58
1656950738.5660725,13.35, 24.80
1656950739.6059415,13.06, 26.96
1656950740.6442354,12.83, 66.83
1656950741.6726725,9.81, 18.32
1656950742.7013345,11.44, 32.73
1656950743.7323036,8.77, 29.26
1656950744.7620678,12.46, 26.48
1656950745.7985454,9.70, 25.46
1656950746.8222837,10.81, 25.31
1656950747.8690467,11.76, 27.43
1656950748.9114654,11.21, 26.65
1656950749.952718,11.25, 26.24
1656950750.9854934,10.99, 17.11
1656950752.0129597,11.24, 36.80
1656950753.0445457,15.04, 30.68
1656950754.0906432,13.81, 27.26
1656950755.121621,11.17, 25.88
1656950756.1629286,11.02, 25.86
1656950757.1981788,11.44, 28.25
1656950758.235623,11.34, 27.34
1656950759.2737563,11.80, 26.91
1656950760.3242078,11.42, 24.61
1656950761.3589282,10.90, 25.04
1656950762.3971636,10.97, 26.02
1656950763.4419465,11.87, 26.80
1656950764.478683,11.06, 24.95
1656950765.5065944,9.24, 26.86
1656950766.5355246,10.88, 25.16
1656950767.5678546,11.35, 26.56
1656950768.6094487,11.51, 27.31
1656950769.6556478,11.43, 25.67
1656950770.688548,12.09, 52.10
1656950771.722494,8.58, 25.42
1656950772.7561953,11.21, 27.17
1656950773.7952454,11.47, 27.50
1656950774.8387775,14.21, 29.43
1656950775.8631458,11.96, 25.78
1656950776.8965468,12.83, 26.14
1656950777.932776,11.15, 27.72
1656950778.9665363,11.85, 27.62
1656950779.9977345,10.65, 25.49
1656950781.0452812,11.35, 25.14
1656950782.076517,11.39, 26.35
1656950783.1021814,11.02, 28.88
1656950784.1300044,11.13, 26.42
1656950785.1600037,12.07, 26.63
1656950786.1966305,10.92, 26.36
1656950787.2392237,11.14, 26.32
1656950788.2798262,10.24, 28.64
1656950789.3150327,11.21, 25.26
1656950790.3490903,14.08, 26.46
1656950791.3766189,9.61, 28.01
1656950792.3993337,11.16, 29.38
1656950793.43339,10.89, 29.57
1656950794.473239,11.19, 27.62
1656950795.519211,9.49, 29.50
1656950796.560352,10.99, 28.72
