ts,ul_kBps,dl_kBps
1657293652.2237775,0.28, 0.07
1657293653.253971,4.99, 29.15
1657293654.2875955,27.04, 2209.46
1657293655.3043802,5.98, 605.10
1657293656.333639,15.88, 2139.84
1657293657.3600316,15.57, 66.45
1657293658.3830178,55.81, 29378.74
1657293659.3974166,22.24, 10141.16
1657293660.415383,66.58, 36251.40
1657293661.434297,38.81, 22335.56
1657293662.4539154,34.93, 19707.69
1657293663.4787195,20.27, 10595.38
1657293664.4939342,1.53, 253.92
1657293665.5192306,3.17, 0.95
1657293666.536477,1.88, 10.47
1657293667.5570884,9.36, 30.38
1657293668.5829668,27.38, 683.17
1657293669.618649,32.90, 2642.70
1657293670.647845,35.44, 3033.71
1657293671.6836958,44.20, 3749.10
1657293672.7113585,36.55, 3136.72
1657293673.7440898,34.89, 2813.16
1657293674.7748072,32.87, 2732.45
1657293675.7986562,34.86, 2865.77
1657293676.8271387,35.67, 2983.46
1657293677.8499165,38.79, 3090.57
1657293678.8877285,39.39, 3092.76
1657293679.912862,38.52, 3129.94
1657293680.9343278,41.96, 5397.81
1657293681.9634204,37.29, 3283.85
1657293682.9872503,37.16, 2950.58
1657293684.0242558,46.25, 3118.47
1657293685.056751,35.75, 2925.30
1657293686.0910373,11.22, 27.17
1657293687.1232507,11.54, 25.23
1657293688.155212,11.16, 25.61
1657293689.1870527,11.39, 25.40
1657293690.2132938,14.65, 27.53
1657293691.2402112,11.53, 28.54
1657293692.271086,12.03, 27.40
1657293693.29625,10.99, 27.33
1657293694.3282166,11.85, 26.88
1657293695.363096,11.80, 28.67
1657293696.3932326,11.21, 29.11
1657293697.4195437,11.66, 26.18
1657293698.4482627,12.03, 28.88
1657293699.4736292,11.64, 28.47
1657293700.5033398,11.34, 27.43
1657293701.5266204,11.71, 27.40
1657293702.5518165,12.20, 26.74
1657293703.5865345,11.79, 29.35
1657293704.6390493,11.52, 25.09
1657293705.6881206,10.37, 22.83
1657293706.7173367,11.55, 24.73
1657293707.7432392,12.80, 26.58
1657293708.7741988,12.35, 27.29
1657293709.806257,11.08, 25.70
1657293710.8284745,11.75, 26.81
1657293711.8573492,11.08, 27.15
1657293712.8895366,20.98, 188.88
1657293713.9151049,12.19, 27.35
1657293714.9461105,11.51, 27.76
1657293715.97474,11.85, 27.29
1657293717.0162637,17.69, 35.54
1657293718.045151,22.20, 6385.61
1657293719.0721447,12.27, 367.08
1657293720.1118262,11.38, 26.97
1657293721.1527221,11.27, 27.41
1657293722.1865783,16.70, 37.26
1657293723.2146547,12.09, 29.12
1657293724.2458506,11.56, 27.06
1657293725.2742784,11.64, 26.34
1657293726.2980905,11.89, 27.74
1657293727.3245528,21.56, 5370.42
1657293728.3502939,11.83, 22.14
1657293729.3768802,11.62, 20.34
1657293730.411206,11.67, 21.72
