ts,ul_kBps,dl_kBps
1657292497.0786147,1.31, 0.52
1657292498.1211607,4.74, 18.49
1657292499.1598647,15.14, 221.91
1657292500.183286,11.30, 805.77
1657292501.196022,14.95, 1182.99
1657292502.2133875,25.94, 304.24
1657292503.2414725,19.42, 2437.76
1657292504.2683918,2.36, 103.46
1657292505.2881112,8.31, 1833.69
1657292506.3090355,28.55, 13989.71
1657292507.3507268,13.28, 7112.92
1657292508.378976,365.65, 8351.24
1657292509.4060755,552.87, 8374.12
1657292510.4204905,144.74, 15110.77
1657292511.4547784,31.41, 15313.08
1657292512.47996,252.22, 12585.69
1657292513.5045798,15.01, 7048.15
1657292514.5346591,250.06, 13041.51
1657292515.5515578,27.66, 14165.79
1657292516.5788956,28.32, 14434.51
1657292517.606186,36.95, 10919.02
1657292518.6207902,25.10, 3216.66
1657292519.6330163,19.29, 2350.07
1657292520.6571195,22.68, 2743.42
1657292521.682579,22.81, 2626.28
1657292522.7077768,25.48, 3023.26
1657292523.7337797,30.92, 2509.95
1657292524.7663193,37.13, 4851.21
1657292525.7966557,32.85, 3054.92
1657292526.8305829,40.80, 5771.96
1657292527.8676884,35.76, 2983.42
1657292528.9084241,37.65, 2956.71
1657292529.9346826,37.00, 3101.94
1657292530.9557145,35.90, 2916.08
1657292531.9890456,32.56, 2479.83
1657292533.0194058,33.40, 2658.24
1657292534.054595,36.73, 2687.23
1657292535.083372,33.47, 2695.11
1657292536.1136246,12.54, 49.15
1657292537.1553361,13.21, 47.38
1657292538.1869175,12.89, 42.74
1657292539.2197185,13.52, 49.51
1657292540.2512789,11.77, 46.28
1657292541.2853272,13.37, 48.10
1657292542.308664,14.25, 49.87
1657292543.339949,14.83, 52.56
1657292544.3683527,15.75, 56.25
1657292545.3949878,15.47, 58.55
1657292546.421371,20.35, 54.53
1657292547.4511356,18.14, 55.66
1657292548.4738197,15.25, 56.67
1657292549.4998727,16.15, 60.07
1657292550.5290892,11.92, 59.43
1657292551.5519652,15.03, 61.00
1657292552.580442,15.11, 60.57
1657292553.6043942,17.49, 58.87
1657292554.6293201,16.45, 1825.04
1657292555.658971,10.82, 53.11
1657292556.6835954,15.29, 51.69
1657292557.7137744,20.38, 212.50
1657292558.7402582,20.82, 58.89
1657292559.7730377,16.54, 65.63
1657292560.8109624,15.26, 74.49
1657292561.837926,19.68, 83.00
1657292562.8697326,15.60, 70.43
1657292563.907189,16.43, 72.27
1657292564.9369888,14.94, 68.43
1657292565.9683812,15.41, 73.09
1657292566.9999413,15.86, 112.57
1657292568.0329773,15.42, 74.16
1657292569.0609171,16.66, 70.95
1657292570.0871074,15.21, 70.28
1657292571.1250112,17.07, 67.60
1657292572.1584082,15.12, 63.27
1657292573.1897025,16.06, 66.92
