ts,ul_kBps,dl_kBps
1657292879.5439465,0.07, 0.34
1657292880.5827668,4.61, 13.69
1657292881.614613,18.61, 228.93
1657292882.6477702,4.09, 296.28
1657292883.6757846,27.27, 947.76
1657292884.6893852,22.80, 727.68
1657292885.7108953,20.30, 2781.41
1657292886.749894,8.39, 73.22
1657292887.776486,8.84, 3607.33
1657292888.8115823,26.43, 14586.46
1657292889.8409812,19.26, 8228.81
1657292890.8582652,34.66, 18453.10
1657292891.8759093,76.20, 14431.19
1657292892.8964958,26.33, 14234.63
1657292893.9137127,27.17, 14761.20
1657292894.9329138,30.48, 16611.53
1657292895.9471936,32.90, 17616.17
1657292896.962359,11.10, 5962.60
1657292897.9875274,1.36, 251.27
1657292899.0005546,0.68, 0.55
1657292900.0217915,25.33, 2050.24
1657292901.04838,43.00, 3136.27
1657292902.077462,39.69, 4178.41
1657292903.1093497,35.03, 2908.66
1657292904.1329548,34.42, 2949.08
1657292905.1659305,27.57, 2166.92
1657292906.1973646,33.80, 3045.67
1657292907.2729535,34.20, 2815.46
1657292908.3127809,37.32, 3032.96
1657292909.3642838,49.35, 6067.96
1657292910.3998117,30.35, 3005.29
1657292911.4214911,37.02, 2742.18
1657292912.4479063,35.89, 2537.53
1657292913.4721518,30.28, 2812.83
1657292914.5125854,30.31, 2875.36
1657292915.5397038,29.85, 2815.32
1657292916.5652285,29.68, 2407.41
1657292917.5974598,11.48, 10.27
1657292918.63055,8.22, 11.42
1657292919.6614716,11.01, 9.97
1657292920.7024925,11.00, 17.42
1657292921.7662578,15.45, 2632.13
1657292922.8287258,11.64, 23.49
1657292923.8615866,8.42, 20.89
1657292924.8978868,8.20, 19.41
1657292925.9310522,9.73, 21.46
1657292926.9551055,9.00, 29.08
1657292927.9834738,9.82, 35.27
1657292929.0123835,13.44, 31.94
1657292930.0383143,11.39, 180.69
1657292931.0703049,12.32, 844.42
1657292932.0936766,10.25, 942.31
1657292933.1205628,12.17, 166.69
1657292934.1429932,17.21, 3865.93
1657292935.1696572,13.24, 2788.33
1657292936.1999104,10.54, 55.35
1657292937.2256045,9.77, 56.11
1657292938.2664118,10.33, 61.99
1657292939.2953055,9.65, 61.64
1657292940.3202307,17.69, 88.75
1657292941.3585446,11.43, 78.00
1657292942.3924968,10.66, 85.24
1657292943.418726,10.53, 84.52
1657292944.4510326,12.02, 87.38
1657292945.4791589,15.81, 84.29
1657292946.5095963,17.46, 90.75
1657292947.5384958,15.72, 83.25
1657292948.5777879,15.37, 82.70
1657292949.59878,13.86, 79.47
1657292950.6345816,16.10, 87.91
1657292951.6760943,15.95, 88.63
1657292952.702701,14.74, 82.43
1657292953.7342894,16.34, 80.73
1657292954.7684557,15.49, 83.03
1657292955.7939725,16.27, 80.66
1657292956.8209558,15.13, 83.00
1657292957.8519998,13.27, 79.28
1657292958.8805492,14.50, 77.88
1657292959.9069786,18.05, 76.26
1657292960.9445357,14.94, 77.01
1657292961.9695323,14.30, 75.12
1657292962.9993784,12.91, 85.06
1657292964.0265775,12.97, 83.59
1657292965.0616257,14.49, 80.83
1657292966.0906818,15.14, 82.18
1657292967.1295137,14.59, 86.16
1657292968.157568,14.14, 80.86
1657292969.1889842,15.42, 82.35
1657292970.2127237,15.44, 88.58
1657292971.251111,16.67, 86.91
1657292972.2736995,18.57, 86.16
1657292973.3010514,15.75, 88.23
1657292974.328767,13.56, 85.71
1657292975.3613849,15.41, 83.34
1657292976.398335,15.51, 85.26
1657292977.4381888,15.99, 87.37
1657292978.4703097,16.17, 80.54
1657292979.510073,18.41, 85.19
1657292980.5395913,18.29, 83.46
1657292981.5810869,18.65, 83.20
1657292982.6073053,15.57, 83.97
1657292983.6372793,15.36, 80.61
1657292984.666027,15.89, 80.95
1657292985.6943,18.02, 75.42
1657292986.728368,25.07, 231.36
1657292987.7681942,20.78, 2570.02
1657292988.79082,16.91, 87.92
1657292989.8278437,16.55, 152.27
1657292990.8584409,17.05, 154.69
1657292991.898042,16.13, 78.72
1657292992.931019,17.79, 85.21
1657292993.9626062,16.02, 240.08
1657292994.9991696,15.95, 846.20
1657292996.040955,17.42, 1286.59
1657292997.0760436,20.86, 2513.52
1657292998.112175,16.06, 705.04
1657292999.1369946,15.23, 78.35
1657293000.178108,14.82, 74.67
1657293001.22544,16.16, 75.68
1657293002.2631598,16.39, 71.88
1657293003.2907321,15.01, 69.88
1657293004.3337948,14.99, 70.45
1657293005.3626642,14.74, 75.75
1657293006.4001994,20.06, 84.62
1657293007.4349754,16.27, 83.90
1657293008.463251,17.81, 80.61
1657293009.5017705,14.55, 83.26
1657293010.533756,15.87, 682.90
1657293011.575096,28.07, 4653.81
1657293012.5994215,15.20, 69.14
1657293013.6365545,16.52, 78.25
1657293014.6781683,15.18, 83.24
1657293015.7063854,16.58, 75.71
1657293016.7432518,16.96, 80.84
1657293017.7834675,14.82, 71.06
1657293018.8238065,15.30, 80.23
1657293019.8595915,15.58, 77.55
1657293020.9014947,16.31, 72.08
1657293021.9342341,15.47, 77.82
1657293022.970966,14.39, 78.15
1657293024.00942,14.86, 80.81
1657293025.052275,12.33, 77.05
1657293026.090199,13.50, 79.85
1657293027.1199775,14.07, 77.14
1657293028.1418107,15.09, 79.62
1657293029.179322,15.52, 86.37
1657293030.2061808,14.25, 83.04
1657293031.2326984,16.58, 79.26
1657293032.260636,16.14, 80.35
1657293033.2943964,16.73, 82.20
1657293034.326575,16.43, 82.54
1657293035.3569672,15.79, 84.65
1657293036.3874207,16.24, 79.17
1657293037.427625,15.37, 79.28
1657293038.4630551,15.10, 83.59
1657293039.4964843,12.54, 80.77
1657293040.5300465,13.71, 74.21
