ts,ul_kBps,dl_kBps
1656934425.3099017,0.22, 0.07
1656934426.3336368,3.09, 8.86
1656934427.3609304,25.70, 2266.40
1656934428.3919008,6.70, 62.30
1656934429.41957,24.95, 2813.17
1656934430.4495914,6.41, 305.20
1656934431.4687798,9.93, 1994.10
1656934432.4824445,12.60, 3722.57
1656934433.5019932,19.69, 3778.49
1656934434.523753,17.44, 4181.65
1656934435.542622,13.28, 2646.23
1656934436.5708702,11.28, 3290.76
1656934437.6050496,12.84, 3616.71
1656934438.6333475,20.85, 5825.59
1656934439.6577675,9.95, 3018.39
1656934440.6734734,11.75, 3440.41
1656934441.6940985,13.37, 3609.73
1656934442.7156467,21.95, 4252.44
1656934443.7336242,10.20, 2376.99
1656934444.7562356,23.70, 3347.12
1656934445.7882748,34.78, 3487.42
1656934446.807673,44.85, 5201.52
1656934447.8318613,43.73, 4473.19
1656934448.8608735,38.08, 3442.58
1656934449.8979611,40.62, 3560.51
1656934450.9400017,40.33, 3987.93
1656934451.9687855,44.09, 4603.35
1656934452.9868934,45.53, 5369.01
1656934454.0264423,42.53, 4919.32
1656934455.066279,33.50, 3198.86
1656934456.1031396,44.07, 4294.50
1656934457.1356807,34.39, 3642.72
1656934458.1582057,40.90, 3463.56
1656934459.188373,43.48, 3814.09
1656934460.2190812,39.71, 3742.06
1656934461.2592485,35.58, 3300.74
1656934462.2896028,20.17, 1724.54
1656934463.316449,46.62, 3669.94
1656934464.3406737,45.13, 4149.27
1656934465.3710005,75.17, 4776.18
1656934466.3975794,50.40, 3835.89
1656934467.4190733,11.84, 2911.45
1656934468.4492986,14.14, 3429.01
1656934469.4828434,14.28, 3647.65
1656934470.5321054,13.04, 3056.62
1656934471.5717082,22.05, 5395.08
1656934472.5977654,30.79, 8845.18
1656934473.6328642,33.48, 9429.71
1656934474.6650443,28.15, 7547.53
1656934475.6876557,5.38, 1346.70
1656934476.7063906,3.31, 266.07
1656934477.7263057,1.35, 18.40
1656934478.7417498,1.17, 17.52
1656934479.7683766,15.16, 482.39
1656934480.8039768,17.30, 820.51
1656934481.822555,14.81, 789.35
1656934482.8487077,16.59, 1753.60
1656934483.875022,14.38, 1175.21
1656934484.9042494,9.95, 16.74
1656934485.9233942,16.15, 28.62
1656934486.9554682,9.56, 25.88
1656934487.981222,8.59, 20.13
1656934489.0104628,10.15, 23.41
1656934490.0315216,12.72, 26.86
1656934491.0540445,13.97, 27.72
1656934492.0910938,12.35, 25.35
1656934493.1151943,10.67, 25.94
1656934494.138783,13.05, 26.51
1656934495.1613467,13.79, 26.82
1656934496.1825757,13.97, 25.87
1656934497.2096174,14.37, 27.17
1656934498.2390413,13.85, 27.59
1656934499.268827,12.48, 27.28
1656934500.3019526,15.10, 26.31
1656934501.3387966,13.57, 26.27
1656934502.3610682,13.34, 25.80
1656934503.3833756,11.67, 25.12
1656934504.4083858,14.02, 23.61
1656934505.4358084,13.05, 23.77
1656934506.4599638,12.74, 21.01
1656934507.491964,11.54, 22.49
1656934508.5195484,13.36, 25.71
1656934509.5559547,12.56, 22.05
1656934510.5807095,12.72, 23.45
1656934511.6129622,11.53, 22.94
1656934512.6445923,10.73, 24.27
1656934513.6648972,12.22, 23.45
1656934514.6977553,11.87, 22.52
1656934515.7183466,11.85, 24.20
1656934516.7497334,11.67, 25.24
1656934517.770668,12.28, 28.79
1656934518.7964456,13.15, 28.59
1656934519.831393,13.25, 25.45
1656934520.858837,11.70, 25.45
1656934521.894443,11.14, 25.41
1656934522.9207044,11.67, 27.49
1656934523.947364,11.09, 26.18
1656934524.984534,12.87, 26.78
1656934526.0098143,12.50, 25.78
1656934527.042235,11.66, 30.11
1656934528.067397,11.30, 74.69
1656934529.1063623,12.79, 120.00
1656934530.1292174,12.59, 25.03
1656934531.162648,15.67, 33.37
1656934532.1925669,11.56, 25.37
1656934533.2290065,12.20, 28.06
1656934534.2655292,11.45, 26.01
1656934535.3025675,12.84, 20.02
1656934536.3332489,12.08, 32.36
1656934537.358163,13.24, 26.46
1656934538.3841875,13.41, 27.40
1656934539.4107444,13.71, 23.43
1656934540.4466891,12.83, 23.55
1656934541.470737,12.35, 24.55
1656934542.4936583,10.97, 26.20
1656934543.5200307,12.33, 27.26
1656934544.5455704,13.17, 25.90
1656934545.5673907,12.77, 25.41
1656934546.5861878,12.90, 25.99
1656934547.614477,14.19, 26.78
1656934548.6394024,14.58, 26.47
1656934549.6589224,13.69, 26.15
1656934550.6944904,14.09, 24.80
1656934551.727586,15.30, 27.08
1656934552.7631247,13.97, 27.72
1656934553.7881672,13.28, 26.52
1656934554.8261006,14.61, 25.70
1656934555.853062,14.37, 25.75
1656934556.8888607,13.78, 26.34
1656934557.910328,14.07, 26.44
1656934558.9365737,15.72, 26.78
1656934559.9630132,16.50, 25.52
1656934560.9996712,14.37, 25.06
1656934562.0211375,13.93, 25.19
1656934563.0515518,16.79, 34.67
1656934564.0725284,15.34, 35.97
1656934565.0941553,15.56, 26.70
1656934566.129853,13.15, 26.16
1656934567.153581,14.40, 26.17
1656934568.1865687,14.38, 27.51
1656934569.2195492,13.98, 28.09
1656934570.2561774,14.29, 26.48
1656934571.2853496,14.18, 26.50
1656934572.3075073,14.49, 26.44
1656934573.3320026,14.16, 28.11
1656934574.3542936,14.77, 28.59
1656934575.3891351,15.55, 26.48
1656934576.416136,15.17, 26.24
1656934577.4503613,14.59, 27.26
1656934578.4743798,14.25, 27.53
1656934579.5010505,13.82, 26.16
1656934580.526139,15.58, 26.29
1656934581.549265,14.84, 25.78
1656934582.5875325,14.16, 25.65
1656934583.6114776,16.97, 27.33
1656934584.6518068,14.34, 25.87
1656934585.6858993,15.03, 26.33
1656934586.7155333,13.65, 25.22
1656934587.74041,13.91, 24.99
1656934588.7627144,13.35, 20.97
1656934589.7988095,14.79, 20.74
1656934590.82004,14.68, 24.33
1656934591.848704,14.26, 25.87
1656934592.8828485,13.95, 27.63
1656934593.9080942,13.65, 25.96
1656934594.9339716,15.17, 26.83
1656934595.968506,13.88, 26.14
1656934597.0059223,12.91, 26.70
1656934598.0403697,14.36, 27.90
1656934599.0625224,14.61, 27.67
1656934600.09741,14.93, 25.05
1656934601.1367137,14.16, 26.69
1656934602.1606462,14.17, 26.09
1656934603.1932414,14.00, 22.64
1656934604.2252786,14.21, 27.72
1656934605.2524707,14.86, 29.68
1656934606.2753816,14.21, 27.07
1656934607.299001,14.13, 26.59
1656934608.3285663,14.47, 28.03
1656934609.3632474,13.57, 22.63
1656934610.3978202,14.37, 34.49
