ts,ul_kBps,dl_kBps
1656675946.288061,0.14, 0.13
1656675947.3311608,3.88, 13.67
1656675948.3579793,25.55, 2295.70
1656675949.3815835,9.67, 632.52
1656675950.406577,18.21, 2516.26
1656675951.428085,3.19, 17.87
1656675952.4561143,13.49, 4757.75
1656675953.474909,15.23, 6512.12
1656675954.494964,22.48, 6249.50
1656675955.516187,14.06, 5889.73
1656675956.5296438,16.01, 5791.63
1656675957.5512981,16.62, 5653.04
1656675958.588605,16.11, 5555.25
1656675959.622407,13.63, 2910.61
1656675960.6550667,15.52, 5432.33
1656675961.6904736,16.63, 5672.47
1656675962.7165601,13.92, 4407.97
1656675963.747967,37.12, 5290.01
1656675964.7738981,50.33, 6091.15
1656675965.7902462,52.76, 5958.61
1656675966.806249,54.73, 6164.01
1656675967.8304982,52.76, 5331.79
1656675968.861259,58.33, 6081.34
1656675969.8824365,40.91, 4094.42
1656675970.9073339,53.49, 5647.90
1656675971.93343,54.40, 5383.71
1656675972.9605513,60.27, 6049.28
1656675973.9796915,58.39, 5855.34
1656675974.9986267,49.33, 4981.33
1656675976.0174608,49.91, 5008.86
1656675977.0356362,58.01, 5841.21
1656675978.0577755,41.33, 3317.92
1656675979.0817838,22.65, 4596.13
1656675980.101458,19.21, 6820.25
1656675981.1133804,22.03, 8351.30
1656675982.134499,16.79, 7081.41
1656675983.1569977,18.09, 6563.68
1656675984.1767821,5.67, 1884.57
1656675985.20126,1.81, 251.64
1656675986.2202773,0.36, 0.24
1656675987.245315,3.82, 16.11
1656675988.2668703,11.62, 109.25
1656675989.2946208,15.96, 21.74
1656675990.3174336,12.32, 216.88
1656675991.3417697,18.52, 2696.72
1656675992.3688774,14.58, 697.02
1656675993.3928835,27.55, 2406.92
1656675994.4203453,9.04, 10.75
1656675995.4448276,11.26, 21.83
1656675996.4717271,14.22, 337.83
1656675997.5258977,26.30, 2211.17
1656675998.549814,8.38, 26.81
1656675999.5999193,11.91, 26.42
1656676000.6418025,10.93, 21.46
1656676001.6658897,14.05, 30.10
1656676002.692894,18.42, 36.07
1656676003.7181404,14.05, 29.59
1656676004.7461,11.93, 33.06
1656676005.7790458,10.91, 25.40
1656676006.7987227,19.12, 34.58
1656676007.8253765,11.83, 23.51
1656676008.85575,11.15, 22.02
1656676009.8886967,11.64, 24.15
1656676010.9140892,12.57, 22.75
1656676011.9491465,11.66, 26.89
1656676012.9760232,13.14, 26.62
1656676014.0032225,11.36, 25.19
1656676015.0392437,11.44, 27.37
1656676016.0675902,15.81, 35.04
1656676017.0949996,17.93, 28.61
1656676018.1213062,12.17, 25.00
1656676019.14081,11.64, 26.92
1656676020.1674995,11.16, 26.09
1656676021.1970026,10.82, 27.07
1656676022.2241604,12.90, 25.86
1656676023.2543244,12.14, 26.51
1656676024.2826636,11.71, 24.19
1656676025.3089483,10.99, 27.15
1656676026.3357983,10.68, 25.54
1656676027.3663027,10.99, 25.72
1656676028.3982627,12.08, 26.60
1656676029.4267666,11.44, 25.53
1656676030.4596336,11.60, 27.34
1656676031.4887605,11.03, 26.60
1656676032.515779,12.20, 25.66
1656676033.5427096,12.16, 25.01
1656676034.5707934,11.28, 25.85
1656676035.5956545,14.32, 27.97
1656676036.621843,11.44, 27.93
1656676037.6440413,23.93, 33.74
1656676038.6747317,11.87, 27.83
1656676039.7050269,11.11, 28.17
1656676040.7386205,11.65, 29.13
1656676041.7683852,11.05, 29.53
1656676042.792484,14.88, 30.22
1656676043.824615,13.91, 28.00
1656676044.8450506,11.80, 29.50
1656676045.869574,11.83, 28.95
1656676046.8923779,10.77, 28.60
1656676047.9215314,12.18, 32.07
1656676048.946709,14.85, 62.81
1656676049.9741256,12.53, 135.99
1656676051.0048459,11.52, 21.29
1656676052.0456882,16.78, 32.45
1656676053.069338,14.32, 25.83
1656676054.0991545,11.81, 27.85
1656676055.1268945,11.32, 26.26
1656676056.157119,11.42, 26.55
1656676057.1915617,11.20, 24.52
1656676058.2152796,12.44, 26.42
1656676059.2445831,11.20, 26.61
1656676060.2665403,11.05, 27.92
1656676061.2931695,10.92, 25.64
