ts,ul_kBps,dl_kBps
1656939175.3257658,7.75, 27.21
1656939176.3272886,20.17, 74.91
1656939177.3293726,216.54, 4068.69
1656939178.3308592,144.99, 4422.07
1656939179.3324146,124.65, 4363.91
1656939180.3338954,141.02, 4598.69
1656939181.3348587,114.73, 4350.26
1656939182.3353865,128.84, 4578.29
1656939183.336872,133.62, 4374.98
1656939184.338352,143.63, 5039.27
1656939185.3391407,120.85, 4300.24
1656939186.3402917,127.74, 4711.42
1656939187.3417168,121.91, 4576.93
1656939188.3428419,125.77, 4613.87
1656939189.3442435,120.66, 4570.48
1656939190.3450387,118.83, 4719.54
1656939191.3464491,113.34, 4442.04
1656939192.3479257,102.92, 3398.99
1656939193.349428,117.23, 4960.50
1656939194.3508441,119.87, 4824.99
1656939195.3522947,121.79, 4607.23
1656939196.3544788,124.22, 4756.24
1656939197.3564045,128.39, 4749.98
1656939198.357863,122.34, 4673.23
1656939199.3589497,105.39, 4125.41
1656939200.3603709,103.93, 3427.24
1656939201.361764,116.56, 4297.07
1656939202.362872,122.26, 4641.91
1656939203.3643556,122.00, 4679.54
1656939204.3658347,128.44, 4795.24
1656939205.367081,112.40, 4405.84
1656939206.368494,128.96, 4882.02
1656939207.3698843,113.51, 4525.98
1656939208.3707871,124.47, 4832.27
1656939209.371961,115.52, 4334.88
1656939210.3734016,131.44, 4894.78
1656939211.3748298,127.43, 4786.98
1656939212.3758972,124.67, 4770.68
1656939213.3772638,129.61, 4940.82
1656939214.3785431,124.35, 4610.45
1656939215.3794053,126.95, 4739.62
1656939216.380773,128.56, 4697.76
1656939217.3821616,136.11, 5038.48
1656939218.3828652,131.88, 4732.81
1656939219.3842964,118.64, 4449.55
1656939220.385684,131.16, 4859.18
1656939221.3868678,115.33, 4344.03
1656939222.3883255,114.93, 4164.58
1656939223.3897443,135.35, 4729.07
1656939224.3908446,129.62, 4635.72
1656939225.3923013,129.77, 4681.23
1656939226.3936958,131.16, 4756.31
1656939227.3948298,131.86, 4833.95
1656939228.3956294,128.18, 4714.65
1656939229.3970869,102.15, 3714.48
1656939230.3985858,117.86, 4467.09
1656939231.4000883,129.64, 4978.35
