ts,ul_kBps,dl_kBps
1656939843.5044577,9.38, 40.80
1656939844.5285642,27.24, 2317.27
1656939845.5445032,6.51, 585.07
1656939846.5705764,14.00, 2477.31
1656939847.5988982,5.74, 54.36
1656939848.6271048,10.99, 3716.34
1656939849.6512406,11.42, 4651.76
1656939850.6841173,16.22, 3317.20
1656939851.703595,10.73, 3025.69
1656939852.7165737,9.35, 2896.54
1656939853.738845,22.63, 5109.90
1656939854.7595043,21.83, 5336.49
1656939855.7745225,30.91, 7860.38
1656939856.791446,22.59, 7486.11
1656939857.8165143,22.18, 7301.22
1656939858.8372328,16.01, 5114.10
1656939859.8638742,13.88, 3692.82
1656939860.8881273,11.10, 2721.73
1656939861.9181685,15.35, 3105.67
1656939862.941924,32.40, 3659.30
1656939863.9648368,35.47, 3849.90
1656939864.9975445,30.85, 3302.20
1656939866.0291436,34.62, 3707.36
1656939867.0591187,40.58, 3688.03
1656939868.0916944,39.32, 3749.52
1656939869.1239836,35.19, 3388.45
1656939870.1574738,29.83, 3189.62
1656939871.1854916,27.58, 3622.69
1656939872.2172174,38.49, 5394.73
1656939873.2391481,35.67, 5223.47
1656939874.274393,29.27, 3762.05
1656939875.3060458,31.07, 3497.17
1656939876.3372002,29.50, 4000.41
1656939877.3717902,34.86, 3713.10
1656939878.393611,36.92, 3725.23
1656939879.4154367,41.09, 3847.90
1656939880.457364,15.45, 1354.20
1656939881.4829779,41.99, 3846.32
1656939882.5070615,37.66, 3708.47
1656939883.5309203,45.65, 4445.96
1656939884.550356,48.27, 3955.72
1656939885.5849078,39.55, 3705.51
1656939886.6133645,38.56, 3817.79
1656939887.6450272,32.27, 3254.59
1656939888.6786432,43.37, 4296.20
1656939889.7106507,39.42, 3795.46
1656939890.7362614,39.42, 3649.66
1656939891.7557535,19.42, 3497.85
1656939892.7774057,2.35, 680.35
1656939893.7976449,1.90, 252.75
1656939894.8090599,0.34, 0.19
1656939895.8331647,4.35, 17.53
1656939896.8529556,13.40, 1154.90
1656939897.8789709,20.55, 1897.50
1656939898.897345,15.44, 789.13
1656939899.9502537,24.95, 2307.59
1656939900.9780214,7.11, 11.74
1656939902.0027015,11.69, 13.51
1656939903.0280151,20.39, 175.86
1656939904.0482507,11.17, 13.87
1656939905.0829785,15.92, 14.69
1656939906.1156263,11.91, 12.47
1656939907.1473358,11.10, 13.54
1656939908.1866086,15.27, 20.07
1656939909.2153313,11.40, 12.77
1656939910.2528183,11.30, 12.90
1656939911.2727141,10.73, 4.90
1656939912.3052592,19.05, 1392.64
1656939913.3264444,24.48, 3402.51
1656939914.3494272,18.61, 1850.63
1656939915.3832855,10.23, 5.94
1656939916.4120655,14.79, 123.55
1656939917.4322412,23.39, 2731.74
1656939918.4637716,30.21, 5056.90
1656939919.4870107,23.95, 398.77
1656939920.5206628,11.55, 36.59
1656939921.5525558,13.90, 18.21
1656939922.578299,14.99, 808.81
1656939923.6050866,13.52, 926.99
1656939924.6299326,10.15, 23.63
1656939925.6628897,10.82, 17.94
1656939926.6949623,13.00, 67.36
1656939927.7143567,11.92, 26.30
1656939928.7444854,11.15, 27.06
1656939929.7802777,11.55, 29.74
1656939930.8100677,12.86, 28.95
1656939931.836359,11.15, 27.00
1656939932.860139,12.67, 33.44
1656939933.88704,13.54, 30.77
1656939934.9099972,11.66, 29.73
1656939935.933493,11.53, 29.68
1656939936.9654503,11.77, 29.74
1656939937.986318,12.43, 29.70
1656939939.0103126,11.59, 29.53
1656939940.0371623,11.70, 27.89
1656939941.0705168,12.35, 29.38
1656939942.0972195,12.64, 29.46
1656939943.1288028,13.19, 30.77
1656939944.1510594,11.45, 29.50
1656939945.1735604,11.61, 28.89
1656939946.2111652,11.51, 25.89
1656939947.2466366,11.28, 27.34
1656939948.269526,12.03, 26.61
1656939949.2932937,11.31, 25.44
1656939950.318839,11.90, 21.36
1656939951.3408697,12.10, 23.53
1656939952.37416,14.03, 24.31
1656939953.4088542,11.29, 26.17
1656939954.4455335,10.98, 24.57
1656939955.4800467,11.14, 25.55
1656939956.50341,12.74, 31.51
1656939957.5284493,11.64, 27.18
1656939958.5576904,12.10, 24.79
1656939959.581349,11.51, 25.29
1656939960.6057448,13.79, 25.50
1656939961.6260748,11.13, 23.44
1656939962.6480284,12.44, 25.64
1656939963.6822867,12.51, 25.26
1656939964.7096076,11.38, 25.51
1656939965.7305462,13.73, 25.43
1656939966.7537386,12.02, 23.36
1656939967.7765794,12.39, 25.17
1656939968.8121428,11.34, 25.80
1656939969.8503764,11.09, 24.47
1656939970.8712606,11.45, 28.05
1656939971.8963387,12.59, 28.75
1656939972.931448,11.54, 32.83
1656939973.9522922,11.06, 31.38
1656939974.9771829,11.35, 27.81
1656939976.0076685,11.13, 28.84
1656939977.0308797,12.81, 31.59
1656939978.0557067,15.46, 66.95
1656939979.099979,11.46, 31.16
1656939980.1337717,11.59, 27.50
1656939981.1601396,14.40, 29.47
1656939982.181085,13.43, 30.83
1656939983.2150617,11.88, 30.04
1656939984.2494907,11.41, 28.03
1656939985.2762513,11.23, 29.27
1656939986.304329,12.11, 27.77
1656939987.3301764,11.71, 29.19
1656939988.3633406,11.91, 29.34
1656939989.3968844,11.22, 29.25
1656939990.429181,11.50, 28.75
1656939991.457082,11.57, 28.05
1656939992.50243,10.96, 19.34
1656939993.5416014,14.74, 45.15
1656939994.57322,11.37, 30.04
1656939995.5966208,11.60, 27.77
1656939996.6204882,11.12, 30.45
1656939997.6568935,11.71, 30.11
1656939998.6954856,12.30, 30.48
1656939999.730817,11.25, 29.34
1656940000.7633026,11.79, 29.30
1656940001.7956917,12.07, 27.99
1656940002.8314679,11.56, 30.00
1656940003.859884,11.81, 36.27
1656940004.8960383,14.28, 30.52
1656940005.9362106,11.54, 29.43
1656940006.9724922,14.54, 29.69
1656940008.0062625,11.77, 32.78
1656940009.0357652,11.91, 29.02
1656940010.0714648,11.37, 29.76
1656940011.0999694,12.26, 28.62
1656940012.132447,11.15, 30.55
1656940013.1660957,12.26, 31.28
1656940014.1886847,11.19, 28.83
1656940015.2181678,11.85, 28.04
1656940016.2547371,12.74, 27.94
1656940017.291434,11.56, 26.79
1656940018.3361933,12.12, 28.95
1656940019.3783998,11.74, 27.26
1656940020.4044378,10.50, 29.91
1656940021.42919,12.01, 28.02
1656940022.4533248,10.91, 29.74
1656940023.4917893,11.13, 30.36
1656940024.5216706,11.52, 27.81
1656940025.556496,11.84, 29.44
1656940026.6009893,15.42, 30.56
1656940027.6345155,12.01, 30.44
1656940028.659094,11.60, 30.19
1656940029.6806486,12.82, 30.57
1656940030.707617,11.56, 27.07
1656940031.7395747,7.03, 28.70
1656940032.768217,10.69, 35.65
1656940033.8036714,11.17, 27.26
1656940034.830914,10.83, 27.01
1656940035.86135,11.21, 29.63
1656940036.890186,15.48, 29.66
1656940037.9288466,11.30, 31.62
1656940038.9682043,12.26, 28.57
1656940040.0053813,11.90, 26.40
1656940041.0268102,11.25, 25.54
1656940042.0661085,12.11, 27.36
1656940043.1009548,12.11, 28.77
1656940044.1383972,12.28, 30.60
1656940045.1736746,12.50, 34.06
1656940046.1999404,11.42, 31.20
1656940047.2243855,12.69, 32.71
1656940048.2654393,12.34, 32.43
1656940049.3012085,12.23, 38.04
1656940050.3306367,12.84, 48.41
1656940051.36908,14.14, 101.79
1656940052.401098,18.82, 219.85
1656940053.437211,22.77, 2036.85
1656940054.4975908,16.54, 1330.90
1656940055.5391862,12.19, 51.14
1656940056.5740438,13.33, 50.59
1656940057.596544,12.38, 51.54
1656940058.6342032,12.80, 53.91
1656940059.667751,14.24, 51.41
1656940060.699778,12.74, 50.00
1656940061.7300158,12.81, 49.64
1656940062.7604926,12.53, 50.60
1656940063.7958221,12.77, 50.93
1656940064.8226814,12.25, 49.62
1656940065.8577914,12.80, 51.39
1656940066.8906872,14.69, 81.73
1656940067.9246774,12.61, 54.46
1656940068.9643548,12.75, 54.52
1656940069.9931707,13.07, 54.10
1656940071.0233102,15.07, 56.03
1656940072.0554247,13.42, 54.60
1656940073.0911336,12.12, 54.37
1656940074.126016,12.43, 52.99
1656940075.1679835,12.09, 52.53
1656940076.208392,11.98, 51.55
1656940077.2365053,15.93, 53.73
1656940078.2721891,12.76, 50.14
1656940079.2993243,12.90, 53.18
1656940080.3346953,21.70, 51.03
1656940081.3751004,13.68, 48.47
1656940082.4138355,12.56, 49.59
1656940083.44567,19.98, 66.11
1656940084.4762592,13.17, 47.56
1656940085.513921,12.35, 50.90
1656940086.5453384,16.82, 49.68
1656940087.5729594,13.18, 51.18
1656940088.611235,9.20, 50.62
1656940089.6469004,11.31, 48.45
1656940090.678638,12.05, 52.46
1656940091.7061381,13.22, 49.02
1656940092.750839,12.85, 49.81
1656940093.7730215,12.58, 51.68
1656940094.8137918,12.62, 47.82
1656940095.847741,15.62, 65.56
1656940096.886796,13.29, 48.25
1656940097.912889,12.74, 46.76
1656940098.9431272,12.64, 50.44
1656940099.9651344,12.31, 51.36
1656940100.988197,11.78, 50.69
1656940102.0184429,13.20, 52.58
1656940103.055573,12.83, 48.98
1656940104.0878098,13.20, 49.69
1656940105.118117,15.81, 51.78
1656940106.1500652,12.07, 51.45
1656940107.1747005,13.69, 48.81
1656940108.2096715,13.00, 51.38
1656940109.2418232,12.91, 47.52
1656940110.2787194,12.59, 50.17
1656940111.313063,12.41, 46.90
1656940112.3501859,12.90, 51.40
1656940113.3712301,11.90, 38.40
1656940114.4053407,12.46, 62.56
1656940115.4423542,12.75, 53.76
1656940116.4719846,13.32, 47.65
1656940117.5022671,12.97, 50.77
1656940118.5395103,12.91, 52.95
1656940119.5767875,12.16, 50.41
1656940120.612313,12.85, 52.99
1656940121.6372402,12.87, 50.76
1656940122.67803,15.56, 52.86
1656940123.7089355,12.63, 53.01
1656940124.7416165,12.33, 50.49
1656940125.7787356,12.29, 52.16
1656940126.8137205,14.63, 50.55
1656940127.8493266,12.56, 50.92
1656940128.8830326,12.68, 48.21
1656940129.9062488,13.04, 51.28
1656940130.9406512,12.79, 50.23
1656940131.9780917,12.86, 47.23
1656940133.0177062,12.31, 45.36
1656940134.054741,15.18, 53.76
1656940135.0899103,12.75, 52.22
1656940136.1155014,14.64, 46.19
1656940137.144893,12.17, 54.37
1656940138.185852,12.94, 52.46
1656940139.217727,11.97, 50.12
1656940140.2442327,12.51, 51.16
1656940141.28255,12.00, 49.71
1656940142.3088114,13.34, 47.88
1656940143.3530407,12.05, 50.56
1656940144.3903024,12.98, 51.24
1656940145.4324565,12.30, 51.08
1656940146.4614184,12.46, 48.56
1656940147.4908004,12.27, 50.04
1656940148.5132015,14.02, 53.71
1656940149.5416238,12.28, 49.54
1656940150.5803788,12.85, 50.91
1656940151.6173983,12.80, 49.61
1656940152.6484027,12.38, 51.47
1656940153.6815016,18.47, 56.21
1656940154.7119803,12.71, 48.45
1656940155.755695,13.22, 48.57
1656940156.7889535,12.86, 46.96
1656940157.826623,12.27, 48.17
1656940158.8663661,12.57, 47.87
1656940159.89964,12.29, 49.38
1656940160.9268346,12.21, 50.98
1656940161.9546022,12.17, 47.16
1656940162.992094,17.93, 48.78
1656940164.0252686,12.49, 51.61
1656940165.061131,15.14, 48.03
1656940166.0985625,13.19, 47.92
1656940167.127297,13.35, 46.12
1656940168.160991,12.48, 44.66
1656940169.189756,13.04, 49.15
1656940170.2320848,12.31, 46.01
1656940171.2651665,13.24, 49.17
1656940172.29715,13.47, 47.57
1656940173.3331516,13.48, 48.77
1656940174.367553,12.94, 46.57
1656940175.4009297,12.68, 46.64
1656940176.4419937,12.51, 46.88
1656940177.4785762,12.77, 46.09
1656940178.5140073,13.04, 48.65
1656940179.5527833,12.91, 45.47
1656940180.589761,12.90, 49.11
1656940181.632984,13.07, 46.36
