event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656588065738,Linux_643,1656588065620
avatar_selected,1656587942154,Linux_780,1656587942027
link_access,1656587706924,Linux_908,1656587706792
avatar_selected,1656588018909,Linux_908,1656588018784
avatar_selected,1656587987739,Linux_4,1656587987603
joined_room,1656588021429,Linux_278,1656588021304
avatar_selected,1656587978107,Linux_229,1656587977984
joined_room,1656588004866,Linux_661,1656588004739
link_access,1656587705394,Linux_55,1656587705267
joined_room,1656588026472,Linux_643,1656588026351
link_access,1656587705586,Linux_4,1656587705433
link_access,1656587705934,Linux_384,1656587705812
joined_room,1656587983447,Linux_638,1656587983322
link_access,1656587704950,Linux_229,1656587704832
joined_room,1656588038946,Linux_766,1656588038828
avatar_selected,1656588061170,Linux_384,1656588061047
avatar_selected,1656587989916,Linux_638,1656587989775
link_access,1656587707181,Linux_638,1656587707027
avatar_selected,1656587974982,Linux_236,1656587974837
joined_room,1656588011066,Linux_250,1656588010952
avatar_selected,1656588060603,Linux_315,1656588060482
link_access,1656587705013,Linux_780,1656587704879
link_access,1656587706006,Linux_661,1656587705874
joined_room,1656588007862,Linux_908,1656588007745
avatar_selected,1656588051620,Linux_463,1656588051499
joined_room,1656588033278,Linux_711,1656588033157
joined_room,1656587983116,Linux_4,1656587982990
avatar_selected,1656588024830,Linux_250,1656588024713
link_access,1656587705269,Linux_711,1656587705143
joined_room,1656588021127,Linux_463,1656588021007
joined_room,1656587975746,Linux_229,1656587975626
joined_room,1656587940644,Linux_780,1656587940313
avatar_selected,1656588040054,Linux_278,1656588039911
link_access,1656587706225,Linux_315,1656587705633
link_access,1656587687070,Linux_296,1656587686943
joined_room,1656587973147,Linux_236,1656587972853
avatar_selected,1656587977123,Linux_55,1656587976996
joined_room,1656587974527,Linux_55,1656587974271
link_access,1656587703638,Linux_250,1656587703506
link_access,1656587704032,Linux_278,1656587703904
avatar_selected,1656588013650,Linux_661,1656588013508
joined_room,1656588029166,Linux_315,1656588029050
link_access,1656587704163,Linux_463,1656587704037
link_access,1656587706236,Linux_236,1656587706101
link_access,1656587705740,Linux_766,1656587705608
link_access,1656587705773,Linux_643,1656587705496
joined_room,1656588024021,Linux_384,1656588023697
