event_id,server_timestamp,client_id,client_timestamp
link_access,1657287862965,Windows_536,1657287862473
joined_room,1657287951367,Windows_624,1657287950928
joined_room,1657287951012,Windows_105,1657287950575
joined_room,1657287939336,Windows_123,1657287938894
joined_room,1657287868705,Windows_536,1657287868159
link_access,1657287917067,Windows_105,1657287916631
joined_room,1657287944782,Windows_457,1657287944337
link_access,1657287916916,Windows_123,1657287916484
link_access,1657287917021,Windows_457,1657287916572
avatar_selected,1657287951563,Windows_624,1657287951130
link_access,1657287916960,Windows_624,1657287916522
link_access,1657287919937,Windows_339,1657287919830
avatar_selected,1657287932296,Windows_339,1657287932189
joined_room,1657287932075,Windows_339,1657287931941
avatar_selected,1657287951208,Windows_105,1657287950770
