ts,ul_kBps,dl_kBps
1657287913.5626953,9.31, 38.11
1657287914.5865037,17.48, 125.04
1657287915.6065052,123.87, 13948.67
1657287916.627503,50.73, 5060.04
1657287917.6465049,19.05, 8577.49
1657287918.6655009,101.29, 30224.26
1657287919.6885052,68.65, 28474.79
1657287920.7085023,55.15, 31426.98
1657287921.7248838,40.13, 26737.93
1657287922.745804,26.54, 20703.87
1657287923.754074,33.01, 19271.35
1657287924.7770271,17.06, 8379.06
1657287925.7967472,14.10, 6564.84
1657287926.8157778,14.09, 9744.33
1657287927.821883,14.08, 10756.93
1657287928.8294325,68.19, 24089.39
1657287929.8420594,102.97, 31484.93
1657287930.861067,116.80, 30802.17
1657287931.88107,136.01, 30703.66
1657287932.9000728,126.98, 27368.36
1657287933.919102,149.66, 22317.97
1657287934.938087,112.22, 23578.43
1657287935.9581394,122.58, 24007.69
1657287936.9731653,121.27, 23318.28
1657287937.988138,116.96, 24180.05
1657287939.0041463,126.87, 21672.20
1657287940.0181453,130.40, 24854.29
1657287941.0382154,122.19, 24142.57
1657287942.0558276,121.32, 23555.30
1657287943.0738335,112.32, 22483.73
1657287944.0939133,104.21, 23613.63
1657287945.1139681,118.32, 24235.14
1657287946.1269667,107.00, 21362.49
1657287947.140964,102.44, 21420.26
1657287948.1529815,97.54, 13237.48
1657287949.1649659,51.95, 3460.87
1657287950.1809669,48.97, 3040.40
1657287951.1949644,64.18, 3147.87
1657287952.2059648,81.97, 5343.49
1657287953.2179685,60.78, 5430.14
1657287954.2269669,45.07, 149.91
1657287955.2429683,46.87, 155.46
1657287956.256965,48.48, 158.79
1657287957.2789679,50.03, 176.45
1657287958.2899663,48.58, 173.57
1657287959.3029635,67.10, 389.73
1657287960.316964,45.49, 171.64
1657287961.329965,42.77, 144.31
1657287962.3469677,42.02, 151.75
1657287963.3639657,45.19, 169.36
1657287964.3759687,44.35, 160.86
1657287965.3929708,40.82, 143.53
1657287966.4139707,42.88, 154.30
1657287967.4279656,39.64, 148.90
1657287968.4399662,41.20, 144.29
1657287969.453965,43.90, 146.94
1657287970.46797,41.58, 166.66
1657287971.4839673,40.14, 140.75
1657287972.4919696,39.08, 133.59
1657287973.5059652,53.79, 174.69
1657287974.5179663,51.85, 169.94
1657287975.536965,41.08, 152.38
1657287976.5549648,41.21, 151.74
1657287977.5729654,46.60, 168.04
1657287978.5909672,43.29, 167.54
1657287979.6039686,39.69, 160.52
1657287980.6179662,38.51, 187.34
1657287981.6319673,44.29, 218.50
1657287982.643963,47.76, 162.59
1657287983.6629672,42.46, 150.95
1657287984.677968,42.34, 149.09
1657287985.6989675,43.36, 162.15
1657287986.7149632,45.31, 182.12
1657287987.733969,43.38, 174.65
1657287988.7499669,40.97, 189.84
1657287989.7629702,42.97, 213.43
1657287990.7819674,45.06, 161.84
1657287991.7979639,42.54, 157.56
1657287992.8139648,42.96, 163.84
1657287993.8309655,43.87, 168.28
1657287994.847966,48.15, 173.96
1657287995.8589673,48.32, 167.19
1657287996.873964,44.72, 224.16
1657287997.8839674,40.96, 210.17
1657287998.8999674,46.63, 229.72
1657287999.9099672,43.76, 167.64
1657288000.9269674,43.75, 168.18
1657288001.9399664,54.31, 197.44
1657288002.952969,46.35, 166.22
1657288003.9669685,49.74, 186.24
1657288004.9769647,50.76, 182.03
1657288005.9869673,50.66, 187.64
1657288007.001965,50.77, 195.88
1657288008.0139682,45.11, 189.02
1657288009.0269692,48.89, 216.47
1657288010.0479653,50.02, 243.20
1657288011.0599656,47.90, 186.70
1657288012.073965,48.15, 181.93
1657288013.0879645,52.40, 189.70
1657288014.1029668,57.81, 209.52
1657288015.1169665,51.70, 214.52
1657288016.126968,47.74, 232.43
1657288017.1479714,50.18, 259.48
1657288018.1599667,48.10, 287.65
1657288019.172965,49.83, 492.68
1657288020.1849651,49.86, 826.80
1657288021.1989682,53.13, 1476.15
1657288022.213966,53.37, 2309.96
1657288023.2289681,48.46, 720.92
1657288024.2469635,45.47, 181.98
1657288025.2639687,48.39, 191.49
1657288026.2749672,49.53, 192.54
1657288027.2909656,52.59, 199.07
1657288028.3039641,51.66, 199.05
