event_id,server_timestamp,client_id,client_timestamp
link_access,1657289076414,Windows_282,1657289075916
avatar_selected,1657289120639,Windows_879,1657289120194
avatar_selected,1657289115222,Windows_914,1657289114773
avatar_selected,1657289117515,Windows_282,1657289117059
link_access,1657289076304,Windows_879,1657289075859
avatar_selected,1657289126935,Windows_63,1657289126475
joined_room,1657289115002,Windows_914,1657289114558
link_access,1657289076984,Windows_373,1657289075987
joined_room,1657289115489,Windows_373,1657289115052
avatar_selected,1657289136725,Windows_334,1657289136261
joined_room,1657289038253,Windows_422,1657289037812
link_access,1657289076729,Windows_63,1657289076272
joined_room,1657289133718,Windows_334,1657289133231
link_access,1657289077125,Windows_914,1657289076394
link_access,1657289076894,Windows_865,1657289076446
link_access,1657289087049,Windows_128,1657289086928
link_access,1657289076814,Windows_477,1657289076346
joined_room,1657289120170,Windows_879,1657289119727
link_access,1657289032913,Windows_422,1657289032449
joined_room,1657289100863,Windows_128,1657289100733
avatar_selected,1657289127909,Windows_865,1657289127467
avatar_selected,1657289115795,Windows_373,1657289115361
joined_room,1657289127320,Windows_865,1657289126865
avatar_selected,1657289101120,Windows_128,1657289100981
link_access,1657289076954,Windows_334,1657289076487
joined_room,1657289117292,Windows_282,1657289116822
joined_room,1657289126631,Windows_63,1657289126156
