ts,ul_kBps,dl_kBps
1657292049.926385,0.34, 0.53
1657292050.954046,4.95, 19.62
1657292051.980417,25.46, 2234.15
1657292052.9989364,15.62, 2701.98
1657292054.0342388,8.83, 71.74
1657292055.0627234,23.15, 3876.84
1657292056.0911527,30.68, 7198.80
1657292057.1179845,32.95, 15242.35
1657292058.1332767,31.43, 18071.52
1657292059.1537843,31.58, 17925.33
1657292060.180287,43.80, 24988.76
1657292061.194942,46.55, 25990.10
1657292062.2205162,29.05, 14834.18
1657292063.2444851,6.37, 363.37
1657292064.2619622,1.78, 13.71
1657292065.2817192,8.47, 2970.30
1657292066.3687675,12.21, 64.82
1657292067.4275682,36.81, 5890.62
1657292068.5021343,36.50, 2962.09
1657292069.5261767,36.15, 3064.85
1657292070.554869,37.08, 3096.93
1657292071.5909302,36.42, 3076.51
1657292072.6236672,37.03, 3036.48
1657292073.656623,38.58, 3074.40
1657292074.6956062,39.44, 3103.38
1657292075.7333348,35.38, 2923.77
1657292076.7743607,36.77, 3092.59
1657292077.8031816,37.48, 3065.99
1657292078.8390465,37.21, 3177.51
1657292079.8711557,34.53, 3093.38
1657292080.9173996,37.49, 3081.72
1657292081.9648576,45.98, 3068.13
1657292083.001546,23.00, 1340.42
1657292084.0325701,10.46, 18.96
1657292085.0746577,11.72, 18.26
1657292086.1117334,9.89, 20.15
1657292087.135811,9.13, 21.01
1657292088.1606297,10.64, 22.72
1657292089.196089,11.93, 21.71
1657292090.222982,10.13, 22.02
1657292091.2512357,11.02, 21.56
1657292092.273713,16.72, 30.78
1657292093.2997274,16.77, 32.23
1657292094.3326309,14.78, 39.41
1657292095.3571484,1254.36, 46.41
1657292096.3883982,12.21, 21.78
1657292097.413474,637.42, 38.98
1657292098.4450114,14.66, 24.70
1657292099.4738188,12.94, 28.39
1657292100.5096662,12.93, 29.13
1657292101.5380902,13.74, 29.45
1657292102.5608683,15.65, 32.43
1657292103.587413,13.73, 29.55
1657292104.6152315,12.11, 28.81
1657292105.6459248,12.21, 29.21
1657292106.6711018,11.49, 28.94
1657292107.69137,15.28, 31.78
1657292108.717451,14.35, 30.48
1657292109.7460666,32.05, 47.73
1657292110.7768373,21.58, 189.34
1657292111.818788,13.56, 29.79
1657292112.8562026,60.57, 32.91
1657292113.8901746,13.52, 28.03
1657292114.9174972,16.66, 37.48
1657292115.9426346,14.27, 28.86
1657292116.979833,12.96, 28.32
1657292118.019882,11.67, 29.74
1657292119.055839,11.79, 25.12
1657292120.085855,15.17, 39.11
1657292121.1134489,13.76, 28.12
1657292122.1381307,12.27, 26.95
1657292123.169961,14.42, 28.33
1657292124.1967492,14.43, 30.52
1657292125.2321029,11.93, 29.12
1657292126.2673755,13.50, 28.62
1657292127.3026078,16.60, 32.69
1657292128.3266194,13.70, 31.48
1657292129.368907,13.86, 29.49
1657292130.4045055,13.05, 28.54
1657292131.433179,11.73, 28.67
1657292132.4570255,17.47, 2145.81
1657292133.4851108,19.67, 2885.05
1657292134.5294032,13.28, 28.80
1657292135.5692358,14.57, 26.88
1657292136.599013,13.25, 29.06
1657292137.639336,18.49, 33.53
1657292138.676192,9.70, 29.52
1657292139.719276,11.89, 28.45
1657292140.7538526,13.87, 30.10
1657292141.7900043,14.67, 24.54
1657292142.8266902,14.91, 28.74
1657292143.8577313,14.14, 28.49
1657292144.8905122,13.20, 28.47
1657292145.921371,14.19, 28.88
1657292146.9607637,14.21, 29.47
1657292148.0006075,18.44, 30.48
1657292149.0445566,14.30, 30.53
1657292150.0711784,13.44, 29.71
1657292151.101116,25.71, 6723.41
1657292152.1433113,14.33, 29.72
1657292153.1782084,15.62, 30.91
1657292154.2109766,14.36, 28.61
1657292155.2343786,15.72, 29.04
1657292156.2584674,14.37, 29.60
1657292157.2910945,14.18, 29.90
1657292158.3229535,14.73, 31.99
1657292159.3640919,13.75, 29.18
1657292160.401266,12.57, 29.52
1657292161.442679,11.29, 28.77
1657292162.4823985,5.12, 30.28
1657292163.5044565,10.49, 29.12
1657292164.5305228,16.37, 27.28
1657292165.573155,13.98, 27.42
1657292166.6057844,13.97, 26.66
1657292167.6431015,13.94, 28.15
1657292168.6742022,14.93, 27.26
1657292169.705705,14.95, 28.09
1657292170.747794,14.56, 26.36
1657292171.7820723,13.65, 27.87
1657292172.813755,12.77, 26.41
1657292173.849765,12.95, 35.66
1657292174.884555,7.87, 26.24
1657292175.9077027,13.23, 26.73
1657292176.9418793,12.12, 26.34
1657292177.9768605,15.52, 29.10
1657292179.017169,12.08, 26.90
1657292180.0528262,11.67, 25.50
1657292181.0853038,14.49, 23.93
1657292182.119163,13.88, 27.51
1657292183.1581233,15.65, 27.26
1657292184.197718,14.97, 27.19
1657292185.2395859,13.65, 25.39
1657292186.2757819,14.27, 24.17
1657292187.3150182,14.66, 29.72
1657292188.3510666,15.53, 28.43
1657292189.391754,21.21, 35.54
1657292190.4178386,14.89, 28.78
1657292191.4481776,14.87, 26.63
1657292192.4859073,13.09, 28.53
1657292193.527729,15.41, 27.84
1657292194.5547085,14.53, 28.24
1657292195.585122,16.06, 31.09
1657292196.6232138,12.95, 26.14
1657292197.662788,15.52, 31.60
1657292198.6877728,14.98, 27.79
1657292199.7266116,13.57, 26.69
1657292200.75325,15.29, 51.41
1657292201.7830997,14.06, 23.69
1657292202.8127306,14.90, 26.98
1657292203.8388252,15.22, 26.81
1657292204.8677025,15.48, 28.45
1657292205.9058175,12.70, 26.72
1657292206.9525824,13.12, 26.94
1657292207.9807239,15.56, 25.97
1657292209.014102,14.86, 26.71
1657292210.0440536,13.87, 24.36
1657292211.075691,14.42, 24.45
1657292212.113569,13.22, 24.18
1657292213.1568387,11.25, 25.14
1657292214.194673,14.64, 26.26
1657292215.2319543,14.05, 26.09
1657292216.2756288,15.35, 26.71
1657292217.3017752,14.60, 26.00
1657292218.332395,15.27, 27.63
1657292219.371855,14.52, 26.83
1657292220.406987,14.36, 26.68
1657292221.4461708,13.81, 27.26
1657292222.4809594,12.94, 26.79
1657292223.5205774,15.41, 28.48
1657292224.5635478,13.83, 25.95
1657292225.6011293,14.30, 26.40
1657292226.6427054,14.63, 26.17
1657292227.675478,14.50, 29.32
1657292228.7214174,9.28, 27.86
1657292229.763233,11.98, 26.82
1657292230.7949114,14.03, 24.12
1657292231.8233204,13.34, 26.40
1657292232.856235,14.11, 28.10
1657292233.8801534,14.04, 26.59
1657292234.9099379,12.51, 26.56
1657292235.9469619,17.44, 30.18
1657292236.975831,13.67, 27.11
1657292238.0055797,13.64, 26.80
1657292239.047102,14.75, 27.26
1657292240.0743556,13.71, 26.82
1657292241.1164534,14.47, 27.18
1657292242.1549895,13.76, 28.32
1657292243.1840985,14.12, 26.82
1657292244.2125473,14.29, 26.41
1657292245.2514672,13.87, 25.99
1657292246.2811866,13.59, 26.93
1657292247.313675,16.30, 27.78
1657292248.3438303,17.91, 28.40
1657292249.3829594,13.59, 26.80
1657292250.4208333,16.43, 28.88
1657292251.4633734,13.80, 26.38
1657292252.4952087,13.15, 27.61
1657292253.5251734,13.87, 28.51
1657292254.5649443,13.14, 25.42
1657292255.5945914,13.52, 26.11
1657292256.6372309,14.06, 25.59
1657292257.677936,13.95, 29.00
1657292258.7151806,17.97, 28.67
1657292259.7567794,14.61, 27.54
1657292260.7991917,14.22, 26.83
1657292261.8267086,14.71, 26.44
1657292262.8627708,14.93, 26.54
1657292263.8978574,14.72, 28.49
1657292264.9240112,14.16, 25.95
1657292265.9501762,24.53, 42.13
1657292266.9913943,13.66, 28.87
1657292268.0345035,14.88, 27.38
1657292269.0606923,14.71, 27.49
1657292270.088481,17.53, 30.38
1657292271.1124907,15.46, 38.31
1657292272.1518404,14.34, 28.03
1657292273.1930268,15.42, 27.46
1657292274.2260313,14.73, 29.16
1657292275.270504,16.28, 29.50
1657292276.3016117,14.18, 27.80
1657292277.3275523,17.01, 30.51
1657292278.3715718,15.73, 29.18
1657292279.4147696,15.49, 33.36
1657292280.4520938,15.06, 27.05
1657292281.4837089,12.39, 26.19
1657292282.5185034,12.47, 28.44
1657292283.5583637,16.46, 179.25
1657292284.5838869,14.18, 24.59
1657292285.614003,14.49, 25.81
1657292286.649161,14.75, 27.45
1657292287.694328,14.54, 29.31
1657292288.7235403,18.07, 28.04
1657292289.7625878,14.03, 25.99
1657292290.790816,13.50, 26.19
1657292291.8275652,13.38, 833.14
