event_id,server_timestamp,client_id,client_timestamp
joined_room,1657293669925,Windows_133,1657293669441
joined_room,1657293621931,Windows_445,1657293621286
link_access,1657293660298,Windows_133,1657293659815
link_access,1657293656342,Windows_275,1657293656141
link_access,1657293660315,Windows_974,1657293659842
avatar_selected,1657293672663,Windows_974,1657293672196
joined_room,1657293672248,Windows_974,1657293671781
avatar_selected,1657293666682,Windows_275,1657293666478
joined_room,1657293666458,Windows_275,1657293666244
link_access,1657293616048,Windows_445,1657293615451
