ts,ul_kBps,dl_kBps
1657287916.1396203,0.21, 1.01
1657287917.1917784,4.62, 13.99
1657287918.2203274,25.50, 2176.19
1657287919.2499855,12.08, 1383.18
1657287920.2930257,6.26, 1234.53
1657287921.3113973,19.05, 86.17
1657287922.332087,16.43, 6758.14
1657287923.352341,16.83, 8912.50
1657287924.3822844,37.80, 19850.12
1657287925.405006,40.72, 24469.97
1657287926.4312608,43.13, 26399.39
1657287927.4447558,36.75, 21722.41
1657287928.4635234,77.63, 20018.11
1657287929.4898179,1.22, 248.40
1657287930.5118475,0.43, 2.85
1657287931.5347211,0.24, 0.13
1657287932.5631657,6.41, 40.19
1657287933.5944097,46.25, 5482.35
1657287934.6177797,30.06, 2985.19
1657287935.6428652,36.10, 3142.12
1657287936.6713953,33.52, 3090.78
1657287937.6979122,33.51, 2917.44
1657287938.7206745,34.27, 2831.74
1657287939.7501032,35.96, 3073.67
1657287940.7776675,36.81, 2906.97
1657287941.8139794,33.53, 3089.50
1657287942.8385541,33.84, 3045.98
1657287943.8725424,31.83, 3039.38
1657287944.8952973,43.02, 2943.42
1657287945.9161851,35.82, 3052.02
1657287946.9492013,33.53, 4190.07
1657287947.980695,34.97, 3014.01
1657287949.0103333,36.62, 3134.08
1657287950.0457559,12.48, 422.49
1657287951.0788207,10.39, 22.36
1657287952.1043005,9.38, 40.16
1657287953.139196,18.65, 2220.18
1657287954.1757672,6.91, 39.04
1657287955.2026486,9.49, 41.41
1657287956.2362413,9.39, 41.56
1657287957.258414,9.64, 45.89
1657287958.2906256,9.82, 45.17
1657287959.3184402,12.01, 43.13
1657287960.3582623,11.40, 43.78
1657287961.400782,11.01, 41.28
1657287962.4370377,11.77, 36.55
1657287963.4591115,13.68, 40.27
1657287964.5020795,9.88, 40.40
1657287965.5305567,9.34, 36.67
1657287966.5561056,11.21, 37.77
1657287967.5848162,9.32, 40.77
1657287968.6065328,10.39, 35.82
1657287969.6315975,10.43, 35.43
1657287970.6561193,15.17, 41.64
1657287971.6805265,9.30, 36.67
