event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656859487369,Linux_991,1656859487260
link_access,1656859417909,Windows_97,1656859417463
joined_room,1656859485686,Linux_991,1656859485580
link_access,1656859417368,Linux_245,1656859417252
joined_room,1656859479760,Linux_593,1656859479631
avatar_selected,1656859489197,Linux_245,1656859489077
link_access,1656859417132,Linux_593,1656859417020
joined_room,1656859451230,Windows_97,1656859450781
avatar_selected,1656859488401,Linux_987,1656859488295
link_access,1656859314501,Linux_342,1656859314228
link_access,1656859417225,Linux_991,1656859417046
link_access,1656859417772,Linux_987,1656859417664
avatar_selected,1656859481197,Linux_593,1656859481080
joined_room,1656859486575,Linux_987,1656859486468
joined_room,1656859487206,Linux_245,1656859487095
avatar_selected,1656859451472,Windows_97,1656859451026
