event_id,server_timestamp,client_id,client_timestamp
joined_room,1656858717876,Windows_904,1656858717233
avatar_selected,1656858730183,Linux_91,1656858730021
link_access,1656858684234,Windows_904,1656858683797
avatar_selected,1656858718127,Windows_904,1656858717490
joined_room,1656858728856,Linux_91,1656858728699
link_access,1656858682427,Linux_999,1656858682162
link_access,1656858682958,Linux_91,1656858682249
joined_room,1656858732496,Linux_999,1656858732246
link_access,1656858579668,Linux_295,1656858579504
avatar_selected,1656858733291,Linux_999,1656858733127
