ts,ul_kBps,dl_kBps
1657376335.301324,19.07, 101.29
1657376336.5329182,40.29, 137.96
1657376337.5518541,238.84, 7614.04
1657376338.5699818,178.31, 11176.85
1657376339.596966,190.07, 10657.78
1657376340.6256924,183.36, 10892.50
1657376341.6505902,130.87, 10170.32
1657376342.6985214,130.70, 9751.39
1657376343.7271767,130.16, 10393.69
1657376344.8050892,89.13, 10587.39
1657376345.839307,115.67, 11824.58
1657376346.8785086,294.11, 11372.53
1657376347.9031787,338.11, 10694.42
1657376348.9441175,343.22, 10595.91
1657376349.9716713,271.75, 11202.01
1657376350.9900222,240.22, 11065.37
1657376352.0052078,269.17, 11893.53
1657376353.0168774,365.60, 11881.42
1657376354.032861,344.23, 11789.14
1657376355.0556242,294.10, 12143.26
1657376356.069069,423.04, 11860.75
1657376357.095159,382.96, 11907.02
1657376358.120348,391.70, 9487.62
1657376359.1543899,398.86, 10259.60
1657376360.1796186,326.54, 10896.22
1657376361.2077808,449.08, 10182.49
1657376362.2341259,400.97, 10943.38
1657376363.250049,245.08, 8567.73
1657376364.265952,398.81, 9868.81
1657376365.2835763,338.53, 8610.06
1657376366.3002589,226.39, 10441.26
1657376367.3160205,304.05, 8378.45
1657376368.3326933,218.46, 5371.99
1657376369.350734,230.64, 5971.60
1657376370.3684738,219.85, 5981.20
1657376371.3908362,211.43, 6095.98
1657376372.4055517,233.13, 6020.49
1657376373.4261117,227.09, 7104.51
1657376374.4567468,248.85, 7015.36
1657376375.4725327,259.02, 6262.23
1657376376.4914126,165.30, 6421.72
1657376377.5063968,139.15, 5945.98
1657376378.5351238,134.23, 5922.52
1657376379.5543342,253.39, 6149.85
1657376380.5704124,218.78, 6109.47
1657376381.589425,235.68, 6035.13
1657376382.6075895,112.17, 5706.73
1657376383.6368973,153.00, 5459.76
1657376384.6545417,224.95, 6292.43
1657376385.6766813,192.81, 5323.51
1657376386.6958091,232.57, 6279.66
1657376387.718483,212.20, 5561.26
1657376388.7352312,140.12, 5587.13
1657376389.7628076,129.26, 6064.22
1657376390.7915058,86.61, 4438.52
1657376391.8213887,169.15, 4599.25
1657376392.8401966,155.24, 4775.82
1657376393.8615274,176.53, 4695.42
1657376394.8904457,232.78, 5680.06
1657376395.9076931,183.82, 5936.83
1657376396.9242823,187.58, 4443.95
1657376397.9457438,228.05, 5568.41
1657376398.965126,249.30, 5935.63
1657376399.9883833,177.92, 5350.24
1657376401.0128703,108.06, 7061.81
1657376402.0310485,107.20, 5995.96
1657376403.0511203,174.00, 10386.00
1657376404.0763607,151.66, 8836.00
1657376405.1283276,207.43, 9925.09
1657376406.1527214,122.10, 8430.87
1657376407.1837993,113.67, 7690.90
1657376408.2110996,104.54, 7599.10
1657376409.2376385,130.78, 7067.39
1657376410.2629194,151.55, 9355.16
1657376411.2896266,209.45, 10099.82
1657376412.306133,241.71, 11191.73
1657376413.3243902,164.06, 8725.39
1657376414.346084,156.41, 9894.45
1657376415.3782034,202.76, 10476.31
1657376416.4038696,184.28, 9626.12
1657376417.4353034,193.10, 10022.01
1657376418.462638,154.30, 9695.46
1657376419.4916399,147.81, 10215.26
1657376420.5164304,217.01, 9030.02
1657376421.5505066,155.53, 8650.08
1657376422.5755844,156.87, 7763.05
1657376423.6014194,195.76, 10471.70
1657376424.630031,168.46, 10196.68
1657376425.6663551,162.78, 10109.21
1657376426.6917527,168.02, 11159.21
1657376427.7193165,194.32, 9948.62
1657376428.7475903,218.25, 11655.00
1657376429.7768652,226.17, 11842.96
1657376430.8014202,228.15, 11312.20
1657376431.8292058,230.05, 11545.53
1657376432.859432,234.98, 10978.90
1657376433.8901324,187.18, 10028.98
1657376434.9237194,160.71, 9707.80
1657376435.9575353,162.40, 9233.73
1657376436.9797184,207.51, 9241.24
1657376438.006232,163.92, 8323.02
1657376439.0368989,140.89, 8606.85
1657376440.0609107,142.71, 7361.00
1657376441.097953,182.10, 9267.05
1657376442.1181545,177.71, 8752.72
1657376443.141946,182.53, 9781.68
1657376444.1774285,129.35, 9751.65
1657376445.2026002,198.49, 10433.89
1657376446.2264242,192.75, 9689.77
1657376447.2497482,213.52, 9849.92
1657376448.2769957,188.80, 9339.46
1657376449.3114564,181.24, 9941.43
1657376450.3414261,170.56, 9503.92
1657376451.3996556,258.28, 11450.59
1657376452.4283938,231.93, 11130.01
1657376453.461963,226.87, 10743.07
1657376454.5016477,151.54, 8377.38
1657376455.8185,125.94, 7550.54
1657376456.8839822,218.90, 11579.45
1657376457.9332254,223.67, 12101.85
1657376458.9537423,247.83, 11273.55
1657376460.0529122,226.91, 11506.32
1657376461.1683974,226.97, 11356.24
1657376462.235862,213.59, 11948.08
1657376463.3395762,218.82, 11403.63
1657376464.3913796,234.27, 11207.71
1657376465.4141788,222.26, 11453.89
1657376466.4483085,245.67, 11103.49
1657376467.475597,260.40, 12355.53
1657376468.507195,247.42, 11675.65
1657376469.536058,181.53, 10539.23
1657376470.5737932,205.68, 10338.79
1657376471.6086535,187.67, 8007.35
1657376472.62509,122.63, 6630.16
1657376473.6541176,43.37, 1154.55
1657376474.6854792,133.75, 6808.09
1657376475.7125587,49.39, 1536.03
1657376476.7436805,104.29, 5998.85
1657376477.7687376,168.65, 7263.30
1657376478.7980828,179.34, 8816.99
1657376479.8256397,250.71, 10699.92
1657376480.8411708,224.78, 11196.93
1657376481.8697042,248.77, 10907.72
1657376482.890218,208.31, 9217.51
1657376483.9200697,203.47, 9389.07
1657376484.942875,255.30, 10842.80
1657376485.9743922,221.58, 10699.86
1657376487.005796,266.05, 11787.08
1657376488.0299766,241.84, 11327.04
1657376489.061683,259.73, 12116.79
1657376490.079317,243.98, 10584.04
1657376491.110015,254.05, 11881.00
1657376492.1425538,193.61, 9800.92
1657376493.1692433,197.73, 10690.34
1657376494.1971707,191.69, 10422.05
1657376495.225249,276.99, 12010.54
1657376496.2528622,273.61, 11696.29
1657376497.281711,192.95, 10077.26
1657376498.3147569,258.09, 11762.74
1657376499.3359754,281.57, 11998.18
1657376500.3634262,209.09, 10004.76
1657376501.3960607,186.19, 10384.71
1657376502.4245656,147.13, 8766.96
1657376503.4575384,196.83, 10198.37
1657376504.4885008,198.07, 9502.99
1657376505.517234,133.71, 7837.91
1657376506.5499585,250.46, 10236.92
1657376507.5782342,244.10, 10441.47
1657376508.6070168,200.74, 8310.88
1657376509.6308794,212.81, 8947.94
1657376510.644352,215.84, 8841.59
1657376511.6748497,159.50, 8435.08
1657376512.6998754,200.32, 9230.82
1657376513.7183576,202.28, 7939.05
1657376514.7422452,181.25, 7453.44
1657376515.7664447,199.77, 7858.57
1657376516.7809448,186.01, 7560.20
1657376517.8053033,169.04, 6986.85
1657376518.8218007,214.49, 7891.80
1657376519.8478034,209.94, 8237.69
1657376520.8735526,177.98, 7415.44
1657376521.9133024,208.78, 8929.58
1657376522.9484334,218.05, 9502.92
1657376523.9936657,214.21, 9473.48
1657376525.0370767,238.49, 9818.16
1657376526.0737188,240.56, 10618.60
1657376527.1070383,212.97, 9282.55
1657376528.12852,244.30, 10078.51
1657376529.1529994,256.58, 10867.69
1657376530.1836927,249.33, 10879.15
1657376531.2163467,205.62, 9244.83
1657376532.2538211,226.91, 9408.01
1657376533.2757509,178.16, 8922.34
1657376534.2987094,165.21, 8069.02
