event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1657376088836,Windows_429,1657376086838
joined_room,1657376089828,Windows_869,1657376087818
link_access,1657375914310,Windows_869,1657375912307
link_access,1657375913081,Windows_429,1657375911082
link_access,1657375913800,Windows_61,1657375911580
joined_room,1657376092644,Windows_967,1657376090638
link_access,1657375914298,Windows_566,1657375912287
link_access,1657375913815,Windows_703,1657375911818
avatar_selected,1657376090101,Windows_869,1657376088096
link_access,1657375913567,Windows_872,1657375911561
avatar_selected,1657376051840,Windows_746,1657376049840
joined_room,1657376090870,Windows_566,1657376088873
avatar_selected,1657376092970,Windows_872,1657376090963
joined_room,1657376088579,Windows_429,1657376086540
avatar_selected,1657376093027,Windows_967,1657376091016
avatar_selected,1657376070165,Windows_703,1657376068169
joined_room,1657376092592,Windows_61,1657376090586
avatar_selected,1657376091128,Windows_566,1657376089131
joined_room,1657376092529,Windows_872,1657376090525
link_access,1657375929133,Windows_67,1657375928761
link_access,1657375863270,Windows_389,1657375861255
avatar_selected,1657375967870,Windows_67,1657375967485
joined_room,1657375967622,Windows_67,1657375967246
link_access,1657375912909,Windows_746,1657375910906
joined_room,1657376069942,Windows_703,1657376067939
avatar_selected,1657376092965,Windows_61,1657376090960
link_access,1657375913282,Windows_967,1657375911200
joined_room,1657376051621,Windows_746,1657376049613
