ts,ul_kBps,dl_kBps
1657374745.9668393,6.39, 28.32
1657374746.9739351,29.65, 683.30
1657374747.991084,43.25, 4909.40
1657374749.0106936,35.23, 4010.43
1657374750.029972,9.12, 1543.38
1657374751.0452263,16.42, 4719.42
1657374752.0589275,27.37, 4949.71
1657374753.0665786,18.64, 5323.01
1657374754.0892313,18.79, 5229.03
1657374755.109856,26.80, 6277.69
1657374756.1325297,14.89, 5020.07
1657374757.156814,15.05, 4601.16
1657374758.1660993,14.87, 5493.74
1657374759.1908674,14.87, 4882.73
1657374760.2090135,10.56, 3654.63
1657374761.2179294,14.91, 4389.53
1657374762.2397273,26.79, 4876.32
1657374763.2606275,28.62, 4774.96
1657374764.2829866,34.28, 5460.57
1657374765.304541,36.34, 5516.64
1657374766.3268485,36.28, 5359.00
1657374767.3473501,36.87, 5914.80
1657374768.3570764,35.42, 4839.35
1657374769.380508,39.69, 5995.57
1657374770.3993597,44.63, 6331.53
1657374771.407779,42.11, 5742.66
1657374772.4209483,38.17, 5326.58
1657374773.4393997,53.83, 6656.78
1657374774.4484935,41.59, 5746.97
1657374775.4571853,50.68, 8058.65
1657374776.4768505,57.53, 9154.04
1657374777.4983587,51.18, 8134.94
1657374778.5176728,51.93, 8153.33
1657374779.5276732,47.16, 7326.45
1657374780.5435498,77.48, 8656.38
1657374781.5538602,82.54, 11033.55
1657374782.5762832,79.77, 12206.10
1657374783.5933096,75.45, 11631.75
1657374784.6143885,67.03, 11880.66
1657374785.6327624,45.29, 11718.52
1657374786.6518323,46.25, 11969.47
1657374787.6706789,47.20, 11546.41
1657374788.6891103,31.87, 11874.90
1657374789.7060475,35.27, 11756.22
1657374790.7199755,33.48, 11160.52
1657374791.7392356,32.98, 12085.23
1657374792.7585626,33.58, 11942.68
1657374793.773216,33.59, 10911.33
1657374794.7849443,22.28, 10917.26
1657374795.8006487,11.25, 5197.29
1657374796.8210628,16.66, 58.13
1657374797.84381,16.71, 437.43
1657374798.8623269,33.13, 1077.16
1657374799.880977,36.50, 4145.01
1657374800.898263,23.90, 4064.90
1657374801.916561,17.69, 37.00
1657374802.9335198,23.22, 46.52
1657374803.9529912,22.34, 47.38
1657374804.9737375,24.57, 46.49
1657374805.994802,32.85, 57.24
1657374807.0108976,25.21, 54.84
1657374808.029109,25.28, 47.68
1657374809.0472736,25.61, 50.97
1657374810.071188,25.63, 48.26
1657374811.0889068,41.97, 354.15
1657374812.1102335,24.74, 48.08
1657374813.1311362,23.91, 47.84
1657374814.1506543,25.37, 49.51
1657374815.1663551,24.56, 48.14
1657374816.1798441,65.49, 7879.70
1657374817.1935575,57.07, 5363.14
1657374818.2132366,25.60, 47.83
1657374819.2270281,24.38, 50.19
1657374820.2400074,25.07, 47.03
1657374821.2524505,23.84, 48.21
1657374822.2695057,24.87, 48.29
1657374823.2818477,35.80, 2862.53
1657374824.2953515,45.34, 2430.99
1657374825.3133845,31.78, 90.04
1657374826.3250299,24.81, 50.71
1657374827.340747,33.62, 75.47
1657374828.3569064,36.31, 204.87
1657374829.375122,30.92, 88.60
1657374830.388986,30.06, 1291.16
1657374831.3994875,49.44, 4830.33
1657374832.4191477,29.70, 53.72
1657374833.4333062,29.55, 430.56
1657374834.446406,29.79, 184.37
1657374835.4617522,24.28, 48.80
1657374836.4832766,27.80, 157.25
1657374837.4996517,21.95, 46.30
1657374838.5172358,28.34, 51.32
1657374839.5296414,30.75, 91.41
1657374840.5440001,40.96, 2512.19
1657374841.559337,34.19, 65.81
1657374842.5735176,30.83, 197.97
1657374843.5922909,33.03, 87.41
1657374844.603542,26.19, 849.64
1657374845.6204982,27.04, 46.79
1657374846.6415904,26.95, 179.71
1657374847.6595104,25.34, 423.12
1657374848.6765668,22.19, 45.19
1657374849.6949928,25.87, 156.22
1657374850.7041945,20.75, 43.76
1657374851.722463,31.76, 2474.52
1657374852.740534,20.16, 40.54
1657374853.7596195,27.53, 51.73
1657374854.779328,24.44, 49.16
1657374855.7924602,26.59, 50.47
1657374856.8118246,24.66, 45.19
1657374857.825881,24.09, 48.88
1657374858.8438947,25.20, 48.44
1657374859.8609369,23.42, 48.94
1657374860.8756878,25.27, 49.16
1657374861.8925726,26.38, 46.67
1657374862.9093158,27.50, 50.32
1657374863.925347,26.12, 51.05
1657374864.9401433,27.59, 51.96
1657374865.9536252,28.82, 50.92
1657374866.9675636,27.79, 52.22
1657374867.9832191,27.36, 49.33
1657374869.0039093,27.50, 49.40
1657374870.0187285,28.60, 53.38
1657374871.030276,25.82, 50.71
1657374872.0392241,28.16, 51.11
1657374873.053219,26.79, 51.11
1657374874.0723603,28.32, 51.02
1657374875.082347,27.43, 50.73
1657374876.0958285,25.90, 48.58
1657374877.1112437,28.41, 51.15
1657374878.124837,28.30, 52.14
1657374879.1436653,23.88, 49.87
1657374880.153131,23.12, 45.00
1657374881.1697598,23.68, 48.31
1657374882.1815658,18.90, 40.64
1657374883.1974652,23.18, 45.38
1657374884.2112033,28.14, 51.49
1657374885.2254906,27.36, 51.33
1657374886.2408695,28.46, 50.91
1657374887.2569013,28.09, 52.47
1657374888.274197,27.56, 52.04
1657374889.2858896,28.53, 52.95
1657374890.297043,29.29, 53.09
1657374891.3133757,28.88, 50.57
1657374892.3271818,26.75, 51.60
1657374893.3409777,24.76, 48.73
1657374894.3582995,24.91, 47.39
1657374895.3746858,25.28, 47.82
1657374896.3954108,24.39, 49.59
1657374897.4122722,23.46, 46.80
1657374898.4285574,25.27, 46.03
1657374899.4379277,23.95, 50.39
1657374900.458816,24.18, 48.35
1657374901.47088,26.15, 48.72
1657374902.4809659,25.33, 49.51
1657374903.4985666,23.70, 46.92
1657374904.5108688,23.85, 46.71
1657374905.5249999,27.16, 52.32
1657374906.5352538,27.75, 52.42
1657374907.5503237,27.18, 52.97
1657374908.5652876,25.39, 47.89
1657374909.5813916,22.81, 47.72
1657374910.5966318,22.91, 47.44
1657374911.6144307,21.69, 44.98
1657374912.628659,21.46, 43.85
1657374913.6445358,23.94, 46.59
1657374914.6634507,22.74, 48.63
1657374915.678863,23.44, 47.58
1657374916.6940606,22.42, 47.08
1657374917.712083,23.15, 46.71
1657374918.726087,24.05, 47.93
1657374919.7389138,25.72, 49.36
1657374920.7542174,24.36, 47.52
1657374921.7712076,23.66, 48.12
1657374922.7852235,23.77, 45.84
1657374923.8014276,24.03, 47.14
1657374924.8155289,24.69, 48.46
1657374925.8296182,22.40, 48.21
1657374926.845636,25.03, 48.23
1657374927.862516,23.97, 47.43
1657374928.883757,23.63, 47.35
1657374929.8943086,24.14, 50.51
1657374930.908897,22.96, 47.90
1657374931.922459,24.49, 47.60
1657374932.937063,24.98, 45.45
1657374933.952277,23.75, 47.18
1657374934.9709013,22.29, 46.89
1657374935.9863825,23.46, 45.75
1657374936.9966838,25.13, 50.76
1657374938.0138414,24.55, 48.00
1657374939.029292,23.84, 48.17
1657374940.0469692,26.09, 51.58
1657374941.0632598,24.29, 47.98
1657374942.0752065,26.57, 50.49
1657374943.0888612,25.52, 48.04
1657374944.1084156,23.67, 47.47
1657374945.1214197,24.67, 46.80
1657374946.1341302,23.63, 44.38
1657374947.152342,23.56, 44.65
1657374948.1625996,23.50, 39.49
1657374949.1796806,24.56, 49.04
1657374950.1912117,25.01, 48.73
1657374951.2029104,25.77, 50.32
1657374952.2200768,26.78, 53.05
1657374953.2394333,26.46, 48.34
1657374954.2505188,27.22, 53.41
1657374955.2716515,24.77, 49.17
1657374956.2889316,26.04, 49.74
1657374957.3073165,26.34, 49.63
1657374958.3277864,26.36, 47.69
1657374959.34705,26.63, 51.20
1657374960.3607652,25.41, 49.80
1657374961.3735268,24.14, 51.14
1657374962.3861566,27.36, 50.43
1657374963.3993788,24.51, 48.51
1657374964.4115858,23.37, 42.45
1657374965.4273937,24.00, 46.88
1657374966.4391246,22.81, 48.88
1657374967.4548392,24.71, 49.65
1657374968.4684188,23.96, 48.29
1657374969.4882812,24.69, 50.30
1657374970.5072293,23.36, 47.55
1657374971.5172021,22.24, 49.24
1657374972.532394,23.17, 44.70
1657374973.544011,23.79, 47.16
1657374974.5583768,23.25, 48.69
1657374975.5758848,23.91, 47.20
1657374976.5981953,22.96, 47.78
1657374977.60971,25.14, 50.15
1657374978.624426,24.25, 47.29
1657374979.6376793,23.26, 48.01
1657374980.6515112,23.03, 45.47
1657374981.6613772,24.43, 47.70
1657374982.6786227,25.08, 49.42
1657374983.6928675,24.43, 48.22
1657374984.7088993,22.95, 50.47
1657374985.722879,25.63, 49.70
1657374986.7425287,25.62, 49.45
1657374987.7616596,22.98, 49.07
1657374988.7755842,27.20, 49.14
1657374989.7890222,27.01, 52.71
1657374990.8088107,25.65, 48.37
1657374991.8227904,26.32, 52.04
1657374992.837537,24.52, 47.88
1657374993.8566613,24.79, 50.21
1657374994.8731585,25.12, 48.60
1657374995.885968,21.90, 46.80
1657374996.90561,25.17, 49.21
1657374997.9236257,22.33, 45.38
1657374998.9366915,23.08, 47.76
1657374999.9507577,22.82, 48.08
1657375000.9696698,23.00, 47.11
1657375001.9875894,25.65, 48.40
1657375003.0004375,22.60, 46.14
1657375004.0174353,23.41, 46.92
1657375005.033202,23.03, 47.36
1657375006.049913,22.40, 49.12
1657375007.061767,23.45, 43.89
1657375008.078245,22.47, 45.91
1657375009.089039,24.57, 47.27
1657375010.104212,24.84, 49.19
1657375011.122045,24.05, 50.08
1657375012.1412158,22.40, 48.45
1657375013.165379,23.68, 46.67
1657375014.1821074,23.00, 47.15
1657375015.195242,24.41, 49.28
1657375016.2093081,22.34, 45.09
1657375017.223323,26.61, 51.64
1657375018.2399716,27.26, 52.65
1657375019.2524693,29.19, 52.37
1657375020.266073,28.19, 44.00
1657375021.277701,27.38, 47.32
1657375022.2958124,28.19, 52.67
1657375023.3141603,27.51, 52.24
1657375024.3303099,29.16, 52.77
1657375025.3466623,28.15, 52.99
1657375026.3619647,27.30, 53.94
1657375027.3783693,28.04, 53.29
1657375028.3966222,28.10, 51.66
1657375029.4116669,28.87, 53.16
1657375030.4241703,28.28, 54.89
1657375031.4393485,27.81, 53.73
1657375032.4575176,28.29, 52.80
1657375033.474622,27.95, 52.41
1657375034.4915042,28.56, 52.28
1657375035.5027566,27.85, 51.08
1657375036.5227747,25.48, 51.07
1657375037.5400877,26.69, 51.85
1657375038.5543485,26.00, 49.24
1657375039.5694106,26.93, 52.19
1657375040.6004267,25.61, 50.62
1657375041.6093204,25.46, 42.44
1657375042.6204023,27.47, 47.75
1657375043.6316857,26.43, 42.41
1657375044.6444113,25.38, 48.23
1657375045.6599958,26.10, 48.43
1657375046.6693175,25.83, 49.66
