event_id,server_timestamp,client_id,client_timestamp
link_access,1657291674286,Windows_915,1657291673807
link_access,1657291626017,Windows_173,1657291625544
avatar_selected,1657291704770,Windows_137,1657291704308
avatar_selected,1657291691531,Windows_396,1657291691338
joined_room,1657291696511,Windows_915,1657291696055
link_access,1657291674400,Windows_996,1657291673947
joined_room,1657291705701,Windows_996,1657291705241
link_access,1657291678356,Windows_396,1657291678188
joined_room,1657291701468,Windows_732,1657291700819
link_access,1657291674436,Windows_137,1657291673969
avatar_selected,1657291706943,Windows_996,1657291706475
link_access,1657291674557,Windows_732,1657291674102
joined_room,1657291704519,Windows_137,1657291704059
avatar_selected,1657291701858,Windows_732,1657291701402
joined_room,1657291691293,Windows_396,1657291691100
