ts,ul_kBps,dl_kBps
1657292048.1038835,6.33, 27.68
1657292049.1221962,29.96, 1057.06
1657292050.1411967,43.19, 8322.10
1657292051.1612754,20.08, 156.82
1657292052.1673193,25.60, 21164.49
1657292053.1734648,67.96, 32364.76
1657292054.1819596,35.95, 36316.53
1657292055.18714,25.36, 23863.17
1657292056.2081378,31.93, 26550.08
1657292057.214838,18.31, 18070.21
1657292058.2229457,17.98, 18359.08
1657292059.2304614,16.01, 17618.32
1657292060.239487,10.18, 6686.45
1657292061.250463,9.31, 9537.56
1657292062.268759,47.89, 18922.40
1657292063.2877579,43.67, 26594.87
1657292064.303755,14.75, 258.24
1657292065.3187573,28.26, 81.12
1657292066.3347561,71.87, 5934.63
1657292067.3487527,90.72, 12776.23
1657292068.362755,60.47, 4804.31
1657292069.384755,1.24, 0.00
1657292070.4077535,0.19, 0.00
1657292071.4167552,0.51, 0.00
1657292072.436757,2.23, 5.91
1657292073.4567578,16.67, 17.61
1657292074.4737551,30.59, 17.82
1657292075.4807537,34.35, 21.34
1657292076.4947567,29.48, 38.25
1657292077.5027554,41.40, 106.54
1657292078.5247545,45.97, 116.79
1657292079.542756,20.93, 110.74
1657292080.5527594,20.04, 38.99
1657292081.5737624,20.24, 49.22
1657292082.5907557,22.31, 60.29
1657292083.598754,18.88, 40.64
1657292084.6087546,18.18, 43.71
1657292085.6297572,19.29, 38.95
1657292086.648759,21.56, 37.68
1657292087.666756,20.26, 43.52
1657292088.6737554,20.53, 40.28
1657292089.693755,22.12, 49.47
1657292090.7017581,22.31, 43.24
1657292091.7237544,21.90, 41.38
1657292092.7307544,22.80, 39.54
1657292093.7427573,21.46, 42.95
1657292094.7637584,19.73, 36.85
1657292095.7837555,20.91, 40.67
1657292096.8037546,24.93, 50.94
1657292097.8157554,23.85, 53.10
1657292098.8257554,26.83, 55.45
1657292099.845757,26.83, 56.23
1657292100.8667574,29.11, 56.05
1657292101.8807588,30.14, 59.96
1657292102.8967535,71.03, 3732.34
1657292103.9097555,79.32, 5988.64
1657292104.9227543,82.37, 6189.39
1657292105.935754,81.15, 6186.79
1657292106.9527593,83.32, 6219.11
1657292107.9667625,97.26, 6243.40
1657292108.9807637,83.57, 6326.53
1657292109.9927564,80.36, 6082.18
1657292111.0087533,82.86, 6153.31
1657292112.0247908,82.71, 6346.43
1657292113.0462751,98.41, 6607.25
1657292114.0612767,80.03, 6328.78
1657292115.075278,81.53, 6354.49
1657292116.0952723,80.45, 6132.49
1657292117.1122725,81.57, 6367.69
1657292118.1252737,108.62, 18198.65
1657292119.141278,72.05, 11339.97
1657292120.1562722,36.65, 100.51
1657292121.1732724,34.67, 66.45
1657292122.1902726,32.06, 60.66
1657292123.2072737,36.86, 91.01
1657292124.227275,41.73, 96.79
1657292125.2342803,42.15, 225.38
1657292126.2552757,53.54, 1007.21
1657292127.263277,43.71, 254.45
1657292128.2842739,38.03, 176.97
1657292129.3022752,39.94, 980.90
1657292130.3092752,38.42, 825.35
1657292131.3302772,37.18, 1962.91
