ts,ul_kBps,dl_kBps
1656676606.3629458,11.30, 31.95
1656676608.3661742,281.75, 5522.21
1656676609.3678682,189.48, 4709.84
1656676610.3688977,377.09, 11972.50
1656676611.3704176,41.64, 298.08
1656676612.371985,155.54, 5005.89
1656676613.3728004,332.91, 11335.02
1656676614.3743424,278.94, 8516.58
1656676615.3759816,269.56, 8378.35
1656676616.3767498,250.95, 7980.27
1656676617.3779063,257.02, 8203.13
1656676618.3789291,270.53, 8820.34
1656676619.380304,294.44, 8990.81
1656676620.3809245,221.55, 9161.18
1656676621.3825676,172.68, 8151.12
1656676622.3841512,178.82, 8160.27
1656676623.3848753,162.02, 7783.39
1656676624.3864872,160.94, 7704.12
1656676625.3882492,157.79, 7390.49
1656676626.3899493,176.19, 8289.42
1656676627.3914435,167.95, 7600.70
1656676628.3929048,175.02, 7272.23
1656676629.3945851,190.04, 7929.58
1656676630.3962379,180.89, 7074.82
1656676631.3969953,206.68, 8323.14
1656676632.398667,210.19, 8522.60
1656676633.400256,190.90, 7698.08
1656676634.4018776,179.57, 6811.69
1656676635.4034176,216.26, 8177.53
1656676636.4049864,190.52, 7208.72
1656676637.406612,243.60, 9383.87
1656676638.4081798,259.68, 10039.58
1656676639.4089172,223.26, 8434.98
1656676640.4105387,249.83, 9840.25
1656676641.4123106,210.43, 7759.05
1656676642.4140203,214.64, 7954.73
1656676643.4150755,224.04, 8370.13
1656676644.4166913,207.37, 7819.51
1656676645.4180744,206.49, 7935.92
1656676646.4193263,209.92, 7934.30
1656676647.4204762,309.19, 12128.87
1656676648.421373,358.31, 15874.43
1656676649.4227362,370.24, 16890.07
1656676650.4242527,358.08, 17247.99
1656676651.4248338,304.18, 13474.66
1656676653.427914,387.57, 14405.81
1656676654.4294498,437.25, 12776.18
1656676655.43122,450.57, 16759.88
1656676656.4322512,388.22, 15573.80
1656676657.4329026,427.23, 17005.10
1656676658.434457,449.05, 16708.08
1656676659.4360297,427.19, 17261.43
1656676660.4376898,307.14, 14990.51
1656676661.4393086,373.22, 15764.77
1656676662.4403908,483.45, 16882.70
1656676663.4421256,462.73, 16383.94
1656676664.443798,382.02, 15319.79
1656676665.4449127,458.45, 16856.44
1656676666.4459293,513.64, 17519.58
1656676667.4475048,551.76, 16395.35
1656676668.4488022,503.05, 15806.27
1656676669.4503734,538.15, 16934.99
1656676670.452024,492.47, 15849.44
1656676671.4528618,492.04, 15731.16
1656676672.4543383,473.89, 15728.48
1656676673.4561915,497.17, 16665.08
1656676674.4570103,518.66, 17203.80
1656676675.458698,513.64, 16902.94
1656676676.4603367,497.16, 16031.47
1656676677.4619756,516.11, 16313.60
1656676678.4633853,165.58, 4970.01
1656676679.4648721,13.38, 307.30
1656676680.466207,181.98, 5588.82
1656676681.467829,11.38, 211.44
1656676682.4688563,14.52, 207.81
1656676683.4704733,118.52, 3422.67
1656676684.472105,215.84, 6083.57
1656676685.4729273,340.70, 9635.24
1656676686.4744413,327.70, 10074.58
1656676687.475959,202.10, 5087.48
1656676688.477435,295.00, 8579.19
1656676689.4780903,55.08, 280.94
1656676690.4795678,46.87, 168.10
1656676691.4807694,86.62, 1457.59
1656676692.481288,155.36, 4424.73
1656676693.482844,57.77, 190.85
1656676694.483843,97.84, 1050.20
1656676695.4847412,68.35, 230.16
1656676696.485377,68.49, 218.69
1656676698.4884903,66.91, 223.89
1656676699.4896142,68.64, 213.76
1656676700.491226,67.36, 225.02
1656676701.492887,64.18, 217.78
1656676702.4943876,66.40, 222.11
1656676703.4959471,61.24, 214.94
1656676704.4967833,60.53, 200.95
1656676705.4983256,68.39, 227.16
1656676706.4998715,65.93, 223.52
1656676707.501539,69.98, 368.89
1656676708.5029085,66.32, 215.22
1656676709.5046978,62.65, 213.29
1656676710.5056942,71.79, 190.06
1656676711.507131,71.74, 247.34
1656676712.5086956,67.30, 225.90
1656676713.5094953,61.47, 224.44
1656676714.5110962,72.74, 239.30
1656676715.512703,67.74, 221.24
1656676716.5142741,62.22, 217.98
1656676717.5158813,66.45, 233.85
1656676718.5169728,64.69, 211.12
1656676719.518473,60.00, 207.92
1656676720.5199435,62.34, 210.88
1656676721.520762,90.23, 1056.88
1656676722.5222285,66.14, 221.92
1656676723.523245,65.23, 205.17
1656676724.5247564,64.78, 234.15
1656676725.5263417,62.71, 217.67
1656676726.5279744,62.02, 213.61
1656676727.5288832,67.68, 196.75
1656676728.5298767,79.45, 484.16
1656676729.5314085,63.24, 208.77
1656676730.532892,67.36, 348.17
1656676731.534276,69.01, 384.19
1656676732.5348902,63.36, 206.69
1656676733.536171,75.33, 620.05
1656676734.5368264,68.55, 654.48
1656676735.538382,61.44, 217.93
1656676736.5398836,60.76, 209.53
1656676737.540888,61.89, 204.84
1656676738.5424247,66.39, 209.30
1656676739.543928,75.17, 391.97
1656676740.5448208,68.57, 242.78
1656676741.5463743,62.79, 213.23
1656676743.5488558,60.40, 202.23
1656676744.5504189,68.00, 219.64
1656676745.5518327,64.89, 214.58
1656676746.553314,62.41, 318.68
1656676747.554804,60.85, 201.74
