ts,ul_kBps,dl_kBps
1656675946.8321335,9.81, 16.23
1656675947.8328059,160.01, 3774.12
1656675948.8342583,105.92, 2263.26
1656675949.8357966,210.05, 5144.11
1656675950.8369324,16.76, 115.88
1656675951.8386095,360.46, 11453.09
1656675952.8401752,714.76, 22779.39
1656675953.840844,358.80, 11595.89
1656675954.8424482,370.10, 11856.62
1656675955.8441577,338.02, 10970.80
1656675956.844836,279.09, 8577.79
1656675957.8465002,247.25, 7991.15
1656675958.848147,282.22, 8567.79
1656675959.848903,222.26, 7745.38
1656675960.8506405,242.50, 10998.50
1656675961.8514903,196.21, 8570.25
1656675962.8529394,174.34, 8099.07
1656675963.8544185,192.41, 8824.89
1656675964.8561976,174.61, 7803.06
1656675965.857961,151.13, 7139.01
1656675966.8597271,164.72, 7281.89
1656675967.8614051,177.22, 7760.30
1656675968.863071,188.31, 8277.46
1656675969.864855,169.43, 7436.92
1656675970.8668318,194.80, 8731.48
1656675971.8685634,171.87, 7783.18
1656675972.8703618,173.09, 8122.62
1656675973.8722124,130.97, 6185.91
1656675974.8729901,156.55, 7406.61
1656675975.8747401,161.44, 7968.88
1656675976.8763874,181.95, 8795.21
1656675977.8780012,166.90, 8478.35
1656675978.8792183,176.27, 9724.77
1656675979.8808854,182.55, 8686.89
1656675980.882585,115.81, 4205.13
1656675981.8842847,187.11, 7051.67
1656675982.886045,191.53, 7370.53
1656675983.8877656,157.94, 6566.83
1656675984.889287,340.50, 16200.61
1656675985.8909914,383.22, 13557.68
1656675986.8926914,565.00, 18403.92
1656675987.8934267,535.93, 16995.24
1656675988.8950787,224.83, 7367.29
1656675990.8984072,13.80, 278.68
1656675991.900001,46.62, 1058.53
1656675992.900958,252.26, 7178.70
1656675993.9026754,58.57, 1258.33
1656675994.9042623,129.65, 3247.09
1656675995.9060564,26.60, 163.04
1656675996.9075341,27.38, 150.06
1656675997.908894,60.76, 1231.76
1656675998.9104054,128.94, 3301.02
1656675999.911868,17.85, 27.88
1656676000.9129393,23.83, 39.52
1656676001.9144545,24.76, 44.85
1656676002.9152117,23.31, 45.69
1656676003.916829,22.28, 44.65
1656676004.918442,24.09, 44.41
1656676005.9200265,28.66, 51.68
1656676006.9208739,351.53, 9224.38
1656676007.9224505,358.37, 10374.43
1656676008.924019,30.63, 98.33
1656676009.924758,158.44, 5587.30
1656676010.9262617,41.38, 271.72
1656676011.9279451,28.90, 57.19
1656676012.9288425,57.11, 758.36
1656676013.9303982,36.84, 201.84
1656676014.9318032,33.68, 75.76
1656676015.9328356,101.67, 2784.95
1656676016.9344375,35.59, 72.66
1656676017.93604,53.10, 463.87
1656676018.9375186,25.14, 52.12
1656676019.9392521,113.27, 2643.70
1656676020.9408035,52.66, 893.55
1656676021.9414625,38.91, 204.67
1656676022.9429352,27.71, 50.11
1656676023.9444125,31.78, 62.31
1656676024.9459224,28.90, 61.12
1656676025.9475334,59.78, 898.89
1656676026.9487581,26.45, 48.05
1656676027.9502442,31.03, 58.92
1656676028.9517472,28.08, 52.09
1656676029.9528728,28.53, 51.79
1656676030.954379,27.29, 52.10
1656676031.9550188,27.59, 50.75
1656676032.9566202,27.14, 50.10
1656676033.9581583,31.12, 55.48
1656676035.9608643,27.25, 51.38
1656676036.962472,27.12, 50.13
1656676037.9639857,29.23, 48.18
1656676038.965088,29.35, 58.98
1656676039.9666634,29.28, 51.90
1656676040.9684794,31.67, 55.02
1656676041.970023,30.23, 54.99
1656676042.9716415,31.50, 53.08
1656676043.9728415,34.72, 57.49
1656676044.974351,29.59, 52.41
1656676045.9759557,30.50, 55.18
1656676046.9767919,33.26, 53.73
1656676047.9783828,30.79, 53.69
1656676048.9793582,37.73, 60.05
1656676049.9808843,27.57, 51.32
1656676050.9825194,25.34, 48.19
1656676051.9840345,25.80, 45.33
1656676052.9852374,24.90, 44.91
1656676053.9868152,27.05, 58.35
1656676054.9884684,31.53, 54.06
1656676055.990147,28.83, 53.89
1656676056.990749,28.27, 51.96
1656676057.9922674,27.41, 51.04
1656676058.9938014,29.41, 53.29
1656676059.9953709,27.35, 50.75
1656676060.9968781,28.14, 51.29
1656676061.998537,31.93, 56.33
1656676063.000126,26.96, 48.52
1656676064.0008547,27.01, 51.34
1656676065.0024624,27.95, 51.49
1656676066.0040934,28.31, 50.11
1656676067.004818,27.47, 51.34
1656676068.005946,26.15, 48.39
1656676069.0074444,26.20, 49.90
1656676070.008738,26.34, 49.25
1656676071.010176,28.05, 49.38
1656676072.0117657,27.35, 51.59
1656676073.0128596,26.76, 50.29
1656676074.014487,25.83, 48.73
1656676075.0160983,26.77, 48.03
1656676076.0167649,28.29, 50.68
1656676077.0182846,27.53, 50.30
1656676078.0199828,29.89, 53.15
1656676079.0208843,30.05, 53.53
1656676080.02252,31.92, 55.71
1656676082.024785,30.14, 53.46
1656676083.0262487,31.94, 50.84
1656676084.0279021,29.23, 56.02
1656676085.0287745,30.28, 53.36
1656676086.0301714,29.69, 53.37
1656676087.0315635,31.03, 53.76
1656676088.033103,30.45, 53.78
1656676089.0346131,25.88, 50.81
1656676090.0361388,26.00, 48.05
1656676091.0368881,26.02, 49.27
1656676092.038148,25.64, 45.84
1656676093.0396953,25.29, 47.08
1656676094.0408678,28.05, 53.49
1656676095.0424998,24.70, 47.82
1656676096.0440123,27.02, 49.04
1656676097.044849,24.56, 44.74
1656676098.0463455,24.24, 47.94
1656676099.0477943,22.68, 48.24
1656676100.0489001,21.64, 43.37
1656676101.0496533,26.11, 41.88
1656676102.0510576,27.54, 51.38
1656676103.0524693,24.74, 45.56
1656676104.053973,27.42, 46.08
1656676105.0554562,35.14, 52.57
1656676106.0568182,29.98, 64.82
1656676107.0584562,28.37, 53.27
1656676108.0600483,27.40, 51.34
1656676109.0608025,28.02, 53.51
1656676110.0622792,26.91, 53.25
1656676111.0633636,28.69, 51.58
1656676112.064896,27.49, 50.35
1656676113.0664265,26.31, 51.24
1656676114.0677886,26.39, 53.52
1656676115.0688012,26.15, 50.38
1656676116.0703356,27.84, 53.15
1656676117.0720613,27.75, 51.72
1656676118.073375,26.91, 51.30
1656676119.0745308,26.77, 51.12
1656676120.076069,33.80, 53.33
1656676121.076813,26.33, 68.96
1656676122.078429,25.94, 51.05
1656676123.080125,27.27, 50.40
1656676124.0807998,27.07, 55.21
1656676125.0823483,28.06, 52.15
1656676127.0848548,28.90, 51.07
1656676128.0870614,29.63, 56.89
1656676129.0886369,48.02, 282.98
1656676130.0901456,26.05, 49.57
1656676131.0916967,26.40, 50.01
1656676132.0928006,24.90, 50.45
1656676133.094356,25.77, 48.85
1656676134.0958838,24.62, 50.53
