event_id,server_timestamp,client_id,client_timestamp
link_access,1656677277195,Linux_788,1656677276733
avatar_selected,1656677410609,Linux_862,1656677410496
link_access,1656677276829,Linux_566,1656677276722
link_access,1656677276895,Linux_150,1656677276743
avatar_selected,1656677397567,Linux_150,1656677397456
avatar_selected,1656677410534,Linux_788,1656677410418
joined_room,1656677406328,Linux_862,1656677406222
avatar_selected,1656677410232,Linux_958,1656677410127
joined_room,1656677406292,Linux_788,1656677406171
joined_room,1656677315749,Windows_829,1656677315090
avatar_selected,1656677410018,Linux_566,1656677409913
avatar_selected,1656677403878,Linux_76,1656677403774
joined_room,1656677396412,Linux_150,1656677396095
link_access,1656677277091,Linux_942,1656677276321
link_access,1656677276515,Windows_829,1656677275989
link_access,1656677277630,Linux_76,1656677276837
avatar_selected,1656677315875,Windows_829,1656677315323
link_access,1656677276730,Linux_991,1656677276037
link_access,1656677276275,Linux_958,1656677275957
link_access,1656677276873,Linux_862,1656677276189
avatar_selected,1656677397012,Linux_991,1656677396902
link_access,1656677172625,Linux_526,1656677172505
joined_room,1656677396056,Linux_991,1656677395724
avatar_selected,1656677406777,Linux_942,1656677406659
joined_room,1656677405169,Linux_942,1656677405047
joined_room,1656677402058,Linux_76,1656677401956
joined_room,1656677405831,Linux_958,1656677405719
joined_room,1656677406208,Linux_566,1656677406084
