ts,ul_kBps,dl_kBps
1656937009.1428545,35.54, 124.74
1656937010.144087,405.45, 7113.30
1656937011.1454372,353.55, 9205.58
1656937012.1469567,212.01, 4340.74
1656937013.1483476,300.07, 6868.11
1656937014.149429,326.49, 8488.12
1656937015.150991,272.30, 8009.15
1656937016.152548,219.58, 6450.54
1656937017.153508,284.35, 8285.28
1656937018.1541386,204.41, 5920.26
1656937019.155564,213.75, 6615.82
1656937020.156581,160.19, 5085.24
1656937021.157473,184.09, 4584.48
1656937022.159121,98.25, 4512.59
1656937023.1607265,97.72, 4599.72
1656937025.1629536,109.10, 5299.71
1656937026.1641972,89.85, 4237.67
1656937027.165496,101.39, 4442.48
1656937028.167146,96.10, 4314.99
1656937029.168777,100.38, 4550.21
1656937030.1694756,100.77, 4474.66
1656937031.1714458,101.44, 4443.26
1656937032.1731343,101.34, 4308.44
1656937033.1745708,104.31, 5330.08
1656937034.1760752,88.46, 4582.30
1656937035.1775062,94.88, 4595.06
1656937036.179038,103.63, 4281.98
1656937037.1806219,108.44, 4134.10
1656937038.183323,118.29, 4240.66
1656937039.1852086,124.65, 4464.08
1656937040.1870074,123.53, 4266.11
1656937041.1885946,122.52, 4166.49
1656937042.1894891,130.38, 4293.28
1656937043.1911476,126.98, 4306.04
1656937044.192703,126.23, 4252.72
1656937045.1934743,130.79, 4286.10
1656937046.1949787,133.35, 4351.63
1656937047.1964648,140.10, 4505.79
1656937048.1986394,124.09, 4065.00
1656937049.1999598,133.16, 4476.49
1656937050.201455,134.82, 4415.57
1656937051.2029266,137.41, 4479.38
1656937052.2046106,144.26, 4520.64
1656937053.2054994,149.26, 4646.60
1656937054.2065904,155.60, 4857.49
1656937055.2081819,158.85, 4807.47
1656937056.2094216,159.59, 4978.20
1656937057.2109408,152.91, 4922.58
1656937058.21259,139.70, 4583.99
1656937059.2135084,141.35, 4548.13
1656937060.2145853,154.25, 4977.76
1656937061.216111,172.03, 5478.22
1656937062.2174342,146.00, 4594.70
1656937063.2191942,147.06, 4625.28
1656937064.2200289,156.93, 4898.65
1656937065.2214797,188.03, 5682.36
1656937066.2230945,153.28, 4593.61
1656937067.2245524,151.67, 4571.50
1656937068.225469,155.51, 4634.74
1656937070.2279098,350.71, 9196.16
1656937071.2291687,296.32, 8748.93
1656937072.2309022,309.15, 9261.47
1656937073.2326295,312.42, 9161.68
1656937074.2339323,234.03, 6459.17
1656937075.2357304,354.13, 8594.10
1656937076.237346,315.94, 8836.05
1656937077.2389367,311.68, 9053.43
1656937078.240552,273.65, 8122.81
1656937079.2419102,293.63, 8741.44
1656937080.2429032,296.20, 8857.85
1656937081.2437518,294.57, 8914.49
1656937082.2450788,307.18, 9210.31
1656937083.246725,286.02, 8862.50
1656937084.2483485,290.00, 9056.73
1656937085.2494617,278.42, 8330.53
1656937086.2505534,288.28, 8814.83
1656937087.2521696,307.45, 9124.04
1656937088.2534246,301.91, 9067.36
1656937089.2574806,293.55, 8673.60
1656937090.2580981,302.04, 8847.14
1656937091.2596977,312.71, 9163.11
1656937092.2613232,302.01, 8927.44
1656937093.2628958,301.64, 9151.51
1656937094.2644908,294.58, 8476.06
1656937095.2654278,327.30, 9274.74
1656937096.2665062,287.52, 8725.49
1656937097.2680914,293.47, 8905.76
1656937098.2694392,314.73, 8916.71
