event_id,server_timestamp,client_id,client_timestamp
avatar_selected,1656937392418,Linux_519,1656937392281
joined_room,1656937414075,Linux_733,1656937413954
joined_room,1656937424011,Linux_611,1656937423887
avatar_selected,1656937238213,Linux_228,1656937238063
joined_room,1656937236556,Linux_228,1656937236406
joined_room,1656937393018,Linux_290,1656937392896
link_access,1656937013593,Linux_186,1656937013097
link_access,1656937020618,Linux_611,1656937020479
joined_room,1656937392706,Linux_266,1656937392585
avatar_selected,1656937238551,Linux_408,1656937238386
avatar_selected,1656937319091,Linux_693,1656937318932
link_access,1656937019664,Linux_99,1656937019479
link_access,1656937013977,Linux_550,1656937013265
avatar_selected,1656937418925,Linux_733,1656937418793
link_access,1656937014113,Linux_408,1656937013920
link_access,1656937014720,Linux_874,1656937013887
joined_room,1656937215816,Linux_550,1656937215433
joined_room,1656937236687,Linux_408,1656937236532
link_access,1656937023319,Linux_290,1656937022999
avatar_selected,1656937239333,Linux_186,1656937239177
avatar_selected,1656937430472,Linux_611,1656937430346
avatar_selected,1656937234872,Linux_753,1656937234723
joined_room,1656937233820,Linux_753,1656937233672
link_access,1656937014735,Linux_116,1656937014246
joined_room,1656937237607,Linux_186,1656937237451
avatar_selected,1656937239986,Linux_116,1656937239820
joined_room,1656937422930,Linux_276,1656937422778
avatar_selected,1656937216565,Linux_550,1656937216411
avatar_selected,1656937239004,Linux_333,1656937238847
link_access,1656937017319,Linux_519,1656937017193
joined_room,1656937236829,Linux_333,1656937236663
joined_room,1656937390645,Linux_519,1656937390514
avatar_selected,1656937237484,Linux_874,1656937237316
link_access,1656936910013,Linux_603,1656936909214
avatar_selected,1656937446279,Linux_99,1656937446154
joined_room,1656937236123,Linux_874,1656937235978
link_access,1656937020413,Linux_693,1656937020285
joined_room,1656937071820,Windows_95,1656937071807
link_access,1656937018701,Linux_266,1656937018546
link_access,1656937015785,Windows_95,1656937015871
link_access,1656937017021,Linux_276,1656937016906
avatar_selected,1656937396609,Linux_266,1656937396460
link_access,1656937013952,Linux_753,1656937013800
joined_room,1656937429291,Linux_99,1656937429153
joined_room,1656937237783,Linux_116,1656937237636
avatar_selected,1656937395695,Linux_290,1656937395561
avatar_selected,1656937429570,Linux_276,1656937429451
joined_room,1656937317612,Linux_693,1656937317485
avatar_selected,1656937072175,Windows_95,1656937072049
link_access,1656937014021,Linux_228,1656937013872
link_access,1656937014574,Linux_333,1656937014187
link_access,1656937017282,Linux_733,1656937017146
