event_id,server_timestamp,client_id,client_timestamp
link_access,1656934429651,Windows_864,1656934429766
joined_room,1656934478790,Windows_864,1656934478914
joined_room,1656934461266,Linux_653,1656934461136
link_access,1656934325891,Linux_670,1656934325019
avatar_selected,1656934478989,Windows_864,1656934479117
joined_room,1656934475914,Linux_842,1656934475792
link_access,1656934426974,Linux_653,1656934426827
link_access,1656934426171,Linux_842,1656934425987
avatar_selected,1656934476743,Linux_842,1656934476622
avatar_selected,1656934461590,Linux_653,1656934461464
