ts,ul_kBps,dl_kBps
1656936334.598388,7.84, 27.21
1656936335.599889,24.07, 100.86
1656936336.601327,214.53, 3961.91
1656936337.6027427,169.48, 4321.27
1656936338.6034021,151.07, 5033.53
1656936339.6044714,121.12, 5055.51
1656936340.6058855,104.49, 4970.71
1656936341.6071894,117.90, 5061.44
1656936342.6086402,114.29, 4630.87
1656936343.609998,120.60, 4692.48
1656936344.6108077,117.16, 4598.01
1656936345.6122437,112.58, 4845.35
1656936346.613727,127.49, 5183.07
1656936347.6148944,126.92, 4903.78
1656936348.616395,140.33, 5115.55
1656936349.617633,130.98, 4947.71
1656936350.6188242,124.00, 4632.57
1656936351.6202374,136.97, 5211.30
1656936352.6208768,120.80, 5157.16
1656936353.62233,108.12, 5217.74
1656936354.6228511,78.66, 4164.05
1656936355.624233,86.16, 4734.06
1656936356.6256666,94.03, 4308.36
1656936357.6268003,67.91, 3108.85
1656936358.6282282,94.17, 4406.27
1656936359.629684,108.67, 4649.07
1656936360.6308846,106.54, 4017.04
1656936361.632351,125.01, 4660.56
1656936362.6337981,94.79, 3397.82
1656936363.6348672,142.13, 5108.87
1656936364.6363287,105.97, 3938.20
1656936365.6376994,134.35, 5238.37
1656936366.6390376,129.39, 5013.32
1656936367.6404247,135.10, 5191.11
1656936368.6418083,128.71, 4955.90
1656936369.6429188,117.54, 4644.57
1656936370.6443584,120.82, 5004.11
1656936371.6458936,130.61, 5141.04
1656936372.6469958,102.54, 4131.91
1656936373.6484373,109.48, 3828.94
1656936374.6493397,106.13, 4033.25
1656936375.65078,132.46, 5002.67
1656936376.65221,118.64, 4588.17
1656936377.6526637,132.32, 5034.32
1656936378.6541264,87.67, 3373.57
1656936379.6548152,90.68, 3569.65
1656936380.6561837,96.60, 4428.41
1656936381.6575985,102.87, 4218.12
1656936382.6588743,111.85, 4613.86
1656936383.6603286,122.38, 5084.24
1656936384.6617398,34.95, 1306.29
1656936385.662857,42.39, 1721.37
1656936386.6643045,45.58, 1893.65
1656936387.6657698,60.93, 2186.17
1656936388.6668158,62.19, 2195.92
1656936389.6682608,56.03, 1983.74
1656936390.6697807,51.28, 1743.02
1656936391.6708825,99.36, 4756.57
1656936392.6723537,117.87, 4785.24
1656936393.6735342,107.41, 4415.16
1656936394.67481,108.39, 4365.07
1656936395.6765487,160.30, 4662.15
1656936396.6773207,142.38, 4336.82
1656936397.6788785,162.81, 4944.88
1656936398.6803982,153.95, 4954.15
1656936399.68194,126.92, 4736.76
1656936400.6828654,105.49, 3566.80
1656936401.6843193,128.20, 4202.94
1656936402.6857336,133.08, 4521.19
1656936403.6868155,141.74, 4807.72
1656936404.6874704,142.12, 5024.51
1656936405.688886,112.68, 3773.87
1656936406.6903076,141.00, 4815.53
1656936407.6908553,142.85, 5167.20
1656936408.6923509,114.39, 3880.61
1656936409.6934574,127.24, 4495.63
1656936410.6951046,129.50, 4705.52
1656936411.696612,119.17, 4818.01
1656936412.6978526,134.41, 5101.60
1656936413.698871,120.64, 4355.01
1656936414.6996639,141.49, 4453.97
1656936415.7011483,138.50, 4369.44
1656936416.702358,166.94, 4396.05
1656936417.702841,140.92, 4621.19
1656936418.7042654,136.77, 4536.50
1656936419.7056947,141.18, 4610.49
1656936420.7068264,140.17, 4564.63
1656936421.7079098,130.23, 4907.81
1656936422.7093077,132.16, 4896.91
1656936423.710773,117.41, 4529.24
1656936424.712156,123.44, 4877.89
1656936425.713631,112.24, 3883.04
1656936426.7148285,128.75, 4694.70
1656936427.715684,117.56, 4397.96
1656936428.7171996,114.34, 3875.29
1656936429.718455,113.70, 3642.02
1656936430.7198987,108.84, 3787.22
1656936431.7213206,105.47, 3915.23
1656936432.7225034,107.96, 3870.67
1656936433.7239258,108.89, 3804.81
1656936434.7253258,117.43, 4009.00
1656936435.7267034,118.53, 4110.09
1656936436.728176,121.46, 4356.29
1656936437.729694,117.03, 4346.51
1656936438.7310135,109.18, 3965.46
1656936439.7325056,119.95, 4347.12
1656936440.7339253,122.63, 4370.59
1656936441.7367408,125.83, 4384.90
1656936442.7381842,136.37, 4887.08
1656936443.7389016,131.77, 4742.07
1656936444.7403584,108.61, 3651.83
1656936445.7418373,128.63, 4445.30
1656936446.742797,138.84, 4828.70
1656936447.7446249,135.54, 4554.04
1656936448.7461765,113.85, 3616.72
1656936449.7467954,125.29, 4002.51
1656936450.747705,147.46, 4986.43
1656936451.7491617,144.50, 4911.39
1656936452.7506168,120.64, 4241.12
1656936453.7516437,142.63, 4953.93
1656936454.75301,127.77, 4355.86
1656936455.7544339,127.35, 4386.63
1656936456.755943,130.50, 4631.06
1656936457.7573342,129.85, 4666.35
1656936458.7587554,141.40, 4880.84
1656936459.7602408,145.22, 4940.78
1656936460.7617,159.58, 4718.34
1656936461.7628846,123.67, 4349.12
1656936462.7641876,114.22, 4303.42
1656936463.7656622,136.37, 4747.42
1656936464.7668755,149.41, 4769.47
1656936465.7683895,119.40, 4335.11
1656936466.7698355,138.31, 4949.61
1656936467.770821,137.56, 4945.77
1656936468.7722259,128.15, 4200.88
1656936469.7741234,134.59, 4510.21
1656936470.7749856,151.38, 4561.20
1656936471.7764535,133.11, 4164.29
1656936472.7779412,152.06, 4807.04
1656936473.779233,153.13, 4797.22
1656936474.7807617,137.40, 4745.07
1656936475.7817974,129.55, 4318.56
1656936476.783017,115.79, 3963.32
1656936477.7844782,132.18, 4643.95
1656936478.7859137,120.69, 4060.42
1656936479.7871182,116.20, 3590.55
1656936480.7885156,135.80, 4547.78
1656936481.7899628,132.65, 4378.63
1656936482.7910645,132.02, 4393.23
1656936483.7925205,127.10, 4182.91
1656936484.7939796,138.46, 4537.94
1656936485.794915,126.48, 3891.55
1656936486.7959952,107.05, 3683.14
1656936487.7975597,112.00, 4669.48
1656936488.7989233,83.32, 4436.99
1656936489.8004408,55.80, 1388.45
1656936490.802413,40.46, 580.97
1656936491.8045876,43.30, 500.05
1656936492.806057,69.90, 1363.60
1656936493.8068454,92.35, 3320.31
1656936494.8082097,93.84, 1634.74
1656936495.8096592,117.86, 3258.59
1656936496.8109143,130.23, 4045.47
1656936497.8123827,94.99, 2808.29
1656936498.8134584,66.02, 376.41
1656936499.8148956,68.46, 422.60
1656936500.8164897,63.58, 390.37
1656936501.8194191,69.33, 436.22
1656936502.8208504,65.43, 420.38
1656936503.824229,69.10, 417.13
1656936504.8257074,68.77, 417.71
1656936505.8268812,68.02, 418.21
1656936506.8283591,71.77, 430.45
1656936507.8298383,76.35, 443.50
1656936508.8309684,75.90, 439.04
1656936509.8324537,73.31, 437.60
1656936510.8339384,69.82, 403.30
1656936511.8368099,68.88, 433.51
1656936512.8374708,71.02, 427.77
1656936513.838844,72.27, 415.42
1656936514.8398724,82.21, 789.04
1656936515.8413491,80.59, 894.02
1656936516.842814,71.82, 407.62
1656936517.8442788,74.06, 421.55
1656936518.8457406,76.19, 430.00
1656936519.84689,74.61, 426.33
1656936520.8507404,69.15, 409.75
1656936521.8530664,67.80, 395.27
1656936522.854724,64.03, 402.29
1656936523.856154,66.43, 381.14
1656936524.8575914,70.89, 425.86
1656936525.8588398,64.61, 400.14
1656936526.8602889,71.30, 551.01
1656936527.861774,64.29, 412.25
1656936528.8631847,62.26, 389.85
1656936529.8646739,66.13, 410.73
1656936530.8666286,70.29, 401.65
1656936531.8674986,73.69, 421.31
1656936532.8697937,69.98, 427.54
1656936533.8708618,68.08, 402.01
1656936534.8723092,62.38, 415.00
1656936535.8747506,61.84, 394.54
1656936536.876223,66.28, 397.76
1656936537.8775842,78.66, 827.93
1656936538.8788931,67.59, 399.93
1656936539.8836756,67.78, 419.61
